type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-10-29 11:07:52,-22.90968634,-67.98159268,6.43,3249.812,,18.930,85,12,19,,
T,2022-10-29 11:07:53,-22.90966641,-67.98140925,6.43,3252.198,,19.230,84,14,21,,
T,2022-10-29 11:07:54,-22.90964031,-67.98122831,5.36,3253.826,,19.200,84,15,22,,
T,2022-10-29 11:07:55,-22.90962466,-67.98104391,5.36,3255.223,,19.220,84,15,21,,
T,2022-10-29 11:07:56,-22.90960125,-67.98086414,5.36,3257.838,,19.350,83,14,19,,
T,2022-10-29 11:07:57,-22.90958451,-67.98068382,5.36,3257.952,,19.360,84,17,22,,
T,2022-10-29 11:07:58,-22.90956825,-67.98050544,5.36,3260.862,,19.000,85,16,21,,
T,2022-10-29 11:07:59,-22.90955031,-67.98031310,4.29,3262.136,,19.250,84,16,21,,
T,2022-10-29 11:08:00,-22.90953566,-67.98012303,4.29,3263.502,,19.300,84,16,20,,
T,2022-10-29 11:08:01,-22.90950803,-67.97994004,4.29,3264.973,,19.270,85,16,20,,
T,2022-10-29 11:08:02,-22.90948463,-67.97972952,4.29,3262.748,,19.500,84,15,19,,
T,2022-10-29 11:08:03,-22.90946857,-67.97955906,4.29,3265.690,,19.060,85,18,22,,
T,2022-10-29 11:08:04,-22.90946859,-67.97937745,4.29,3267.866,,19.110,85,18,22,,
T,2022-10-29 11:08:05,-22.90946102,-67.97919251,3.22,3268.500,,19.180,85,14,18,,
T,2022-10-29 11:08:06,-22.90945260,-67.97900730,3.22,3270.289,,19.170,85,16,22,,
T,2022-10-29 11:08:07,-22.90943617,-67.97882666,3.22,3272.612,,19.200,85,16,22,,
T,2022-10-29 11:08:08,-22.90941646,-67.97863760,3.22,3273.123,,19.190,85,14,20,,
T,2022-10-29 11:08:09,-22.90939674,-67.97845118,3.22,3273.172,,18.970,84,16,19,,
T,2022-10-29 11:08:10,-22.90937967,-67.97827760,4.29,3273.975,,18.750,85,15,18,,
T,2022-10-29 11:08:11,-22.90935795,-67.97808417,3.22,3276.207,,19.120,84,17,20,,
T,2022-10-29 11:08:12,-22.90932458,-67.97790701,4.29,3277.960,,19.050,84,16,19,,
T,2022-10-29 11:08:13,-22.90930540,-67.97773869,4.29,3279.890,,19.070,85,17,20,,
T,2022-10-29 11:08:14,-22.90929871,-67.97756923,4.29,3282.067,,19.090,85,18,21,,
T,2022-10-29 11:08:15,-22.90928247,-67.97738447,4.29,3283.253,,18.910,85,17,20,,
T,2022-10-29 11:08:16,-22.90925845,-67.97721319,4.29,3283.133,,19.120,85,17,20,,
T,2022-10-29 11:08:17,-22.90924227,-67.97702735,4.29,3284.400,,19.050,85,18,22,,
T,2022-10-29 11:08:18,-22.90922082,-67.97683699,5.36,3284.826,,19.140,85,18,22,,
T,2022-10-29 11:08:19,-22.90919915,-67.97664309,5.36,3284.790,,19.450,85,17,21,,
T,2022-10-29 11:08:20,-22.90918007,-67.97645826,5.36,3286.342,,19.110,84,17,21,,
T,2022-10-29 11:08:21,-22.90915838,-67.97627980,5.36,3288.898,,19.190,85,17,21,,
T,2022-10-29 11:08:22,-22.90913916,-67.97608383,5.36,3291.249,,19.320,84,16,21,,
T,2022-10-29 11:08:23,-22.90912665,-67.97588193,4.29,3292.412,,19.250,84,17,22,,
T,2022-10-29 11:08:24,-22.90912657,-67.97568403,4.29,3291.671,,19.160,85,16,20,,
T,2022-10-29 11:08:25,-22.90910411,-67.97549591,4.29,3293.990,,19.090,84,16,20,,
T,2022-10-29 11:08:26,-22.90908954,-67.97530610,4.29,3295.257,,19.310,84,17,21,,
T,2022-10-29 11:08:27,-22.90908703,-67.97509767,4.29,3294.631,,19.680,86,16,20,,
T,2022-10-29 11:08:28,-22.90906767,-67.97491855,4.29,3296.150,,19.010,85,17,21,,
T,2022-10-29 11:08:29,-22.90907276,-67.97471431,4.29,3296.779,,18.760,84,18,22,,
T,2022-10-29 11:08:30,-22.90905632,-67.97453677,4.29,3298.281,,18.590,84,17,21,,
T,2022-10-29 11:08:31,-22.90903617,-67.97435690,4.29,3299.768,,18.520,85,16,20,,
T,2022-10-29 11:08:32,-22.90901499,-67.97419042,4.29,3303.666,,18.400,84,16,20,,
T,2022-10-29 11:08:33,-22.90899203,-67.97402089,4.29,3305.367,,18.540,84,18,22,,
T,2022-10-29 11:08:34,-22.90898020,-67.97384611,4.29,3306.165,,18.240,84,15,19,,
T,2022-10-29 11:08:35,-22.90896193,-67.97367153,4.29,3308.081,,18.220,85,17,21,,
T,2022-10-29 11:08:36,-22.90894000,-67.97349535,4.29,3310.092,,18.200,85,16,21,,
T,2022-10-29 11:08:37,-22.90892379,-67.97332320,4.29,3311.139,,18.110,85,14,20,,
T,2022-10-29 11:08:38,-22.90891072,-67.97315209,4.29,3312.509,,18.000,85,16,21,,
T,2022-10-29 11:08:39,-22.90888916,-67.97297592,5.36,3313.226,,18.180,84,17,21,,
T,2022-10-29 11:08:40,-22.90888381,-67.97278705,5.36,3312.745,,18.120,86,14,20,,
T,2022-10-29 11:08:41,-22.90887193,-67.97261313,5.36,3313.387,,18.330,86,13,18,,
T,2022-10-29 11:08:42,-22.90886408,-67.97243668,5.36,3314.838,,18.210,87,16,20,,
T,2022-10-29 11:08:43,-22.90884903,-67.97228379,6.43,3316.895,,17.860,87,19,22,,
T,2022-10-29 11:08:44,-22.90884345,-67.97210199,6.43,3317.774,,18.430,87,18,21,,
T,2022-10-29 11:08:45,-22.90882838,-67.97192660,6.43,3318.033,,18.590,87,18,21,,
T,2022-10-29 11:08:46,-22.90881898,-67.97174569,7.50,3318.908,,18.590,87,18,21,,
T,2022-10-29 11:08:47,-22.90880598,-67.97158025,6.43,3320.371,,18.820,87,14,19,,
T,2022-10-29 11:08:48,-22.90880744,-67.97139423,6.43,3321.166,,18.980,89,14,18,,
T,2022-10-29 11:08:49,-22.90880519,-67.97120931,7.50,3321.449,,18.980,89,14,18,,
T,2022-10-29 11:08:50,-22.90882887,-67.97101916,6.43,3320.454,,18.870,90,16,20,,
T,2022-10-29 11:08:51,-22.90882895,-67.97082976,7.50,3321.167,,19.450,90,15,19,,
T,2022-10-29 11:08:52,-22.90882778,-67.97064034,8.58,3321.288,,19.440,90,15,19,,
T,2022-10-29 11:08:53,-22.90882544,-67.97044259,6.43,3322.868,,19.740,89,15,20,,
T,2022-10-29 11:08:54,-22.90882131,-67.97024855,6.43,3324.491,,19.890,89,16,22,,
T,2022-10-29 11:08:55,-22.90882265,-67.97005594,6.43,3325.886,,19.740,88,16,22,,
T,2022-10-29 11:08:56,-22.90878573,-67.96985180,5.36,3326.009,,19.940,88,13,19,,
T,2022-10-29 11:08:57,-22.90875604,-67.96966553,5.36,3325.247,,20.120,89,15,19,,
T,2022-10-29 11:08:58,-22.90874117,-67.96945865,5.36,3326.791,,20.350,88,14,18,,
T,2022-10-29 11:08:59,-22.90873204,-67.96926210,5.36,3327.678,,20.320,88,16,21,,
T,2022-10-29 11:09:00,-22.90872964,-67.96906418,5.36,3328.653,,20.190,89,14,18,,
T,2022-10-29 11:09:01,-22.90873475,-67.96886192,5.36,3328.861,,20.460,89,16,20,,
T,2022-10-29 11:09:02,-22.90872863,-67.96865937,5.36,3329.476,,20.440,89,17,21,,
T,2022-10-29 11:09:03,-22.90873487,-67.96846026,5.36,3328.393,,20.450,89,15,19,,
T,2022-10-29 11:09:04,-22.90871837,-67.96825790,5.36,3328.296,,20.790,88,15,21,,
T,2022-10-29 11:09:05,-22.90869953,-67.96804785,5.36,3328.644,,20.840,88,16,21,,
T,2022-10-29 11:09:06,-22.90870362,-67.96784297,5.36,3329.280,,20.780,88,15,20,,
T,2022-10-29 11:09:07,-22.90868774,-67.96764411,5.36,3330.211,,20.370,88,17,22,,
T,2022-10-29 11:09:08,-22.90867500,-67.96744013,6.43,3331.661,,20.360,87,16,20,,
T,2022-10-29 11:09:09,-22.90865953,-67.96723723,7.50,3331.903,,20.180,87,16,21,,
T,2022-10-29 11:09:10,-22.90863333,-67.96704058,7.50,3333.430,,19.810,89,16,21,,
T,2022-10-29 11:09:11,-22.90862723,-67.96684907,7.50,3335.958,,19.850,90,16,20,,
T,2022-10-29 11:09:12,-22.90860081,-67.96668577,7.50,3338.878,,19.890,89,16,20,,
T,2022-10-29 11:09:13,-22.90860611,-67.96648574,7.50,3340.466,,19.780,88,16,20,,
T,2022-10-29 11:09:14,-22.90860861,-67.96629054,7.50,3342.677,,19.820,89,16,20,,
T,2022-10-29 11:09:15,-22.90860839,-67.96609858,6.43,3345.385,,19.770,88,16,19,,
T,2022-10-29 11:09:16,-22.90860449,-67.96589425,6.43,3347.433,,19.580,88,19,22,,
T,2022-10-29 11:09:17,-22.90859065,-67.96569883,5.36,3349.275,,19.620,87,14,18,,
T,2022-10-29 11:09:18,-22.90858814,-67.96550293,5.36,3350.498,,19.580,88,17,22,,
T,2022-10-29 11:09:19,-22.90858306,-67.96532249,5.36,3352.394,,19.380,89,17,21,,
T,2022-10-29 11:09:20,-22.90857030,-67.96513912,5.36,3354.271,,19.380,88,17,20,,
T,2022-10-29 11:09:21,-22.90855887,-67.96496359,5.36,3356.400,,19.350,88,16,19,,
T,2022-10-29 11:09:22,-22.90855532,-67.96478505,4.29,3358.703,,19.290,89,17,20,,
T,2022-10-29 11:09:23,-22.90855386,-67.96459336,4.29,3361.038,,19.260,88,16,20,,
T,2022-10-29 11:09:24,-22.90855191,-67.96440168,4.29,3363.629,,19.250,89,19,22,,
T,2022-10-29 11:09:25,-22.90854855,-67.96420330,4.29,3364.708,,19.420,89,18,19,,
T,2022-10-29 11:09:26,-22.90855054,-67.96401461,4.29,3364.892,,19.490,89,17,18,,
T,2022-10-29 11:09:27,-22.90855725,-67.96382352,4.29,3366.752,,19.210,90,19,20,,
T,2022-10-29 11:09:28,-22.90855726,-67.96363871,3.22,3369.226,,19.130,90,16,18,,
T,2022-10-29 11:09:29,-22.90856135,-67.96345329,3.22,3371.055,,19.030,90,18,20,,
T,2022-10-29 11:09:30,-22.90856371,-67.96326921,4.29,3372.648,,18.860,90,18,20,,
T,2022-10-29 11:09:31,-22.90856894,-67.96308923,4.29,3374.679,,18.640,91,18,20,,
T,2022-10-29 11:09:32,-22.90857424,-67.96290926,4.29,3376.518,,18.520,91,16,18,,
T,2022-10-29 11:09:33,-22.90858952,-67.96273370,5.36,3378.019,,18.670,92,17,19,,
T,2022-10-29 11:09:34,-22.90859948,-67.96255419,5.36,3379.456,,18.300,92,18,21,,
T,2022-10-29 11:09:35,-22.90863459,-67.96239248,5.36,3380.659,,18.360,94,19,21,,
T,2022-10-29 11:09:36,-22.90864629,-67.96219316,4.29,3381.147,,18.840,94,16,18,,
T,2022-10-29 11:09:37,-22.90864895,-67.96202778,4.29,3383.261,,18.370,92,18,20,,
T,2022-10-29 11:09:38,-22.90866888,-67.96185643,4.29,3383.758,,18.260,93,15,19,,
T,2022-10-29 11:09:39,-22.90867925,-67.96167275,5.36,3383.904,,18.330,94,17,21,,
T,2022-10-29 11:09:40,-22.90869381,-67.96149657,6.43,3384.853,,18.250,94,15,19,,
T,2022-10-29 11:09:41,-22.90869529,-67.96133189,6.43,3387.484,,17.580,92,17,21,,
T,2022-10-29 11:09:42,-22.90870579,-67.96114696,7.50,3389.016,,18.150,92,15,20,,
T,2022-10-29 11:09:43,-22.90871989,-67.96098076,8.58,3389.194,,17.800,91,16,21,,
T,2022-10-29 11:09:44,-22.90872438,-67.96080133,8.58,3390.159,,17.820,91,16,20,,
T,2022-10-29 11:09:45,-22.90873295,-67.96061871,7.50,3390.106,,18.010,91,15,19,,
T,2022-10-29 11:09:46,-22.90873316,-67.96044477,7.50,3391.387,,17.710,90,16,20,,
T,2022-10-29 11:09:47,-22.90873651,-67.96025408,8.58,3393.452,,18.170,90,18,21,,
T,2022-10-29 11:09:48,-22.90872184,-67.96006021,7.50,3394.333,,18.150,89,15,19,,
T,2022-10-29 11:09:49,-22.90870916,-67.95989069,7.50,3395.310,,18.080,90,16,20,,
T,2022-10-29 11:09:50,-22.90869699,-67.95970742,7.50,3395.849,,18.390,90,16,21,,
T,2022-10-29 11:09:51,-22.90870729,-67.95951977,6.43,3397.655,,18.270,92,12,17,,
T,2022-10-29 11:09:52,-22.90870175,-67.95934422,6.43,3398.294,,18.480,91,16,21,,
T,2022-10-29 11:09:53,-22.90872754,-67.95916993,6.43,3400.175,,18.610,92,14,18,,
T,2022-10-29 11:09:54,-22.90872006,-67.95897870,7.50,3400.835,,18.940,91,14,17,,
T,2022-10-29 11:09:55,-22.90870892,-67.95878223,6.43,3400.865,,19.080,91,14,16,,
T,2022-10-29 11:09:56,-22.90867238,-67.95859490,6.43,3400.358,,18.450,91,18,20,,
T,2022-10-29 11:09:57,-22.90865276,-67.95839100,6.43,3400.949,,19.280,90,16,18,,
T,2022-10-29 11:09:58,-22.90866981,-67.95821080,6.43,3403.276,,19.060,92,18,20,,
T,2022-10-29 11:09:59,-22.90868601,-67.95802273,6.43,3403.760,,19.420,91,18,21,,
T,2022-10-29 11:10:00,-22.90868225,-67.95782956,6.43,3405.551,,19.620,90,17,20,,
T,2022-10-29 11:10:01,-22.90869822,-67.95764826,6.43,3407.732,,19.520,90,16,20,,
T,2022-10-29 11:10:02,-22.90870465,-67.95746397,5.36,3411.197,,19.400,92,16,20,,
T,2022-10-29 11:10:03,-22.90870470,-67.95726747,6.43,3412.217,,19.490,91,16,20,,
T,2022-10-29 11:10:04,-22.90873174,-67.95709182,6.43,3414.174,,19.060,91,15,19,,
T,2022-10-29 11:10:05,-22.90873455,-67.95691474,6.43,3414.479,,19.290,91,16,20,,
T,2022-10-29 11:10:06,-22.90873195,-67.95672453,5.36,3414.658,,19.250,90,15,18,,
T,2022-10-29 11:10:07,-22.90875367,-67.95654319,6.43,3416.035,,19.290,91,17,20,,
T,2022-10-29 11:10:08,-22.90876255,-67.95635608,6.43,3417.410,,19.180,91,17,20,,
T,2022-10-29 11:10:09,-22.90878298,-67.95617315,6.43,3418.840,,19.030,91,17,20,,
T,2022-10-29 11:10:10,-22.90879156,-67.95599143,6.43,3420.830,,18.830,91,14,17,,
T,2022-10-29 11:10:11,-22.90881665,-67.95581140,6.43,3422.191,,18.870,93,16,18,,
T,2022-10-29 11:10:12,-22.90882436,-67.95563516,6.43,3423.983,,18.670,92,17,19,,
T,2022-10-29 11:10:13,-22.90884258,-67.95546127,6.43,3425.285,,18.850,92,17,19,,
T,2022-10-29 11:10:14,-22.90884598,-67.95526953,6.43,3426.036,,18.960,91,15,17,,
T,2022-10-29 11:10:15,-22.90883548,-67.95509212,6.43,3424.938,,18.740,91,15,18,,
T,2022-10-29 11:10:16,-22.90884613,-67.95490275,5.36,3427.115,,18.960,92,16,19,,
T,2022-10-29 11:10:17,-22.90885679,-67.95471742,5.36,3429.251,,19.110,92,17,20,,
T,2022-10-29 11:10:18,-22.90886168,-67.95453492,5.36,3431.374,,18.850,92,16,19,,
T,2022-10-29 11:10:19,-22.90887011,-67.95434964,5.36,3431.509,,18.720,92,16,19,,
T,2022-10-29 11:10:20,-22.90887070,-67.95416331,4.29,3431.941,,18.820,93,16,20,,
T,2022-10-29 11:10:21,-22.90888576,-67.95397589,4.29,3434.002,,19.000,92,14,18,,
T,2022-10-29 11:10:22,-22.90889566,-67.95378393,5.36,3435.761,,19.170,92,17,20,,
T,2022-10-29 11:10:23,-22.90891540,-67.95360189,5.36,3438.213,,18.720,94,17,20,,
T,2022-10-29 11:10:24,-22.90890659,-67.95341391,6.43,3438.321,,18.930,93,13,17,,
T,2022-10-29 11:10:25,-22.90892246,-67.95323628,5.36,3440.216,,18.830,93,14,18,,
T,2022-10-29 11:10:26,-22.90892835,-67.95305011,5.36,3441.676,,18.690,93,16,20,,
T,2022-10-29 11:10:27,-22.90892941,-67.95286385,5.36,3443.051,,18.740,94,15,19,,
T,2022-10-29 11:10:28,-22.90893017,-67.95267894,5.36,3444.812,,18.690,94,15,18,,
T,2022-10-29 11:10:29,-22.90892754,-67.95249095,5.36,3445.290,,18.900,93,18,21,,
T,2022-10-29 11:10:30,-22.90893379,-67.95231075,5.36,3446.986,,18.510,93,16,19,,
T,2022-10-29 11:10:31,-22.90894279,-67.95213490,6.43,3449.113,,18.260,93,16,21,,
T,2022-10-29 11:10:32,-22.90895522,-67.95194854,5.36,3450.429,,18.680,93,14,18,,
T,2022-10-29 11:10:33,-22.90897593,-67.95176267,5.36,3451.705,,18.610,93,17,21,,
T,2022-10-29 11:10:34,-22.90899274,-67.95160045,5.36,3453.130,,18.400,93,16,20,,
T,2022-10-29 11:10:35,-22.90900239,-67.95141636,6.43,3455.225,,18.490,93,18,21,,
T,2022-10-29 11:10:36,-22.90900303,-67.95122672,6.43,3454.553,,18.410,92,17,20,,
T,2022-10-29 11:10:37,-22.90901060,-67.95104946,6.43,3456.729,,18.410,93,16,19,,
T,2022-10-29 11:10:38,-22.90901152,-67.95087833,6.43,3458.567,,18.250,92,16,20,,
T,2022-10-29 11:10:39,-22.90900633,-67.95070402,7.50,3459.319,,18.090,93,17,21,,
T,2022-10-29 11:10:40,-22.90901563,-67.95052246,7.50,3460.614,,18.260,94,15,19,,
T,2022-10-29 11:10:41,-22.90903388,-67.95035141,7.50,3463.011,,18.010,94,17,21,,
T,2022-10-29 11:10:42,-22.90905010,-67.95017697,7.50,3465.800,,18.050,94,15,19,,
T,2022-10-29 11:10:43,-22.90907494,-67.95001483,7.50,3467.619,,17.950,94,15,19,,
T,2022-10-29 11:10:44,-22.90909254,-67.94984392,7.50,3469.608,,17.830,94,17,21,,
T,2022-10-29 11:10:45,-22.90910922,-67.94967372,6.43,3472.598,,17.740,95,14,18,,
T,2022-10-29 11:10:46,-22.90913693,-67.94948659,6.43,3474.719,,17.750,96,15,18,,
T,2022-10-29 11:10:47,-22.90916276,-67.94931642,6.43,3476.339,,17.850,96,16,19,,
T,2022-10-29 11:10:48,-22.90917681,-67.94914198,5.36,3476.641,,17.950,96,16,19,,
T,2022-10-29 11:10:49,-22.90919156,-67.94897449,5.36,3477.614,,17.870,97,17,20,,
T,2022-10-29 11:10:50,-22.90919471,-67.94880307,5.36,3477.046,,17.980,97,17,19,,
T,2022-10-29 11:10:51,-22.90922603,-67.94862635,5.36,3477.476,,18.140,98,16,18,,
T,2022-10-29 11:10:52,-22.90924272,-67.94844733,5.36,3478.548,,18.460,97,19,21,,
T,2022-10-29 11:10:53,-22.90927090,-67.94826956,5.36,3480.318,,18.660,98,16,18,,
T,2022-10-29 11:10:54,-22.90925584,-67.94808949,4.29,3480.765,,18.880,98,17,19,,
T,2022-10-29 11:10:55,-22.90927208,-67.94791246,4.29,3482.920,,19.120,99,18,20,,
T,2022-10-29 11:10:56,-22.90930950,-67.94772679,4.29,3485.417,,19.160,98,18,20,,
T,2022-10-29 11:10:57,-22.90933817,-67.94754252,5.36,3486.953,,19.110,98,18,20,,
T,2022-10-29 11:10:58,-22.90936894,-67.94735178,4.29,3487.866,,19.060,98,18,20,,
T,2022-10-29 11:10:59,-22.90939487,-67.94717063,4.29,3491.048,,18.920,97,18,21,,
T,2022-10-29 11:11:00,-22.90942088,-67.94698944,4.29,3493.212,,18.840,98,16,19,,
T,2022-10-29 11:11:01,-22.90944220,-67.94681149,4.29,3494.413,,18.750,98,17,20,,
T,2022-10-29 11:11:02,-22.90946875,-67.94662810,4.29,3496.395,,18.590,99,16,19,,
T,2022-10-29 11:11:03,-22.90950494,-67.94644620,4.29,3498.270,,18.470,98,16,20,,
T,2022-10-29 11:11:04,-22.90954347,-67.94626438,4.29,3500.466,,18.320,98,14,18,,
T,2022-10-29 11:11:05,-22.90956534,-67.94608947,4.29,3502.123,,18.330,98,15,18,,
T,2022-10-29 11:11:06,-22.90959063,-67.94590769,6.43,3503.102,,18.520,98,16,20,,
T,2022-10-29 11:11:07,-22.90962540,-67.94573982,6.43,3505.703,,17.940,102,16,19,,
T,2022-10-29 11:11:08,-22.90966770,-67.94557108,6.43,3507.381,,17.920,106,15,18,,
T,2022-10-29 11:11:09,-22.90973441,-67.94539697,6.43,3508.040,,17.840,108,14,15,,
T,2022-10-29 11:11:10,-22.90980301,-67.94523109,5.36,3509.122,,17.840,113,20,20,,
T,2022-10-29 11:11:11,-22.90987401,-67.94507105,5.36,3510.000,,17.530,117,18,20,,
T,2022-10-29 11:11:12,-22.90994520,-67.94492357,5.36,3511.728,,17.300,119,13,14,,
T,2022-10-29 11:11:13,-22.91002114,-67.94477726,5.36,3514.107,,17.200,120,20,21,,
T,2022-10-29 11:11:14,-22.91009488,-67.94463007,4.29,3515.325,,17.240,121,19,20,,
T,2022-10-29 11:11:15,-22.91018437,-67.94449221,4.29,3517.169,,17.180,121,19,21,,
T,2022-10-29 11:11:16,-22.91026587,-67.94434519,5.36,3517.733,,17.130,121,19,21,,
T,2022-10-29 11:11:17,-22.91033257,-67.94421397,4.29,3519.321,,17.330,121,18,20,,
T,2022-10-29 11:11:18,-22.91041388,-67.94406867,4.29,3520.978,,17.330,121,15,18,,
T,2022-10-29 11:11:19,-22.91049526,-67.94392451,5.36,3521.841,,17.330,121,15,18,,
T,2022-10-29 11:11:20,-22.91058504,-67.94380077,4.29,3524.715,,17.690,122,15,19,,
T,2022-10-29 11:11:21,-22.91067072,-67.94365429,4.29,3525.504,,17.740,121,16,19,,
T,2022-10-29 11:11:22,-22.91075136,-67.94351424,4.29,3527.314,,18.130,121,17,19,,
T,2022-10-29 11:11:23,-22.91083513,-67.94336252,5.36,3527.822,,18.130,121,17,19,,
T,2022-10-29 11:11:24,-22.91092508,-67.94320109,5.36,3527.357,,18.520,121,17,20,,
T,2022-10-29 11:11:25,-22.91101203,-67.94304414,6.43,3527.722,,18.620,121,18,20,,
T,2022-10-29 11:11:26,-22.91109770,-67.94288148,7.50,3527.984,,18.920,121,17,19,,
T,2022-10-29 11:11:27,-22.91118389,-67.94271080,7.50,3527.522,,19.190,120,17,19,,
T,2022-10-29 11:11:28,-22.91127690,-67.94256360,7.50,3528.237,,19.130,121,16,19,,
T,2022-10-29 11:11:29,-22.91135805,-67.94243029,7.50,3528.610,,19.010,122,16,19,,
T,2022-10-29 11:11:30,-22.91147528,-67.94227478,7.50,3527.156,,19.590,123,16,20,,
T,2022-10-29 11:11:31,-22.91157322,-67.94209749,5.36,3529.094,,20.090,123,15,19,,
T,2022-10-29 11:11:32,-22.91166178,-67.94194967,5.36,3529.990,,20.170,122,16,21,,
T,2022-10-29 11:11:33,-22.91174080,-67.94177809,5.36,3531.193,,20.020,122,16,21,,
T,2022-10-29 11:11:34,-22.91183579,-67.94161219,7.50,3531.378,,20.020,122,16,21,,
T,2022-10-29 11:11:35,-22.91193357,-67.94144334,6.43,3530.354,,19.760,120,10,14,,
T,2022-10-29 11:11:36,-22.91201323,-67.94126936,5.36,3531.605,,20.410,117,15,19,,
T,2022-10-29 11:11:37,-22.91209917,-67.94108512,5.36,3535.446,,20.270,113,15,18,,
T,2022-10-29 11:11:38,-22.91216925,-67.94090283,5.36,3536.508,,20.260,113,15,18,,
T,2022-10-29 11:11:39,-22.91221633,-67.94071595,6.43,3540.502,,19.450,103,17,19,,
T,2022-10-29 11:11:40,-22.91223685,-67.94052212,7.50,3542.027,,19.240,96,17,19,,
T,2022-10-29 11:11:41,-22.91224468,-67.94032516,6.43,3543.535,,19.420,90,16,18,,
T,2022-10-29 11:11:42,-22.91223622,-67.94011515,6.43,3546.826,,19.160,84,15,17,,
T,2022-10-29 11:11:43,-22.91222298,-67.93993077,6.43,3549.098,,18.630,83,18,20,,
T,2022-10-29 11:11:44,-22.91219514,-67.93976398,5.36,3550.181,,18.080,83,16,18,,
T,2022-10-29 11:11:45,-22.91218376,-67.93959258,5.36,3551.357,,17.780,83,14,16,,
T,2022-10-29 11:11:46,-22.91216165,-67.93938066,4.29,3554.714,,18.350,83,16,18,,
T,2022-10-29 11:11:47,-22.91214499,-67.93919490,4.29,3557.463,,18.150,84,19,21,,
T,2022-10-29 11:11:48,-22.91212966,-67.93901219,4.29,3560.403,,17.870,84,15,18,,
T,2022-10-29 11:11:49,-22.91210851,-67.93883780,4.29,3561.624,,17.740,85,17,20,,
T,2022-10-29 11:11:50,-22.91209437,-67.93866089,4.29,3563.418,,17.700,85,15,19,,
T,2022-10-29 11:11:51,-22.91208592,-67.93851562,4.29,3564.292,,17.080,86,17,21,,
T,2022-10-29 11:11:52,-22.91207774,-67.93833954,4.29,3565.833,,17.060,86,15,20,,
T,2022-10-29 11:11:53,-22.91207138,-67.93818945,4.29,3567.364,,17.120,86,15,20,,
T,2022-10-29 11:11:54,-22.91205391,-67.93802435,4.29,3568.805,,17.070,86,15,21,,
T,2022-10-29 11:11:55,-22.91204381,-67.93787079,3.22,3570.531,,16.680,87,14,20,,
T,2022-10-29 11:11:56,-22.91203408,-67.93770710,3.22,3572.191,,16.640,86,14,17,,
T,2022-10-29 11:11:57,-22.91202190,-67.93754573,3.22,3573.266,,16.220,86,16,19,,
T,2022-10-29 11:11:58,-22.91200831,-67.93739951,3.22,3575.107,,16.380,85,18,21,,
T,2022-10-29 11:11:59,-22.91199339,-67.93723968,3.22,3575.789,,16.250,86,17,21,,
T,2022-10-29 11:12:00,-22.91198633,-67.93707834,3.22,3577.701,,15.960,86,16,20,,
T,2022-10-29 11:12:01,-22.91197211,-67.93692265,3.22,3578.972,,15.680,86,15,20,,
T,2022-10-29 11:12:02,-22.91196329,-67.93676491,4.29,3580.718,,15.540,86,13,21,,
T,2022-10-29 11:12:03,-22.91195553,-67.93659985,3.22,3581.722,,15.530,86,13,20,,
T,2022-10-29 11:12:04,-22.91194715,-67.93645127,3.22,3582.278,,15.270,86,14,21,,
T,2022-10-29 11:12:05,-22.91193743,-67.93629908,4.29,3584.042,,14.870,86,13,20,,
T,2022-10-29 11:12:06,-22.91193436,-67.93617530,4.29,3585.087,,13.850,86,13,19,,
T,2022-10-29 11:12:07,-22.91192854,-67.93603230,4.29,3587.137,,13.890,87,13,20,,
T,2022-10-29 11:12:08,-22.91192114,-67.93588306,4.29,3588.855,,13.990,87,15,21,,
T,2022-10-29 11:12:09,-22.91192299,-67.93573169,4.29,3590.545,,14.200,87,14,20,,
T,2022-10-29 11:12:10,-22.91193794,-67.93558510,4.29,3590.148,,14.270,88,15,21,,
T,2022-10-29 11:12:11,-22.91193121,-67.93543659,4.29,3591.104,,14.270,89,13,19,,
T,2022-10-29 11:12:12,-22.91192769,-67.93528691,4.29,3592.117,,14.480,89,15,21,,
T,2022-10-29 11:12:13,-22.91193249,-67.93515322,4.29,3591.816,,14.340,90,14,19,,
T,2022-10-29 11:12:14,-22.91192981,-67.93502167,4.29,3592.716,,14.280,90,16,21,,
T,2022-10-29 11:12:15,-22.91192784,-67.93487395,3.22,3594.120,,14.460,90,13,19,,
T,2022-10-29 11:12:16,-22.91192317,-67.93474655,3.22,3595.368,,14.370,90,16,21,,
T,2022-10-29 11:12:17,-22.91191858,-67.93461577,3.22,3597.609,,14.600,90,15,20,,
T,2022-10-29 11:12:18,-22.91192607,-67.93447084,3.22,3597.631,,14.580,92,15,20,,
T,2022-10-29 11:12:19,-22.91192849,-67.93432967,3.22,3598.459,,14.370,93,13,19,,
T,2022-10-29 11:12:20,-22.91193874,-67.93417760,3.22,3600.325,,14.840,92,16,21,,
T,2022-10-29 11:12:21,-22.91193682,-67.93404938,3.22,3603.061,,14.800,93,13,19,,
T,2022-10-29 11:12:22,-22.91193137,-67.93389966,4.29,3603.854,,14.900,93,16,21,,
T,2022-10-29 11:12:23,-22.91193621,-67.93375516,4.29,3605.454,,14.600,93,12,18,,
T,2022-10-29 11:12:24,-22.91193729,-67.93361034,4.29,3607.351,,15.090,93,16,21,,
