type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-10-29 16:40:33,-23.42325777,-66.38593321,12.86,3703.011,,19.090,58,15,24,,
T,2022-10-29 16:40:34,-23.42316574,-66.38581402,10.72,3701.780,,17.520,56,15,24,,
T,2022-10-29 16:40:35,-23.42307444,-66.38567639,10.72,3702.055,,17.480,56,15,24,,
T,2022-10-29 16:40:36,-23.42300331,-66.38554907,11.79,3700.001,,16.760,56,16,24,,
T,2022-10-29 16:40:37,-23.42292943,-66.38542959,10.72,3699.892,,15.560,54,16,24,,
T,2022-10-29 16:40:38,-23.42283681,-66.38529782,10.72,3698.987,,15.050,54,16,24,,
T,2022-10-29 16:40:39,-23.42276485,-66.38517114,10.72,3699.412,,14.260,54,16,24,,
T,2022-10-29 16:40:40,-23.42268640,-66.38505914,9.65,3698.206,,13.660,55,16,24,,
T,2022-10-29 16:40:41,-23.42261363,-66.38495301,10.72,3697.231,,13.410,55,16,24,,
T,2022-10-29 16:40:42,-23.42255171,-66.38484099,9.65,3696.412,,12.800,56,16,24,,
T,2022-10-29 16:40:43,-23.42248298,-66.38475269,9.65,3694.754,,12.030,54,16,24,,
T,2022-10-29 16:40:44,-23.42241566,-66.38465332,10.72,3694.863,,12.020,54,15,24,,
T,2022-10-29 16:40:45,-23.42236194,-66.38455452,9.65,3693.551,,11.070,56,15,24,,
T,2022-10-29 16:40:46,-23.42231049,-66.38446928,9.65,3692.542,,10.480,56,15,24,,
T,2022-10-29 16:40:47,-23.42225587,-66.38438941,10.72,3693.005,,10.400,55,15,24,,
T,2022-10-29 16:40:48,-23.42219889,-66.38430144,9.65,3692.731,,9.930,54,15,24,,
T,2022-10-29 16:40:49,-23.42214715,-66.38421840,9.65,3692.819,,9.650,56,15,24,,
T,2022-10-29 16:40:50,-23.42209589,-66.38413550,10.72,3692.256,,9.320,55,15,24,,
T,2022-10-29 16:40:51,-23.42205307,-66.38407084,10.72,3691.886,,8.190,54,15,24,,
T,2022-10-29 16:40:52,-23.42200896,-66.38400795,10.72,3690.732,,7.880,55,15,24,,
T,2022-10-29 16:40:53,-23.42196149,-66.38394533,10.72,3691.787,,7.650,55,14,24,,
T,2022-10-29 16:40:54,-23.42192900,-66.38388611,10.72,3692.556,,7.080,56,14,24,,
T,2022-10-29 16:40:55,-23.42189238,-66.38383673,10.72,3692.977,,6.720,55,14,24,,
T,2022-10-29 16:40:56,-23.42185489,-66.38378031,10.72,3693.900,,6.240,56,14,24,,
T,2022-10-29 16:40:57,-23.42182672,-66.38374002,9.65,3694.324,,5.620,55,14,24,,
T,2022-10-29 16:40:58,-23.42180179,-66.38370255,9.65,3694.503,,5.400,54,14,23,,
T,2022-10-29 16:40:59,-23.42177899,-66.38366234,9.65,3694.278,,5.170,55,15,24,,
T,2022-10-29 16:41:00,-23.42175751,-66.38362385,9.65,3694.327,,5.270,55,14,24,,
T,2022-10-29 16:41:01,-23.42172487,-66.38358254,9.65,3694.659,,5.740,56,16,24,,
T,2022-10-29 16:41:02,-23.42168774,-66.38353165,9.65,3692.799,,6.900,57,15,24,,
T,2022-10-29 16:41:03,-23.42165748,-66.38347673,9.65,3692.250,,6.920,57,16,24,,
T,2022-10-29 16:41:04,-23.42161531,-66.38340543,9.65,3691.942,,7.640,57,16,24,,
T,2022-10-29 16:41:05,-23.42156595,-66.38333802,9.65,3691.729,,8.070,57,16,24,,
T,2022-10-29 16:41:06,-23.42152834,-66.38327285,9.65,3690.828,,7.850,58,16,24,,
T,2022-10-29 16:41:07,-23.42149386,-66.38321136,9.65,3689.866,,7.770,57,16,24,,
T,2022-10-29 16:41:08,-23.42145321,-66.38316326,9.65,3688.518,,7.540,56,16,24,,
T,2022-10-29 16:41:09,-23.42142306,-66.38309953,9.65,3687.652,,7.370,57,15,24,,
T,2022-10-29 16:41:10,-23.42139518,-66.38306718,9.65,3685.641,,6.520,57,15,24,,
T,2022-10-29 16:41:11,-23.42138076,-66.38302051,9.65,3685.731,,6.050,59,15,24,,
T,2022-10-29 16:41:12,-23.42135839,-66.38296761,9.65,3685.428,,5.530,61,15,24,,
T,2022-10-29 16:41:13,-23.42134200,-66.38291693,9.65,3684.854,,5.430,64,16,24,,
T,2022-10-29 16:41:14,-23.42132300,-66.38288563,10.72,3684.665,,4.750,62,16,24,,
T,2022-10-29 16:41:15,-23.42133525,-66.38284293,9.65,3684.329,,4.440,80,16,24,,
T,2022-10-29 16:41:16,-23.42133589,-66.38280214,9.65,3684.770,,4.390,82,16,24,,
T,2022-10-29 16:41:17,-23.42134559,-66.38276433,10.72,3684.321,,4.160,90,16,24,,
T,2022-10-29 16:41:18,-23.42135334,-66.38274305,9.65,3684.442,,3.270,91,16,24,,
T,2022-10-29 16:41:19,-23.42135449,-66.38272058,9.65,3685.596,,3.130,86,16,24,,
T,2022-10-29 16:41:20,-23.42134077,-66.38268054,10.72,3686.008,,3.290,69,16,24,,
T,2022-10-29 16:41:21,-23.42133881,-66.38264244,10.72,3686.113,,2.880,63,16,24,,
T,2022-10-29 16:41:22,-23.42131349,-66.38262882,9.65,3686.290,,2.400,25,16,24,,
T,2022-10-29 16:41:23,-23.42128969,-66.38261573,9.65,3686.283,,2.150,12,16,24,,
T,2022-10-29 16:41:24,-23.42127646,-66.38261314,9.65,3685.690,,1.570,25,16,26,,
T,2022-10-29 16:41:25,-23.42127036,-66.38261436,9.65,3686.000,,0.800,26,16,26,,
T,2022-10-29 16:41:26,-23.42127148,-66.38261769,9.65,3685.122,,0.270,26,16,25,,
T,2022-10-29 16:41:27,-23.42127405,-66.38262139,9.65,3684.598,,0.000,,16,25,,
T,2022-10-29 16:41:28,-23.42127862,-66.38262435,9.65,3684.331,,0.340,26,16,25,,
T,2022-10-29 16:41:29,-23.42128533,-66.38262799,9.65,3683.527,,0.000,,14,26,,
T,2022-10-29 16:41:30,-23.42129025,-66.38262740,9.65,3683.297,,0.000,,15,26,,
T,2022-10-29 16:41:31,-23.42129022,-66.38262731,9.65,3683.459,,0.000,,15,26,,
T,2022-10-29 16:41:32,-23.42129091,-66.38262718,9.65,3683.619,,0.160,26,15,26,,
T,2022-10-29 16:41:33,-23.42129703,-66.38262630,9.65,3684.042,,0.840,26,15,26,,
T,2022-10-29 16:41:34,-23.42131117,-66.38262290,9.65,3683.473,,1.960,171,13,26,,
T,2022-10-29 16:41:35,-23.42133276,-66.38261699,9.65,3683.151,,2.380,166,15,26,,
T,2022-10-29 16:41:36,-23.42135434,-66.38260824,9.65,3684.032,,2.430,165,15,26,,
T,2022-10-29 16:41:37,-23.42137498,-66.38259780,9.65,3684.298,,2.420,158,17,26,,
T,2022-10-29 16:41:38,-23.42139466,-66.38258405,9.65,3684.002,,2.580,152,17,26,,
T,2022-10-29 16:41:39,-23.42141386,-66.38256647,9.65,3685.000,,2.780,144,17,26,,
T,2022-10-29 16:41:40,-23.42143419,-66.38254767,3.22,3684.947,,2.920,143,17,26,,
T,2022-10-29 16:41:41,-23.42145523,-66.38252806,3.22,3683.484,,2.840,141,17,26,,
T,2022-10-29 16:41:42,-23.42147628,-66.38250778,3.22,3684.127,,2.920,144,17,26,,
T,2022-10-29 16:41:43,-23.42149762,-66.38248906,3.22,3682.851,,2.710,145,17,26,,
T,2022-10-29 16:41:44,-23.42151993,-66.38247213,3.22,3682.317,,2.710,147,17,27,,
T,2022-10-29 16:41:45,-23.42153867,-66.38245785,3.22,3682.378,,2.120,147,17,27,,
T,2022-10-29 16:41:46,-23.42155235,-66.38244825,3.22,3682.290,,1.420,147,17,27,,
T,2022-10-29 16:41:47,-23.42156110,-66.38244160,3.22,3682.609,,1.050,147,17,27,,
T,2022-10-29 16:41:48,-23.42156667,-66.38243786,3.22,3682.731,,0.600,147,17,27,,
T,2022-10-29 16:41:49,-23.42157092,-66.38243573,3.22,3682.767,,0.600,147,17,27,,
T,2022-10-29 16:41:50,-23.42157009,-66.38243824,3.22,3682.664,,0.000,,15,21,,
T,2022-10-29 16:41:51,-23.42156952,-66.38243926,3.22,3682.393,,0.000,,13,20,,
T,2022-10-29 16:41:52,-23.42156916,-66.38243916,3.22,3682.127,,0.000,,12,17,,
T,2022-10-29 16:41:53,-23.42156929,-66.38243768,3.22,3682.375,,0.000,,14,21,,
T,2022-10-29 16:41:54,-23.42156656,-66.38243675,3.22,3681.840,,0.000,,12,19,,
T,2022-10-29 16:41:55,-23.42156556,-66.38243707,3.22,3682.072,,0.000,,11,19,,
T,2022-10-29 16:41:56,-23.42156506,-66.38243723,3.22,3682.072,,0.000,,11,19,,
T,2022-10-29 16:41:57,-23.42156320,-66.38243989,3.22,3682.326,,0.000,,13,19,,
T,2022-10-29 16:41:58,-23.42156214,-66.38244166,3.22,3681.948,,0.000,,14,21,,
T,2022-10-29 16:41:59,-23.42156081,-66.38244368,3.22,3682.148,,0.000,,13,20,,
T,2022-10-29 16:42:00,-23.42156029,-66.38244464,3.22,3682.021,,0.000,,13,20,,
T,2022-10-29 16:42:01,-23.42155997,-66.38244478,3.22,3680.702,,0.260,147,13,20,,
T,2022-10-29 16:42:02,-23.42155697,-66.38244666,3.22,3682.042,,0.000,,14,20,,
T,2022-10-29 16:42:03,-23.42155059,-66.38245231,3.22,3682.840,,0.000,,13,18,,
T,2022-10-29 16:42:04,-23.42154684,-66.38245456,3.22,3681.968,,0.000,,13,20,,
T,2022-10-29 16:42:05,-23.42154260,-66.38245573,3.22,3681.310,,0.000,,11,18,,
T,2022-10-29 16:42:06,-23.42154180,-66.38245535,3.22,3681.257,,0.000,,12,18,,
T,2022-10-29 16:42:07,-23.42154160,-66.38245608,3.22,3681.382,,0.000,,13,19,,
T,2022-10-29 16:42:08,-23.42153995,-66.38245675,3.22,3681.065,,0.000,,14,26,,
T,2022-10-29 16:42:09,-23.42153881,-66.38245714,3.22,3680.670,,0.160,147,15,26,,
T,2022-10-29 16:42:10,-23.42153620,-66.38245908,3.22,3680.778,,0.000,,15,26,,
T,2022-10-29 16:42:11,-23.42153471,-66.38246326,3.22,3680.567,,0.000,,15,26,,
T,2022-10-29 16:42:12,-23.42153363,-66.38246578,3.22,3680.716,,0.000,,15,26,,
T,2022-10-29 16:42:13,-23.42153298,-66.38246735,3.22,3681.140,,0.000,,15,27,,
T,2022-10-29 16:42:14,-23.42153221,-66.38246866,3.22,3681.188,,0.000,,17,27,,
T,2022-10-29 16:42:15,-23.42153231,-66.38246853,3.22,3681.282,,0.000,,17,27,,
T,2022-10-29 16:42:16,-23.42153731,-66.38246373,3.22,3683.549,,1.040,156,17,27,,
T,2022-10-29 16:42:17,-23.42154171,-66.38245836,3.22,3684.063,,0.370,156,17,28,,
T,2022-10-29 16:42:18,-23.42154338,-66.38245532,3.22,3684.014,,0.390,156,17,28,,
T,2022-10-29 16:42:19,-23.42154438,-66.38244685,3.22,3683.534,,1.080,156,17,28,,
T,2022-10-29 16:42:20,-23.42154704,-66.38243622,3.22,3683.553,,1.120,156,17,28,,
T,2022-10-29 16:42:21,-23.42155026,-66.38242427,3.22,3684.572,,1.230,116,17,28,,
T,2022-10-29 16:42:22,-23.42155432,-66.38241181,3.22,3684.768,,1.210,109,17,28,,
T,2022-10-29 16:42:23,-23.42156182,-66.38240239,3.22,3684.950,,1.190,130,17,28,,
T,2022-10-29 16:42:24,-23.42157055,-66.38239502,3.22,3685.720,,1.160,144,17,28,,
T,2022-10-29 16:42:25,-23.42158018,-66.38238916,3.22,3685.853,,1.160,156,17,29,,
T,2022-10-29 16:42:26,-23.42158969,-66.38238271,3.22,3685.543,,1.130,148,16,29,,
T,2022-10-29 16:42:27,-23.42159667,-66.38237422,3.22,3685.278,,1.120,134,16,29,,
T,2022-10-29 16:42:28,-23.42160445,-66.38236809,3.22,3684.885,,1.110,145,16,29,,
T,2022-10-29 16:42:29,-23.42161018,-66.38236189,3.22,3684.506,,1.090,125,16,29,,
T,2022-10-29 16:42:30,-23.42161848,-66.38236045,3.22,3683.923,,0.000,,14,21,,
T,2022-10-29 16:42:31,-23.42162389,-66.38235542,3.22,3685.493,,1.090,118,13,20,,
T,2022-10-29 16:42:32,-23.42162811,-66.38235296,3.22,3686.994,,0.000,,15,22,,
T,2022-10-29 16:42:33,-23.42162978,-66.38235229,3.22,3687.106,,0.000,,15,22,,
T,2022-10-29 16:42:34,-23.42163061,-66.38235197,3.22,3687.116,,0.000,,16,28,,
T,2022-10-29 16:42:35,-23.42162633,-66.38235000,4.29,3686.689,,0.870,66,18,28,,
T,2022-10-29 16:42:36,-23.42162251,-66.38234754,4.29,3686.337,,0.260,39,18,28,,
T,2022-10-29 16:42:37,-23.42161858,-66.38234814,3.22,3686.335,,0.170,330,18,28,,
T,2022-10-29 16:42:38,-23.42161975,-66.38234986,4.29,3686.370,,0.610,198,18,28,,
T,2022-10-29 16:42:39,-23.42162040,-66.38235120,3.22,3686.147,,0.270,134,18,28,,
T,2022-10-29 16:42:40,-23.42161415,-66.38234942,3.22,3685.702,,0.880,46,19,28,,
T,2022-10-29 16:42:41,-23.42160607,-66.38234844,3.22,3685.327,,0.280,21,19,27,,
T,2022-10-29 16:42:42,-23.42159965,-66.38234921,3.22,3685.498,,0.390,20,19,27,,
T,2022-10-29 16:42:43,-23.42159561,-66.38235059,3.22,3685.739,,0.200,41,19,27,,
T,2022-10-29 16:42:44,-23.42159070,-66.38235664,3.22,3685.543,,0.000,,19,27,,
T,2022-10-29 16:42:45,-23.42158810,-66.38236031,3.22,3685.438,,0.000,,19,27,,
T,2022-10-29 16:42:46,-23.42158679,-66.38236214,3.22,3685.434,,0.000,,18,27,,
T,2022-10-29 16:42:47,-23.42159009,-66.38235970,3.22,3685.218,,0.640,156,18,27,,
T,2022-10-29 16:42:48,-23.42159559,-66.38235656,3.22,3685.768,,0.660,158,18,28,,
T,2022-10-29 16:42:49,-23.42160097,-66.38235272,3.22,3685.974,,0.540,119,19,28,,
T,2022-10-29 16:42:50,-23.42160450,-66.38235007,3.22,3685.668,,0.260,106,19,28,,
T,2022-10-29 16:42:51,-23.42160563,-66.38234904,3.22,3686.195,,0.000,,19,28,,
T,2022-10-29 16:42:52,-23.42160713,-66.38234818,3.22,3686.566,,0.000,,19,28,,
T,2022-10-29 16:42:53,-23.42160753,-66.38234948,3.22,3686.991,,0.230,325,19,28,,
T,2022-10-29 16:42:54,-23.42160546,-66.38235138,3.22,3687.339,,0.220,348,19,29,,
T,2022-10-29 16:42:55,-23.42160385,-66.38235328,3.22,3687.469,,0.160,171,19,29,,
T,2022-10-29 16:42:56,-23.42160348,-66.38235356,3.22,3687.002,,0.000,,14,20,,
T,2022-10-29 16:42:57,-23.42160421,-66.38235278,3.22,3686.551,,0.000,,11,16,,
T,2022-10-29 16:42:58,-23.42160461,-66.38235152,3.22,3686.475,,0.000,,11,16,,
T,2022-10-29 16:42:59,-23.42160339,-66.38235302,3.22,3685.756,,0.000,,19,26,,
T,2022-10-29 16:43:00,-23.42160164,-66.38235549,3.22,3685.173,,0.150,291,19,26,,
T,2022-10-29 16:43:01,-23.42159865,-66.38235902,3.22,3685.508,,0.240,327,19,27,,
T,2022-10-29 16:43:02,-23.42159563,-66.38236371,3.22,3685.521,,0.000,,19,27,,
T,2022-10-29 16:43:03,-23.42159452,-66.38236560,3.22,3685.519,,0.000,,19,27,,
T,2022-10-29 16:43:04,-23.42159395,-66.38236651,3.22,3685.521,,0.000,,18,27,,
T,2022-10-29 16:43:05,-23.42159363,-66.38236693,3.22,3685.519,,0.000,,19,27,,
T,2022-10-29 16:43:06,-23.42159345,-66.38236710,3.22,3685.522,,0.000,,19,27,,
T,2022-10-29 16:43:07,-23.42159333,-66.38236716,3.22,3685.523,,0.000,,19,27,,
T,2022-10-29 16:43:08,-23.42159327,-66.38236717,3.22,3685.526,,0.000,,16,27,,
T,2022-10-29 16:43:09,-23.42159322,-66.38236715,3.22,3685.531,,0.000,,16,27,,
T,2022-10-29 16:43:10,-23.42159407,-66.38236730,3.22,3686.417,,0.240,150,15,28,,
T,2022-10-29 16:43:11,-23.42159734,-66.38236594,3.22,3686.539,,0.310,154,15,28,,
T,2022-10-29 16:43:12,-23.42160079,-66.38236459,3.22,3686.382,,0.200,245,16,28,,
T,2022-10-29 16:43:13,-23.42160375,-66.38236330,3.22,3686.389,,0.000,,16,28,,
T,2022-10-29 16:43:14,-23.42160480,-66.38236269,3.22,3686.395,,0.000,,16,28,,
T,2022-10-29 16:43:15,-23.42160534,-66.38236238,3.22,3686.392,,0.000,,16,28,,
T,2022-10-29 16:43:16,-23.42160562,-66.38236218,3.22,3686.386,,0.000,,16,27,,
T,2022-10-29 16:43:17,-23.42160576,-66.38236204,3.22,3686.378,,0.000,,16,27,,
T,2022-10-29 16:43:18,-23.42160569,-66.38236316,3.22,3686.446,,0.290,310,16,27,,
T,2022-10-29 16:43:19,-23.42160819,-66.38236321,3.22,3686.228,,0.500,134,16,28,,
T,2022-10-29 16:43:20,-23.42161138,-66.38236219,3.22,3686.305,,0.290,170,16,28,,
T,2022-10-29 16:43:21,-23.42161210,-66.38236098,3.22,3686.306,,0.000,,16,28,,
T,2022-10-29 16:43:22,-23.42161105,-66.38235968,3.22,3686.304,,0.000,,13,18,,
T,2022-10-29 16:43:23,-23.42161053,-66.38235904,3.22,3686.302,,0.000,,16,21,,
T,2022-10-29 16:43:24,-23.42161028,-66.38235872,3.22,3686.298,,0.000,,14,19,,
T,2022-10-29 16:43:25,-23.42161020,-66.38235856,3.22,3686.305,,0.000,,15,25,,
T,2022-10-29 16:43:26,-23.42161168,-66.38235846,3.22,3686.321,,0.000,,19,26,,
T,2022-10-29 16:43:27,-23.42161537,-66.38235798,3.22,3686.306,,0.260,138,18,26,,
T,2022-10-29 16:43:28,-23.42161911,-66.38235814,3.22,3686.277,,0.000,,18,26,,
T,2022-10-29 16:43:29,-23.42162048,-66.38235858,3.22,3686.269,,0.000,,18,26,,
T,2022-10-29 16:43:30,-23.42162093,-66.38235870,3.22,3686.267,,0.000,,18,26,,
T,2022-10-29 16:43:31,-23.42162425,-66.38235594,3.22,3686.011,,0.710,135,18,26,,
T,2022-10-29 16:43:32,-23.42162803,-66.38235259,3.22,3685.648,,0.210,156,19,25,,
T,2022-10-29 16:43:33,-23.42163114,-66.38235107,3.22,3685.057,,0.150,155,19,27,,
T,2022-10-29 16:43:34,-23.42163364,-66.38234770,3.22,3684.399,,0.500,77,17,27,,
T,2022-10-29 16:43:35,-23.42163559,-66.38234442,3.22,3684.668,,0.200,294,17,28,,
T,2022-10-29 16:43:36,-23.42163538,-66.38234353,3.22,3684.859,,0.260,329,17,28,,
T,2022-10-29 16:43:37,-23.42163959,-66.38234465,3.22,3685.515,,0.000,,14,21,,
T,2022-10-29 16:43:38,-23.42164755,-66.38234838,3.22,3686.951,,0.000,,14,18,,
T,2022-10-29 16:43:39,-23.42165161,-66.38235048,3.22,3686.958,,0.000,,15,19,,
T,2022-10-29 16:43:40,-23.42165379,-66.38235251,3.22,3686.959,,0.000,,16,20,,
T,2022-10-29 16:43:41,-23.42165485,-66.38235290,3.22,3686.957,,0.000,,14,18,,
T,2022-10-29 16:43:42,-23.42165537,-66.38235311,3.22,3686.961,,0.000,,16,20,,
T,2022-10-29 16:43:43,-23.42165546,-66.38235157,3.22,3687.823,,0.560,36,15,19,,
T,2022-10-29 16:43:44,-23.42165969,-66.38234537,3.22,3687.858,,1.350,155,15,19,,
T,2022-10-29 16:43:45,-23.42166994,-66.38233391,3.22,3687.401,,1.800,136,16,20,,
T,2022-10-29 16:43:46,-23.42167694,-66.38232426,3.22,3686.520,,0.830,119,14,18,,
T,2022-10-29 16:43:47,-23.42168053,-66.38231683,3.22,3686.053,,1.110,122,15,19,,
T,2022-10-29 16:43:48,-23.42168386,-66.38230828,3.22,3685.796,,1.140,126,14,18,,
T,2022-10-29 16:43:49,-23.42168639,-66.38229944,3.22,3685.424,,1.190,122,13,17,,
T,2022-10-29 16:43:50,-23.42168267,-66.38229218,3.22,3685.729,,0.000,,14,18,,
T,2022-10-29 16:43:51,-23.42167936,-66.38229092,3.22,3685.723,,0.000,,14,18,,
T,2022-10-29 16:43:52,-23.42167784,-66.38229008,3.22,3685.714,,0.000,,16,20,,
T,2022-10-29 16:43:53,-23.42167742,-66.38228913,3.22,3685.714,,0.000,,15,19,,
T,2022-10-29 16:43:54,-23.42167723,-66.38228865,3.22,3685.708,,0.000,,13,19,,
T,2022-10-29 16:43:55,-23.42167714,-66.38228835,3.22,3685.722,,0.000,,13,20,,
T,2022-10-29 16:43:56,-23.42167708,-66.38228820,3.22,3685.715,,0.000,,9,18,,
T,2022-10-29 16:43:57,-23.42167707,-66.38228806,3.22,3685.728,,0.000,,11,20,,
T,2022-10-29 16:43:58,-23.42167706,-66.38228797,3.22,3685.728,,0.000,,11,20,,
T,2022-10-29 16:43:59,-23.42167706,-66.38228782,3.22,3685.730,,0.000,,11,20,,
T,2022-10-29 16:44:00,-23.42167703,-66.38228777,3.22,3685.726,,0.000,,11,20,,
T,2022-10-29 16:44:01,-23.42167733,-66.38228556,3.22,3686.405,,0.310,125,10,18,,
T,2022-10-29 16:44:02,-23.42167094,-66.38228365,3.22,3686.318,,1.560,13,11,18,,
T,2022-10-29 16:44:03,-23.42165780,-66.38228595,4.29,3686.424,,1.340,333,13,19,,
T,2022-10-29 16:44:04,-23.42164647,-66.38229553,4.29,3686.527,,1.450,325,11,17,,
T,2022-10-29 16:44:05,-23.42163840,-66.38230681,4.29,3687.437,,1.530,309,13,18,,
T,2022-10-29 16:44:06,-23.42163221,-66.38231659,4.29,3688.281,,1.510,302,14,19,,
T,2022-10-29 16:44:07,-23.42162702,-66.38232664,4.29,3688.720,,1.470,301,15,20,,
T,2022-10-29 16:44:08,-23.42161985,-66.38233768,4.29,3689.036,,1.410,305,10,15,,
T,2022-10-29 16:44:09,-23.42161473,-66.38234931,4.29,3688.840,,1.390,294,14,19,,
T,2022-10-29 16:44:10,-23.42161169,-66.38236127,4.29,3688.435,,1.370,295,15,19,,
T,2022-10-29 16:44:11,-23.42160547,-66.38237092,3.22,3687.433,,1.350,318,13,17,,
T,2022-10-29 16:44:12,-23.42160467,-66.38237268,3.22,3686.199,,0.000,,14,18,,
T,2022-10-29 16:44:13,-23.42160692,-66.38237416,3.22,3687.428,,0.360,2,16,20,,
T,2022-10-29 16:44:14,-23.42161085,-66.38237162,3.22,3686.765,,1.340,135,14,18,,
T,2022-10-29 16:44:15,-23.42162183,-66.38236668,3.22,3687.188,,1.300,158,16,20,,
T,2022-10-29 16:44:16,-23.42163128,-66.38236169,3.22,3688.353,,1.270,137,10,14,,
T,2022-10-29 16:44:17,-23.42163524,-66.38235337,3.22,3689.159,,1.260,103,16,20,,
T,2022-10-29 16:44:18,-23.42163589,-66.38234206,3.22,3688.592,,1.280,97,15,19,,
T,2022-10-29 16:44:19,-23.42163575,-66.38233175,3.22,3688.943,,1.280,91,14,18,,
T,2022-10-29 16:44:20,-23.42163225,-66.38232423,3.22,3689.382,,1.270,63,15,19,,
T,2022-10-29 16:44:21,-23.42162352,-66.38232502,3.22,3689.153,,1.260,345,14,18,,
T,2022-10-29 16:44:22,-23.42161638,-66.38233518,3.22,3688.947,,1.260,314,14,19,,
T,2022-10-29 16:44:23,-23.42161127,-66.38234678,3.22,3689.061,,1.250,305,14,19,,
T,2022-10-29 16:44:24,-23.42161058,-66.38235521,3.22,3688.916,,0.000,,15,20,,
T,2022-10-29 16:44:25,-23.42161178,-66.38235668,3.22,3688.919,,0.000,,12,17,,
T,2022-10-29 16:44:26,-23.42161875,-66.38235096,3.22,3689.300,,0.000,,15,20,,
T,2022-10-29 16:44:27,-23.42162433,-66.38234868,3.22,3689.813,,0.000,,15,20,,
T,2022-10-29 16:44:28,-23.42162776,-66.38234954,3.22,3689.326,,0.000,,13,18,,
T,2022-10-29 16:44:29,-23.42162884,-66.38235186,3.22,3689.377,,0.590,299,16,20,,
T,2022-10-29 16:44:30,-23.42163030,-66.38235570,3.22,3688.466,,0.350,274,13,17,,
T,2022-10-29 16:44:31,-23.42163209,-66.38235873,3.22,3688.251,,0.350,278,13,17,,
T,2022-10-29 16:44:32,-23.42163307,-66.38236601,3.22,3688.149,,1.170,287,14,18,,
T,2022-10-29 16:44:33,-23.42163135,-66.38237710,3.22,3687.614,,1.300,286,16,20,,
T,2022-10-29 16:44:34,-23.42162929,-66.38238604,3.22,3686.823,,1.000,289,10,14,,
T,2022-10-29 16:44:35,-23.42162580,-66.38238930,4.29,3686.453,,0.750,299,14,18,,
T,2022-10-29 16:44:36,-23.42162505,-66.38237575,4.29,3686.648,,0.000,,14,19,,
T,2022-10-29 16:44:37,-23.42162515,-66.38236790,4.29,3686.626,,0.000,,11,17,,
T,2022-10-29 16:44:38,-23.42162383,-66.38236587,4.29,3686.179,,0.000,,11,17,,
T,2022-10-29 16:44:39,-23.42162292,-66.38236127,3.22,3685.821,,0.000,,13,18,,
T,2022-10-29 16:44:40,-23.42162097,-66.38236159,3.22,3685.814,,0.000,,13,18,,
T,2022-10-29 16:44:41,-23.42161655,-66.38236147,3.22,3686.284,,0.510,3,14,19,,
T,2022-10-29 16:44:42,-23.42161224,-66.38235852,3.22,3686.537,,0.510,58,14,19,,
T,2022-10-29 16:44:43,-23.42160399,-66.38235728,3.22,3686.046,,1.190,23,13,18,,
T,2022-10-29 16:44:44,-23.42159100,-66.38235748,3.22,3686.445,,1.180,358,14,19,,
T,2022-10-29 16:44:45,-23.42157961,-66.38236355,3.22,3685.740,,1.120,347,12,18,,
T,2022-10-29 16:44:46,-23.42157132,-66.38237098,3.22,3685.332,,1.060,347,14,20,,
T,2022-10-29 16:44:47,-23.42156312,-66.38237686,3.22,3685.345,,1.030,350,14,20,,
T,2022-10-29 16:44:48,-23.42155289,-66.38238404,3.22,3686.351,,1.020,347,14,25,,
T,2022-10-29 16:44:49,-23.42154361,-66.38239243,3.22,3687.378,,1.000,334,18,25,,
T,2022-10-29 16:44:50,-23.42153363,-66.38239746,3.22,3688.266,,0.980,343,18,25,,
T,2022-10-29 16:44:51,-23.42152375,-66.38240128,3.22,3688.236,,0.940,348,18,25,,
T,2022-10-29 16:44:52,-23.42151543,-66.38240723,3.22,3687.821,,0.950,343,18,25,,
T,2022-10-29 16:44:53,-23.42150796,-66.38241526,3.22,3687.728,,0.960,319,17,25,,
T,2022-10-29 16:44:54,-23.42150590,-66.38242621,3.22,3686.878,,0.950,284,17,25,,
T,2022-10-29 16:44:55,-23.42150746,-66.38243439,3.22,3686.833,,0.440,265,17,25,,
T,2022-10-29 16:44:56,-23.42151271,-66.38244032,3.22,3687.389,,0.950,223,18,25,,
T,2022-10-29 16:44:57,-23.42152023,-66.38244671,3.22,3686.178,,0.940,231,18,25,,
T,2022-10-29 16:44:58,-23.42152794,-66.38245280,3.22,3685.311,,0.900,222,18,25,,
T,2022-10-29 16:44:59,-23.42153053,-66.38245460,3.22,3685.157,,0.000,,18,25,,
T,2022-10-29 16:45:00,-23.42153155,-66.38245476,3.22,3684.724,,0.000,,18,25,,
T,2022-10-29 16:45:01,-23.42153234,-66.38245241,3.22,3685.385,,0.300,118,15,20,,
T,2022-10-29 16:45:02,-23.42153078,-66.38244975,3.22,3686.109,,0.000,,14,19,,
T,2022-10-29 16:45:03,-23.42152949,-66.38245079,3.22,3685.563,,0.000,,14,20,,
T,2022-10-29 16:45:04,-23.42153018,-66.38245179,3.22,3685.019,,0.000,,13,19,,
T,2022-10-29 16:45:05,-23.42153088,-66.38245115,3.22,3684.942,,0.000,,13,19,,
T,2022-10-29 16:45:06,-23.42153269,-66.38244838,3.22,3684.938,,0.480,136,14,20,,
T,2022-10-29 16:45:07,-23.42153558,-66.38244657,3.22,3684.626,,0.380,153,12,17,,
