type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-10-28 13:19:32,-23.07263037,-67.98060482,3.22,2958.622,,0.000,,17,20,,
T,2022-10-28 13:19:33,-23.07263033,-67.98060475,3.22,2958.630,,0.000,,17,20,,
T,2022-10-28 13:19:34,-23.07263029,-67.98060470,3.22,2958.638,,0.000,,16,19,,
T,2022-10-28 13:19:35,-23.07263026,-67.98060466,3.22,2958.633,,0.000,,17,20,,
T,2022-10-28 13:19:36,-23.07263024,-67.98060463,3.22,2958.640,,0.000,,16,20,,
T,2022-10-28 13:19:37,-23.07263021,-67.98060459,3.22,2958.640,,0.000,,16,20,,
T,2022-10-28 13:19:38,-23.07263019,-67.98060453,3.22,2958.644,,0.000,,15,19,,
T,2022-10-28 13:19:39,-23.07263015,-67.98060449,3.22,2958.653,,0.000,,17,20,,
T,2022-10-28 13:19:40,-23.07263013,-67.98060446,3.22,2958.654,,0.000,,15,20,,
T,2022-10-28 13:19:41,-23.07263010,-67.98060444,3.22,2958.659,,0.000,,15,19,,
T,2022-10-28 13:19:42,-23.07263008,-67.98060442,3.22,2958.661,,0.000,,16,19,,
T,2022-10-28 13:19:43,-23.07263007,-67.98060439,3.22,2958.652,,0.000,,15,19,,
T,2022-10-28 13:19:44,-23.07263007,-67.98060439,3.22,2958.652,,0.000,,15,19,,
T,2022-10-28 13:19:45,-23.07263013,-67.98060435,3.22,2958.667,,0.000,,16,19,,
T,2022-10-28 13:19:46,-23.07263013,-67.98060435,3.22,2958.667,,0.000,,16,19,,
T,2022-10-28 13:19:47,-23.07263019,-67.98060432,3.22,2958.679,,0.000,,14,18,,
T,2022-10-28 13:19:48,-23.07263028,-67.98060431,3.22,2958.691,,0.000,,17,21,,
T,2022-10-28 13:19:49,-23.07263038,-67.98060426,3.22,2958.698,,0.000,,16,20,,
T,2022-10-28 13:19:50,-23.07263047,-67.98060427,3.22,2958.713,,0.000,,16,19,,
T,2022-10-28 13:19:51,-23.07263053,-67.98060423,3.22,2958.723,,0.000,,18,21,,
T,2022-10-28 13:19:52,-23.07263062,-67.98060421,3.22,2958.748,,0.000,,17,20,,
T,2022-10-28 13:19:53,-23.07263070,-67.98060423,4.29,2958.781,,0.000,,17,20,,
T,2022-10-28 13:19:54,-23.07263079,-67.98060424,4.29,2958.800,,0.000,,17,20,,
T,2022-10-28 13:19:55,-23.07263087,-67.98060423,4.29,2958.825,,0.000,,17,21,,
T,2022-10-28 13:19:56,-23.07263091,-67.98060420,4.29,2958.850,,0.000,,16,20,,
T,2022-10-28 13:19:57,-23.07263100,-67.98060420,4.29,2958.875,,0.000,,15,18,,
T,2022-10-28 13:19:58,-23.07263106,-67.98060416,4.29,2958.880,,0.000,,16,19,,
T,2022-10-28 13:19:59,-23.07263110,-67.98060414,4.29,2958.897,,0.000,,14,17,,
T,2022-10-28 13:20:00,-23.07263114,-67.98060411,4.29,2958.898,,0.000,,17,20,,
T,2022-10-28 13:20:01,-23.07263122,-67.98060416,4.29,2958.911,,0.000,,17,20,,
T,2022-10-28 13:20:02,-23.07263126,-67.98060413,5.36,2958.930,,0.000,,17,19,,
T,2022-10-28 13:20:03,-23.07263130,-67.98060417,5.36,2958.927,,0.000,,17,19,,
T,2022-10-28 13:20:04,-23.07263129,-67.98060417,5.36,2958.927,,0.000,,17,19,,
T,2022-10-28 13:20:05,-23.07263148,-67.98060427,5.36,2958.956,,0.000,,13,18,,
T,2022-10-28 13:20:06,-23.07263161,-67.98060430,5.36,2958.960,,0.000,,17,20,,
T,2022-10-28 13:20:07,-23.07263163,-67.98060429,4.29,2958.947,,0.000,,15,19,,
T,2022-10-28 13:20:08,-23.07263164,-67.98060428,4.29,2958.935,,0.000,,15,19,,
T,2022-10-28 13:20:09,-23.07263171,-67.98060426,4.29,2958.948,,0.000,,16,20,,
T,2022-10-28 13:20:10,-23.07263171,-67.98060423,4.29,2958.937,,0.000,,17,21,,
T,2022-10-28 13:20:11,-23.07263173,-67.98060420,4.29,2958.925,,0.000,,14,19,,
T,2022-10-28 13:20:12,-23.07263174,-67.98060419,4.29,2958.917,,0.000,,15,19,,
T,2022-10-28 13:20:13,-23.07263173,-67.98060419,4.29,2958.917,,0.000,,15,19,,
T,2022-10-28 13:20:14,-23.07263176,-67.98060409,4.29,2958.906,,0.000,,13,16,,
T,2022-10-28 13:20:15,-23.07263175,-67.98060405,3.22,2958.900,,0.000,,17,20,,
T,2022-10-28 13:20:16,-23.07263163,-67.98060399,4.29,2958.917,,0.000,,17,20,,
T,2022-10-28 13:20:17,-23.07263162,-67.98060396,4.29,2958.904,,0.000,,14,17,,
T,2022-10-28 13:20:18,-23.07263160,-67.98060389,3.22,2958.898,,0.000,,16,19,,
T,2022-10-28 13:20:19,-23.07263159,-67.98060386,3.22,2958.895,,0.000,,18,21,,
T,2022-10-28 13:20:20,-23.07263159,-67.98060382,3.22,2958.893,,0.000,,16,18,,
T,2022-10-28 13:20:21,-23.07263159,-67.98060382,3.22,2958.891,,0.000,,16,18,,
T,2022-10-28 13:20:22,-23.07263159,-67.98060377,3.22,2958.905,,0.000,,16,18,,
T,2022-10-28 13:20:23,-23.07263159,-67.98060377,3.22,2958.905,,0.000,,16,18,,
T,2022-10-28 13:20:24,-23.07263163,-67.98060376,3.22,2958.884,,0.000,,15,18,,
T,2022-10-28 13:20:25,-23.07263162,-67.98060376,3.22,2958.884,,0.000,,15,18,,
T,2022-10-28 13:20:26,-23.07263162,-67.98060374,3.22,2958.880,,0.000,,14,17,,
T,2022-10-28 13:20:27,-23.07263161,-67.98060366,3.22,2958.882,,0.000,,17,21,,
T,2022-10-28 13:20:28,-23.07263161,-67.98060366,3.22,2958.874,,0.000,,14,18,,
T,2022-10-28 13:20:29,-23.07263166,-67.98060358,3.22,2958.881,,0.000,,16,20,,
T,2022-10-28 13:20:30,-23.07263170,-67.98060353,3.22,2958.875,,0.000,,16,20,,
T,2022-10-28 13:20:31,-23.07263171,-67.98060348,3.22,2958.870,,0.000,,17,21,,
T,2022-10-28 13:20:32,-23.07263175,-67.98060340,4.29,2958.881,,0.000,,16,20,,
T,2022-10-28 13:20:33,-23.07263172,-67.98060336,3.22,2958.880,,0.000,,14,18,,
T,2022-10-28 13:20:34,-23.07263173,-67.98060330,4.29,2958.870,,0.000,,16,20,,
T,2022-10-28 13:20:35,-23.07263173,-67.98060330,4.29,2958.870,,0.000,,16,20,,
T,2022-10-28 13:20:36,-23.07263171,-67.98060330,4.29,2958.872,,0.000,,13,17,,
T,2022-10-28 13:20:37,-23.07263171,-67.98060330,4.29,2958.868,,0.000,,16,20,,
T,2022-10-28 13:20:38,-23.07263174,-67.98060323,4.29,2958.866,,0.000,,14,18,,
T,2022-10-28 13:20:39,-23.07263173,-67.98060312,5.36,2958.871,,0.000,,17,20,,
T,2022-10-28 13:20:40,-23.07263173,-67.98060305,5.36,2958.877,,0.000,,17,20,,
T,2022-10-28 13:20:41,-23.07263172,-67.98060295,6.43,2958.880,,0.000,,17,20,,
T,2022-10-28 13:20:42,-23.07263174,-67.98060285,6.43,2958.878,,0.000,,17,20,,
T,2022-10-28 13:20:43,-23.07263176,-67.98060274,6.43,2958.880,,0.000,,18,21,,
T,2022-10-28 13:20:44,-23.07263177,-67.98060266,6.43,2958.881,,0.000,,17,21,,
T,2022-10-28 13:20:45,-23.07263179,-67.98060256,6.43,2958.884,,0.000,,16,21,,
T,2022-10-28 13:20:46,-23.07263180,-67.98060249,6.43,2958.885,,0.000,,16,20,,
T,2022-10-28 13:20:47,-23.07263180,-67.98060244,5.36,2958.888,,0.000,,17,21,,
T,2022-10-28 13:20:48,-23.07263181,-67.98060238,6.43,2958.889,,0.000,,15,20,,
T,2022-10-28 13:20:49,-23.07263181,-67.98060232,5.36,2958.893,,0.000,,14,19,,
T,2022-10-28 13:20:50,-23.07263182,-67.98060229,5.36,2958.893,,0.000,,16,20,,
T,2022-10-28 13:20:51,-23.07263186,-67.98060223,4.29,2958.882,,0.000,,16,20,,
T,2022-10-28 13:20:52,-23.07263188,-67.98060224,4.29,2958.874,,0.000,,17,21,,
T,2022-10-28 13:20:53,-23.07263196,-67.98060221,4.29,2958.889,,0.000,,14,18,,
T,2022-10-28 13:20:54,-23.07263197,-67.98060223,4.29,2958.894,,0.000,,16,20,,
T,2022-10-28 13:20:55,-23.07263198,-67.98060220,4.29,2958.894,,0.000,,17,21,,
T,2022-10-28 13:20:56,-23.07263198,-67.98060215,4.29,2958.879,,0.000,,16,20,,
T,2022-10-28 13:20:57,-23.07263198,-67.98060209,4.29,2958.881,,0.000,,17,21,,
T,2022-10-28 13:20:58,-23.07263199,-67.98060200,4.29,2958.884,,0.000,,15,19,,
T,2022-10-28 13:20:59,-23.07263193,-67.98060201,4.29,2958.898,,0.000,,14,18,,
T,2022-10-28 13:21:00,-23.07263190,-67.98060202,4.29,2958.911,,0.000,,17,21,,
T,2022-10-28 13:21:01,-23.07263189,-67.98060195,5.36,2958.934,,0.000,,15,19,,
T,2022-10-28 13:21:02,-23.07263188,-67.98060194,4.29,2958.934,,0.000,,16,20,,
T,2022-10-28 13:21:03,-23.07263189,-67.98060192,4.29,2958.931,,0.000,,16,19,,
T,2022-10-28 13:21:04,-23.07263183,-67.98060190,4.29,2958.939,,0.000,,16,19,,
T,2022-10-28 13:21:05,-23.07263171,-67.98060189,4.29,2958.963,,0.000,,16,19,,
T,2022-10-28 13:21:06,-23.07263160,-67.98060186,4.29,2958.974,,0.000,,16,19,,
T,2022-10-28 13:21:07,-23.07263151,-67.98060188,4.29,2958.987,,0.000,,17,20,,
T,2022-10-28 13:21:08,-23.07263150,-67.98060188,4.29,2958.987,,0.000,,17,20,,
T,2022-10-28 13:21:09,-23.07263140,-67.98060186,5.36,2959.013,,0.000,,16,19,,
T,2022-10-28 13:21:10,-23.07263131,-67.98060187,5.36,2959.034,,0.000,,16,19,,
T,2022-10-28 13:21:11,-23.07263128,-67.98060185,4.29,2959.033,,0.000,,16,19,,
T,2022-10-28 13:21:12,-23.07263116,-67.98060183,4.29,2959.071,,0.000,,16,19,,
T,2022-10-28 13:21:13,-23.07263102,-67.98060184,4.29,2959.089,,0.000,,16,18,,
T,2022-10-28 13:21:14,-23.07263090,-67.98060187,4.29,2959.108,,0.000,,17,19,,
T,2022-10-28 13:21:15,-23.07263080,-67.98060191,4.29,2959.125,,0.000,,17,19,,
T,2022-10-28 13:21:16,-23.07263069,-67.98060195,4.29,2959.141,,0.000,,16,18,,
T,2022-10-28 13:21:17,-23.07263054,-67.98060198,5.36,2959.154,,0.000,,15,17,,
T,2022-10-28 13:21:18,-23.07263052,-67.98060200,4.29,2959.151,,0.000,,17,19,,
T,2022-10-28 13:21:19,-23.07263036,-67.98060203,5.36,2959.167,,0.000,,16,18,,
T,2022-10-28 13:21:20,-23.07263021,-67.98060206,5.36,2959.184,,0.000,,14,17,,
T,2022-10-28 13:21:21,-23.07263012,-67.98060208,5.36,2959.197,,0.000,,15,18,,
T,2022-10-28 13:21:22,-23.07262997,-67.98060210,5.36,2959.218,,0.000,,17,20,,
T,2022-10-28 13:21:23,-23.07262980,-67.98060208,5.36,2959.245,,0.000,,13,16,,
T,2022-10-28 13:21:24,-23.07262980,-67.98060208,5.36,2959.245,,0.000,,13,16,,
T,2022-10-28 13:21:25,-23.07262964,-67.98060213,5.36,2959.263,,0.000,,16,19,,
T,2022-10-28 13:21:26,-23.07262964,-67.98060213,5.36,2959.263,,0.000,,16,19,,
T,2022-10-28 13:21:27,-23.07262952,-67.98060211,5.36,2959.273,,0.000,,16,19,,
T,2022-10-28 13:21:28,-23.07262948,-67.98060213,5.36,2959.273,,0.000,,15,18,,
T,2022-10-28 13:21:29,-23.07262943,-67.98060214,5.36,2959.283,,0.000,,13,16,,
T,2022-10-28 13:21:30,-23.07262943,-67.98060213,5.36,2959.273,,0.000,,17,19,,
T,2022-10-28 13:21:31,-23.07262943,-67.98060206,5.36,2959.272,,0.000,,16,19,,
T,2022-10-28 13:21:32,-23.07262942,-67.98060203,4.29,2959.276,,0.000,,14,18,,
T,2022-10-28 13:21:33,-23.07263931,-67.98060196,4.29,2959.731,,0.800,102,16,19,,
T,2022-10-28 13:21:34,-23.07263750,-67.98059101,4.29,2959.860,,0.420,167,13,16,,
T,2022-10-28 13:21:35,-23.07263415,-67.98059756,4.29,2958.473,,0.400,214,17,20,,
T,2022-10-28 13:21:36,-23.07263495,-67.98060171,5.36,2958.304,,0.400,214,17,20,,
T,2022-10-28 13:21:37,-23.07263412,-67.98060658,5.36,2957.529,,0.580,236,14,17,,
T,2022-10-28 13:21:38,-23.07263397,-67.98061038,4.29,2957.259,,0.190,236,14,17,,
T,2022-10-28 13:21:39,-23.07263680,-67.98061682,4.29,2957.418,,1.090,236,17,20,,
T,2022-10-28 13:21:40,-23.07264129,-67.98062712,4.29,2955.978,,1.080,253,14,16,,
T,2022-10-28 13:21:41,-23.07264192,-67.98063801,5.36,2955.509,,1.080,270,14,16,,
T,2022-10-28 13:21:42,-23.07264099,-67.98064795,6.43,2955.035,,1.050,286,16,19,,
T,2022-10-28 13:21:43,-23.07264120,-67.98065589,5.36,2954.585,,1.030,265,15,19,,
T,2022-10-28 13:21:44,-23.07264413,-67.98065956,6.43,2951.878,,1.020,242,16,19,,
T,2022-10-28 13:21:45,-23.07264577,-67.98064907,6.43,2951.876,,0.000,,16,19,,
T,2022-10-28 13:21:46,-23.07264545,-67.98064170,6.43,2951.879,,0.000,,17,20,,
T,2022-10-28 13:21:47,-23.07264399,-67.98064344,6.43,2952.155,,1.010,254,15,19,,
T,2022-10-28 13:21:48,-23.07264153,-67.98064782,7.50,2952.321,,0.570,300,15,19,,
T,2022-10-28 13:21:49,-23.07263747,-67.98065288,6.43,2952.338,,0.830,312,16,19,,
T,2022-10-28 13:21:50,-23.07263442,-67.98066243,7.50,2952.359,,1.210,285,15,18,,
T,2022-10-28 13:21:51,-23.07263233,-67.98067645,7.50,2952.360,,1.180,280,17,20,,
T,2022-10-28 13:21:52,-23.07263314,-67.98069302,8.58,2952.523,,1.240,275,16,18,,
T,2022-10-28 13:21:53,-23.07263712,-67.98070577,7.50,2953.229,,1.210,269,13,16,,
T,2022-10-28 13:21:54,-23.07264251,-67.98071759,7.50,2952.379,,1.180,259,16,18,,
T,2022-10-28 13:21:55,-23.07264532,-67.98072908,7.50,2952.086,,1.160,279,18,20,,
T,2022-10-28 13:21:56,-23.07264349,-67.98073932,8.58,2952.058,,1.130,296,18,20,,
T,2022-10-28 13:21:57,-23.07263701,-67.98074777,7.50,2951.850,,1.110,309,18,20,,
T,2022-10-28 13:21:58,-23.07263029,-67.98075597,8.58,2951.800,,1.110,305,18,20,,
T,2022-10-28 13:21:59,-23.07262494,-67.98076626,7.50,2953.180,,1.120,299,16,18,,
T,2022-10-28 13:22:00,-23.07262123,-67.98077719,7.50,2953.572,,1.120,298,18,20,,
T,2022-10-28 13:22:01,-23.07261678,-67.98078235,7.50,2953.819,,1.080,291,15,17,,
T,2022-10-28 13:22:02,-23.07261364,-67.98078869,8.58,2953.863,,1.070,287,15,17,,
T,2022-10-28 13:22:03,-23.07261206,-67.98079755,7.50,2956.077,,1.080,278,15,18,,
T,2022-10-28 13:22:04,-23.07261218,-67.98080746,7.50,2955.674,,1.070,270,15,17,,
T,2022-10-28 13:22:05,-23.07261284,-67.98081744,7.50,2955.908,,1.050,270,17,19,,
T,2022-10-28 13:22:06,-23.07261127,-67.98082613,7.50,2955.982,,1.040,287,13,15,,
T,2022-10-28 13:22:07,-23.07260739,-67.98083299,7.50,2954.790,,1.040,301,17,19,,
T,2022-10-28 13:22:08,-23.07260218,-67.98083960,7.50,2954.660,,1.040,307,17,19,,
T,2022-10-28 13:22:09,-23.07259945,-67.98085077,6.43,2954.353,,1.030,282,15,17,,
T,2022-10-28 13:22:10,-23.07260262,-67.98086293,6.43,2954.852,,1.010,260,16,18,,
T,2022-10-28 13:22:11,-23.07260591,-67.98087381,6.43,2953.814,,1.000,245,16,19,,
T,2022-10-28 13:22:12,-23.07260877,-67.98088172,6.43,2955.844,,1.000,248,15,19,,
T,2022-10-28 13:22:13,-23.07261094,-67.98089011,6.43,2955.697,,0.990,255,15,19,,
T,2022-10-28 13:22:14,-23.07261545,-67.98088990,5.36,2954.091,,0.920,251,16,19,,
T,2022-10-28 13:22:15,-23.07261998,-67.98089195,4.29,2954.026,,0.900,249,16,19,,
T,2022-10-28 13:22:16,-23.07262514,-67.98089366,4.29,2953.566,,0.870,238,15,18,,
T,2022-10-28 13:22:17,-23.07263136,-67.98089060,4.29,2952.177,,0.850,209,16,20,,
T,2022-10-28 13:22:18,-23.07263916,-67.98088047,4.29,2951.895,,0.850,152,13,15,,
T,2022-10-28 13:22:19,-23.07264313,-67.98086574,4.29,2950.836,,0.830,115,18,20,,
T,2022-10-28 13:22:20,-23.07264412,-67.98085216,4.29,2951.054,,0.790,103,15,17,,
T,2022-10-28 13:22:21,-23.07264141,-67.98083899,5.36,2951.047,,0.000,,18,20,,
T,2022-10-28 13:22:22,-23.07264320,-67.98083151,5.36,2951.193,,0.790,130,14,16,,
T,2022-10-28 13:22:23,-23.07264888,-67.98083151,5.36,2950.921,,0.790,219,15,17,,
T,2022-10-28 13:22:24,-23.07265505,-67.98084171,5.36,2950.868,,1.470,245,15,17,,
T,2022-10-28 13:22:25,-23.07265842,-67.98085527,4.29,2950.607,,1.230,271,17,20,,
T,2022-10-28 13:22:26,-23.07265790,-67.98086597,4.29,2953.656,,0.790,279,15,17,,
T,2022-10-28 13:22:27,-23.07265604,-67.98087283,4.29,2954.833,,0.820,267,18,20,,
T,2022-10-28 13:22:28,-23.07265388,-67.98088118,4.29,2955.338,,0.850,268,16,19,,
T,2022-10-28 13:22:29,-23.07265299,-67.98089185,4.29,2955.722,,0.880,265,15,19,,
T,2022-10-28 13:22:30,-23.07265204,-67.98090316,4.29,2955.792,,0.890,268,15,19,,
T,2022-10-28 13:22:31,-23.07265028,-67.98091317,4.29,2957.931,,0.900,274,16,20,,
T,2022-10-28 13:22:32,-23.07264780,-67.98092352,3.22,2958.042,,0.920,277,16,19,,
T,2022-10-28 13:22:33,-23.07264477,-67.98093350,3.22,2958.347,,0.930,281,14,17,,
T,2022-10-28 13:22:34,-23.07264148,-67.98094326,4.29,2958.374,,0.940,283,14,17,,
T,2022-10-28 13:22:35,-23.07263895,-67.98095333,3.22,2959.291,,0.940,282,16,20,,
T,2022-10-28 13:22:36,-23.07263710,-67.98096461,4.29,2958.821,,0.950,275,13,17,,
T,2022-10-28 13:22:37,-23.07263627,-67.98097719,4.29,2957.643,,0.950,267,16,20,,
T,2022-10-28 13:22:38,-23.07263803,-67.98098976,4.29,2956.815,,0.940,250,15,19,,
T,2022-10-28 13:22:39,-23.07264275,-67.98100016,4.29,2956.875,,0.930,236,15,18,,
T,2022-10-28 13:22:40,-23.07264645,-67.98101371,4.29,2959.146,,0.920,242,17,20,,
T,2022-10-28 13:22:41,-23.07264831,-67.98102801,4.29,2958.354,,0.920,260,16,19,,
T,2022-10-28 13:22:42,-23.07264960,-67.98104219,5.36,2958.598,,0.910,266,15,18,,
T,2022-10-28 13:22:43,-23.07265168,-67.98105501,5.36,2958.685,,0.910,254,15,18,,
T,2022-10-28 13:22:44,-23.07265471,-67.98106579,4.29,2957.915,,0.910,261,14,18,,
T,2022-10-28 13:22:45,-23.07265489,-67.98107668,5.36,2958.406,,0.910,279,14,18,,
T,2022-10-28 13:22:46,-23.07265152,-67.98108623,5.36,2958.916,,0.890,311,15,19,,
T,2022-10-28 13:22:47,-23.07264504,-67.98109248,5.36,2959.226,,0.870,330,15,19,,
T,2022-10-28 13:22:48,-23.07264646,-67.98109856,5.36,2958.896,,0.000,,13,17,,
T,2022-10-28 13:22:49,-23.07264935,-67.98109999,5.36,2958.892,,0.000,,16,20,,
T,2022-10-28 13:22:50,-23.07265056,-67.98110114,4.29,2958.900,,0.000,,14,18,,
T,2022-10-28 13:22:51,-23.07265124,-67.98110165,4.29,2958.890,,0.000,,14,19,,
T,2022-10-28 13:22:52,-23.07265159,-67.98110188,4.29,2958.894,,0.000,,14,19,,
T,2022-10-28 13:22:53,-23.07265176,-67.98110199,4.29,2958.894,,0.000,,14,19,,
T,2022-10-28 13:22:54,-23.07265599,-67.98109737,3.22,2957.685,,0.000,,10,15,,
T,2022-10-28 13:22:55,-23.07265815,-67.98109506,4.29,2957.680,,0.000,,15,20,,
T,2022-10-28 13:22:56,-23.07265887,-67.98109429,4.29,2957.680,,0.000,,15,20,,
T,2022-10-28 13:22:57,-23.07266133,-67.98109368,4.29,2958.775,,0.000,,10,15,,
T,2022-10-28 13:22:58,-23.07266269,-67.98109423,4.29,2958.917,,0.000,,10,15,,
T,2022-10-28 13:23:24,-23.07270591,-67.98109510,3.22,2949.633,,0.000,,17,33,,
T,2022-10-28 13:23:25,-23.07269518,-67.98109182,3.22,2952.028,,0.480,76,15,33,,
T,2022-10-28 13:23:26,-23.07268899,-67.98109606,3.22,2954.229,,0.310,71,15,33,,
T,2022-10-28 13:23:27,-23.07268588,-67.98110217,3.22,2955.169,,0.000,,15,33,,
T,2022-10-28 13:23:28,-23.07268656,-67.98110328,3.22,2955.509,,0.180,229,15,33,,
T,2022-10-28 13:23:29,-23.07267387,-67.98111058,3.22,2957.749,,0.000,,15,33,,
T,2022-10-28 13:23:30,-23.07267079,-67.98111189,3.22,2958.638,,0.000,,18,33,,
T,2022-10-28 13:23:31,-23.07266798,-67.98111282,3.22,2958.600,,0.000,,18,33,,
T,2022-10-28 13:23:32,-23.07266767,-67.98111321,3.22,2959.475,,0.150,69,18,33,,
T,2022-10-28 13:23:33,-23.07266719,-67.98111231,3.22,2959.578,,0.150,77,18,33,,
T,2022-10-28 13:23:34,-23.07266647,-67.98111338,3.22,2959.330,,0.000,,17,23,,
T,2022-10-28 13:23:35,-23.07266667,-67.98111247,3.22,2960.167,,0.000,,16,21,,
T,2022-10-28 13:23:36,-23.07266677,-67.98111202,3.22,2960.168,,0.000,,16,21,,
T,2022-10-28 13:23:37,-23.07266901,-67.98110656,3.22,2960.454,,0.000,,14,22,,
T,2022-10-28 13:23:38,-23.07266873,-67.98109731,3.22,2958.537,,0.960,66,14,18,,
T,2022-10-28 13:23:39,-23.07267027,-67.98108486,3.22,2957.780,,0.000,,16,20,,
T,2022-10-28 13:23:40,-23.07267618,-67.98107406,3.22,2956.623,,0.000,,16,20,,
T,2022-10-28 13:23:41,-23.07268233,-67.98107049,3.22,2955.449,,0.000,,16,20,,
T,2022-10-28 13:23:42,-23.07268542,-67.98106652,3.22,2956.181,,0.330,83,14,17,,
T,2022-10-28 13:23:43,-23.07268796,-67.98106272,4.29,2956.310,,0.340,104,14,17,,
T,2022-10-28 13:23:44,-23.07268034,-67.98106736,3.22,2956.521,,1.760,305,17,21,,
T,2022-10-28 13:23:45,-23.07267102,-67.98107657,3.22,2956.499,,0.720,311,12,15,,
T,2022-10-28 13:23:46,-23.07266259,-67.98107666,3.22,2957.196,,0.000,,15,18,,
T,2022-10-28 13:23:47,-23.07265957,-67.98107885,3.22,2956.922,,0.000,,17,20,,
T,2022-10-28 13:23:48,-23.07265283,-67.98108185,3.22,2957.476,,1.000,327,14,18,,
T,2022-10-28 13:23:49,-23.07263808,-67.98108497,3.22,2959.024,,1.690,16,17,21,,
T,2022-10-28 13:23:50,-23.07262214,-67.98108523,3.22,2959.471,,1.770,16,14,17,,
T,2022-10-28 13:23:51,-23.07260136,-67.98108380,4.29,2960.376,,2.800,4,16,19,,
T,2022-10-28 13:23:52,-23.07258082,-67.98108202,4.29,2960.548,,1.780,3,16,20,,
T,2022-10-28 13:23:53,-23.07256047,-67.98107943,5.36,2960.531,,2.430,9,18,20,,
T,2022-10-28 13:23:54,-23.07253773,-67.98107642,5.36,2958.970,,2.450,10,14,17,,
T,2022-10-28 13:23:55,-23.07251523,-67.98107434,5.36,2958.429,,2.450,8,15,18,,
T,2022-10-28 13:23:56,-23.07249161,-67.98107214,6.43,2958.210,,2.440,12,17,21,,
T,2022-10-28 13:23:57,-23.07246723,-67.98106888,6.43,2958.833,,2.450,14,17,20,,
T,2022-10-28 13:23:58,-23.07244247,-67.98106578,5.36,2958.467,,2.420,17,16,18,,
T,2022-10-28 13:23:59,-23.07241768,-67.98106301,5.36,2958.710,,2.370,11,17,19,,
T,2022-10-28 13:24:00,-23.07239224,-67.98106403,5.36,2957.665,,2.410,8,16,19,,
T,2022-10-28 13:24:01,-23.07236818,-67.98106156,5.36,2957.299,,2.420,12,19,20,,
T,2022-10-28 13:24:02,-23.07234486,-67.98105616,6.43,2957.370,,2.410,17,18,19,,
T,2022-10-28 13:24:03,-23.07232087,-67.98104974,6.43,2956.375,,2.440,19,17,18,,
T,2022-10-28 13:24:04,-23.07230154,-67.98103933,7.50,2955.455,,2.370,22,18,19,,
T,2022-10-28 13:24:05,-23.07228345,-67.98103137,7.50,2956.087,,2.350,18,19,20,,
T,2022-10-28 13:24:06,-23.07226376,-67.98102461,7.50,2955.683,,2.430,13,17,18,,
T,2022-10-28 13:24:07,-23.07224126,-67.98102183,7.50,2955.504,,2.430,359,19,20,,
T,2022-10-28 13:24:08,-23.07221890,-67.98102341,7.50,2956.634,,2.360,353,14,15,,
T,2022-10-28 13:24:09,-23.07219642,-67.98102530,7.50,2957.061,,2.300,353,18,19,,
T,2022-10-28 13:24:10,-23.07217302,-67.98102615,8.58,2957.411,,2.230,351,18,19,,
T,2022-10-28 13:24:28,-23.07198731,-67.98097662,9.65,2955.540,,0.000,,12,31,,
T,2022-10-28 13:24:29,-23.07197309,-67.98096682,8.58,2957.595,,0.000,,14,31,,
T,2022-10-28 13:24:30,-23.07196159,-67.98095530,6.43,2959.237,,0.000,,14,31,,
T,2022-10-28 13:24:31,-23.07196270,-67.98095329,6.43,2958.928,,0.000,,15,31,,
T,2022-10-28 13:24:32,-23.07195739,-67.98095360,5.36,2959.319,,0.000,,15,31,,
T,2022-10-28 13:24:33,-23.07195437,-67.98095055,5.36,2959.820,,0.000,,15,31,,
T,2022-10-28 13:24:34,-23.07195617,-67.98095078,4.29,2959.442,,0.000,,14,31,,
T,2022-10-28 13:24:35,-23.07194966,-67.98095618,4.29,2959.741,,0.660,338,16,31,,
T,2022-10-28 13:24:36,-23.07193998,-67.98095455,4.29,2959.212,,0.810,8,17,31,,
T,2022-10-28 13:24:37,-23.07193068,-67.98096850,4.29,2960.650,,0.870,322,17,31,,
T,2022-10-28 13:24:38,-23.07192175,-67.98098045,4.29,2960.537,,1.010,311,17,32,,
T,2022-10-28 13:24:39,-23.07191906,-67.98098967,4.29,2961.116,,0.570,312,17,32,,
T,2022-10-28 13:24:40,-23.07191374,-67.98099605,3.22,2961.091,,0.000,,18,32,,
T,2022-10-28 13:24:41,-23.07191021,-67.98099919,3.22,2961.898,,0.000,,18,33,,
T,2022-10-28 13:24:42,-23.07190887,-67.98100139,3.22,2961.422,,0.000,,18,23,,
T,2022-10-28 13:24:43,-23.07190750,-67.98101153,3.22,2960.177,,0.830,267,18,23,,
T,2022-10-28 13:24:44,-23.07191312,-67.98101555,3.22,2961.877,,0.940,175,18,21,,
T,2022-10-28 13:24:45,-23.07191968,-67.98101422,3.22,2962.931,,0.940,190,16,19,,
T,2022-10-28 13:24:46,-23.07191411,-67.98101497,3.22,2962.433,,0.000,,17,21,,
T,2022-10-28 13:24:47,-23.07191644,-67.98101413,3.22,2962.040,,0.000,,16,20,,
T,2022-10-28 13:24:48,-23.07192383,-67.98101240,3.22,2961.768,,0.000,,18,22,,
T,2022-10-28 13:24:49,-23.07192540,-67.98101608,3.22,2961.162,,0.000,,17,21,,
