type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-10-27 13:05:09,-22.91333669,-68.02489610,3.22,2898.734,,22.400,79,17,21,,
T,2022-10-27 13:05:10,-22.91329748,-68.02468669,3.22,2900.516,,22.180,79,16,20,,
T,2022-10-27 13:05:11,-22.91325998,-68.02447671,3.22,2901.634,,21.830,79,16,20,,
T,2022-10-27 13:05:12,-22.91321955,-68.02426637,3.22,2902.854,,21.400,79,18,21,,
T,2022-10-27 13:05:13,-22.91319183,-68.02406096,3.22,2903.016,,20.820,79,18,21,,
T,2022-10-27 13:05:14,-22.91317139,-68.02386301,3.22,2903.354,,19.730,79,16,18,,
T,2022-10-27 13:05:15,-22.91313882,-68.02368253,3.22,2905.519,,18.780,79,19,21,,
T,2022-10-27 13:05:16,-22.91310409,-68.02350970,3.22,2907.760,,17.620,79,17,20,,
T,2022-10-27 13:05:17,-22.91307525,-68.02334515,3.22,2909.001,,16.530,79,17,19,,
T,2022-10-27 13:05:18,-22.91304748,-68.02319421,3.22,2909.294,,15.750,79,17,19,,
T,2022-10-27 13:05:19,-22.91301858,-68.02304519,3.22,2910.166,,15.470,79,18,20,,
T,2022-10-27 13:05:20,-22.91298775,-68.02289549,3.22,2912.990,,14.630,79,18,19,,
T,2022-10-27 13:05:21,-22.91296908,-68.02275500,3.22,2913.028,,14.040,79,20,21,,
T,2022-10-27 13:05:22,-22.91293268,-68.02261018,3.22,2915.713,,14.120,79,19,21,,
T,2022-10-27 13:05:23,-22.91289442,-68.02246431,3.22,2920.593,,14.440,79,15,19,,
T,2022-10-27 13:05:24,-22.91286490,-68.02232860,3.22,2921.730,,14.090,79,16,20,,
T,2022-10-27 13:05:25,-22.91284408,-68.02220349,3.22,2922.242,,13.540,79,17,20,,
T,2022-10-27 13:05:26,-22.91282029,-68.02206933,3.22,2924.284,,14.220,79,17,20,,
T,2022-10-27 13:05:27,-22.91280048,-68.02193602,3.22,2925.145,,15.020,79,18,20,,
T,2022-10-27 13:05:28,-22.91277260,-68.02178595,3.22,2925.299,,15.980,79,15,17,,
T,2022-10-27 13:05:29,-22.91274105,-68.02162844,3.22,2926.334,,16.990,79,18,21,,
T,2022-10-27 13:05:30,-22.91271512,-68.02146037,3.22,2928.868,,17.560,79,18,21,,
T,2022-10-27 13:05:31,-22.91269192,-68.02128169,3.22,2931.635,,18.550,79,16,19,,
T,2022-10-27 13:05:32,-22.91265862,-68.02109682,3.22,2932.520,,19.180,79,16,18,,
T,2022-10-27 13:05:33,-22.91262255,-68.02090950,3.22,2933.846,,19.640,79,19,21,,
T,2022-10-27 13:05:34,-22.91258673,-68.02071759,3.22,2934.559,,20.070,79,16,19,,
T,2022-10-27 13:05:35,-22.91255606,-68.02050761,3.22,2934.812,,20.510,80,18,21,,
T,2022-10-27 13:05:36,-22.91251455,-68.02030369,3.22,2937.667,,20.810,79,16,19,,
T,2022-10-27 13:05:37,-22.91246675,-68.02011982,3.22,2941.188,,19.920,78,17,19,,
T,2022-10-27 13:05:38,-22.91242784,-68.01993663,3.22,2942.739,,19.480,78,17,20,,
T,2022-10-27 13:05:39,-22.91238781,-68.01975646,3.22,2943.387,,19.550,78,17,20,,
T,2022-10-27 13:05:40,-22.91234586,-68.01956633,3.22,2947.111,,20.120,78,18,21,,
T,2022-10-27 13:05:41,-22.91230311,-68.01937754,3.22,2948.986,,20.410,79,17,20,,
T,2022-10-27 13:05:42,-22.91226760,-68.01918687,3.22,2948.189,,20.790,79,18,20,,
T,2022-10-27 13:05:43,-22.91223356,-68.01899287,3.22,2949.179,,21.130,79,16,19,,
T,2022-10-27 13:05:44,-22.91219396,-68.01878677,3.22,2951.616,,21.480,79,18,21,,
T,2022-10-27 13:05:45,-22.91215731,-68.01858276,3.22,2953.654,,21.670,79,17,20,,
T,2022-10-27 13:05:46,-22.91212451,-68.01836548,3.22,2954.496,,22.030,79,18,21,,
T,2022-10-27 13:05:47,-22.91208893,-68.01815814,3.22,2956.133,,22.300,80,17,20,,
T,2022-10-27 13:05:48,-22.91205828,-68.01793868,3.22,2957.209,,22.600,81,17,20,,
T,2022-10-27 13:05:49,-22.91203658,-68.01770979,3.22,2957.462,,22.820,81,17,20,,
T,2022-10-27 13:05:50,-22.91200311,-68.01748984,3.22,2960.247,,23.100,81,18,21,,
T,2022-10-27 13:05:51,-22.91197363,-68.01726790,3.22,2962.244,,23.330,81,17,20,,
T,2022-10-27 13:05:52,-22.91194137,-68.01704655,3.22,2963.770,,23.460,81,17,20,,
T,2022-10-27 13:05:53,-22.91190649,-68.01682080,3.22,2965.514,,23.510,82,16,19,,
T,2022-10-27 13:05:54,-22.91187856,-68.01657174,3.22,2968.203,,23.640,82,17,19,,
T,2022-10-27 13:05:55,-22.91185340,-68.01634784,3.22,2969.554,,23.660,82,17,19,,
T,2022-10-27 13:05:56,-22.91182494,-68.01611788,3.22,2971.268,,23.730,82,19,20,,
T,2022-10-27 13:05:57,-22.91179722,-68.01588654,3.22,2972.855,,23.750,82,19,21,,
T,2022-10-27 13:05:58,-22.91176400,-68.01565622,3.22,2974.189,,23.740,82,19,21,,
T,2022-10-27 13:05:59,-22.91173407,-68.01542796,3.22,2976.475,,23.740,82,17,20,,
T,2022-10-27 13:06:00,-22.91170226,-68.01519914,3.22,2978.475,,23.710,82,17,20,,
T,2022-10-27 13:06:01,-22.91167187,-68.01497177,3.22,2979.632,,23.650,83,17,20,,
T,2022-10-27 13:06:02,-22.91164536,-68.01473760,3.22,2981.620,,23.830,82,16,19,,
T,2022-10-27 13:06:03,-22.91161638,-68.01450931,3.22,2984.176,,23.740,82,16,19,,
T,2022-10-27 13:06:04,-22.91158297,-68.01427607,3.22,2986.520,,23.690,83,17,20,,
T,2022-10-27 13:06:05,-22.91155851,-68.01404686,3.22,2988.255,,23.830,83,15,19,,
T,2022-10-27 13:06:06,-22.91152748,-68.01381333,3.22,2989.870,,23.900,83,16,20,,
T,2022-10-27 13:06:07,-22.91151096,-68.01358413,3.22,2991.876,,23.740,83,16,19,,
T,2022-10-27 13:06:08,-22.91148085,-68.01335552,3.22,2994.176,,23.580,83,19,21,,
T,2022-10-27 13:06:09,-22.91146156,-68.01311434,3.22,2997.039,,23.480,83,17,18,,
T,2022-10-27 13:06:10,-22.91143910,-68.01288570,3.22,2998.721,,23.660,84,17,19,,
T,2022-10-27 13:06:11,-22.91141697,-68.01264849,3.22,3000.877,,23.410,84,17,20,,
T,2022-10-27 13:06:12,-22.91139508,-68.01242650,3.22,3002.671,,23.430,84,17,21,,
T,2022-10-27 13:06:13,-22.91137280,-68.01219917,3.22,3004.283,,23.500,85,13,17,,
T,2022-10-27 13:06:14,-22.91135147,-68.01197720,3.22,3005.861,,23.270,85,18,20,,
T,2022-10-27 13:06:15,-22.91133501,-68.01174272,3.22,3007.163,,23.850,86,16,18,,
T,2022-10-27 13:06:16,-22.91131013,-68.01151676,3.22,3009.662,,23.330,85,16,17,,
T,2022-10-27 13:06:17,-22.91129449,-68.01129522,3.22,3011.072,,23.450,86,18,19,,
T,2022-10-27 13:06:18,-22.91128817,-68.01106758,3.22,3012.734,,23.140,85,17,18,,
T,2022-10-27 13:06:19,-22.91126747,-68.01083948,3.22,3014.272,,23.440,85,17,19,,
T,2022-10-27 13:06:20,-22.91125233,-68.01061458,3.22,3015.177,,23.400,87,16,18,,
T,2022-10-27 13:06:21,-22.91122963,-68.01038083,3.22,3015.652,,23.410,86,18,20,,
T,2022-10-27 13:06:22,-22.91121474,-68.01016114,3.22,3016.677,,23.210,87,15,17,,
T,2022-10-27 13:06:23,-22.91119652,-68.00993149,4.29,3017.933,,23.360,87,17,19,,
T,2022-10-27 13:06:24,-22.91117940,-68.00970629,4.29,3019.882,,23.520,87,17,19,,
T,2022-10-27 13:06:25,-22.91117291,-68.00948173,4.29,3019.855,,23.360,86,18,20,,
T,2022-10-27 13:06:26,-22.91115321,-68.00925252,4.29,3021.354,,23.830,86,17,19,,
T,2022-10-27 13:06:27,-22.91114050,-68.00905005,4.29,3023.378,,23.250,87,17,19,,
T,2022-10-27 13:06:28,-22.91112310,-68.00884750,4.29,3025.387,,22.550,85,16,19,,
T,2022-10-27 13:06:29,-22.91110037,-68.00864103,4.29,3027.715,,22.140,86,15,19,,
T,2022-10-27 13:06:30,-22.91108642,-68.00842897,4.29,3028.288,,22.530,86,15,19,,
T,2022-10-27 13:06:31,-22.91107053,-68.00820991,5.36,3028.609,,22.540,86,15,19,,
T,2022-10-27 13:06:32,-22.91105573,-68.00797561,4.29,3030.135,,22.330,85,16,19,,
T,2022-10-27 13:06:33,-22.91103381,-68.00775585,5.36,3031.446,,22.430,85,18,20,,
T,2022-10-27 13:06:34,-22.91100882,-68.00754160,5.36,3032.216,,22.680,84,18,19,,
T,2022-10-27 13:06:35,-22.91099335,-68.00731709,4.29,3032.346,,22.810,85,18,19,,
T,2022-10-27 13:06:36,-22.91097481,-68.00710419,4.29,3032.806,,22.770,85,16,17,,
T,2022-10-27 13:06:37,-22.91095759,-68.00688282,5.36,3033.018,,22.780,85,16,17,,
T,2022-10-27 13:06:38,-22.91092962,-68.00667124,5.36,3035.216,,22.430,84,16,17,,
T,2022-10-27 13:06:39,-22.91090651,-68.00645430,5.36,3035.971,,22.420,84,16,17,,
T,2022-10-27 13:06:40,-22.91087840,-68.00624744,5.36,3036.314,,22.640,84,16,17,,
T,2022-10-27 13:06:41,-22.91083945,-68.00605237,4.29,3040.691,,21.990,84,17,18,,
T,2022-10-27 13:06:42,-22.91081662,-68.00584677,5.36,3040.995,,21.870,84,17,18,,
T,2022-10-27 13:06:43,-22.91079683,-68.00563478,6.43,3041.359,,21.870,84,17,18,,
T,2022-10-27 13:06:44,-22.91076368,-68.00541658,4.29,3042.518,,22.080,84,18,19,,
T,2022-10-27 13:06:45,-22.91074291,-68.00519932,4.29,3043.903,,22.190,84,18,19,,
T,2022-10-27 13:06:46,-22.91072454,-68.00498110,4.29,3044.569,,22.620,84,17,18,,
T,2022-10-27 13:06:47,-22.91070386,-68.00476157,5.36,3044.921,,22.630,84,17,18,,
T,2022-10-27 13:06:48,-22.91068572,-68.00453158,4.29,3046.477,,22.710,84,16,18,,
T,2022-10-27 13:06:49,-22.91066464,-68.00431163,5.36,3047.060,,22.700,84,16,18,,
T,2022-10-27 13:06:50,-22.91063648,-68.00408606,5.36,3047.923,,23.160,85,17,18,,
T,2022-10-27 13:06:53.369,-22.91059110,-68.00334721,5.36,3050.848,,22.140,87,,28,,
T,2022-10-27 13:06:55,-22.91058253,-68.00300258,5.36,3053.731,,22.350,89,20,28,,
T,2022-10-27 13:06:56,-22.91056461,-68.00280403,5.36,3055.939,,21.710,88,20,28,,
T,2022-10-27 13:06:57,-22.91055238,-68.00260579,4.29,3058.053,,21.490,89,20,28,,
T,2022-10-27 13:06:58,-22.91054241,-68.00240907,4.29,3062.073,,21.790,90,20,28,,
T,2022-10-27 13:06:59,-22.91054221,-68.00220828,4.29,3063.781,,21.650,90,19,28,,
T,2022-10-27 13:07:00,-22.91054589,-68.00199389,4.29,3065.948,,22.160,90,19,28,,
T,2022-10-27 13:07:01,-22.91054816,-68.00177264,4.29,3069.527,,22.160,90,19,28,,
T,2022-10-27 13:07:02,-22.91054937,-68.00156342,4.29,3072.327,,22.010,90,19,28,,
T,2022-10-27 13:07:03,-22.91054946,-68.00134696,3.22,3076.264,,22.140,90,19,28,,
T,2022-10-27 13:07:04,-22.91054401,-68.00113320,3.22,3080.520,,22.070,90,19,28,,
T,2022-10-27 13:07:05,-22.91053881,-68.00091992,3.22,3083.759,,21.980,90,18,28,,
T,2022-10-27 13:07:06,-22.91053796,-68.00070356,3.22,3086.364,,21.880,90,18,28,,
T,2022-10-27 13:07:07,-22.91053409,-68.00049708,3.22,3089.202,,21.850,90,19,28,,
T,2022-10-27 13:07:08,-22.91053448,-68.00029181,3.22,3092.306,,21.700,90,19,28,,
T,2022-10-27 13:07:09,-22.91053692,-68.00006998,3.22,3094.031,,21.750,90,19,28,,
T,2022-10-27 13:07:10,-22.91053515,-67.99986007,3.22,3097.372,,21.910,90,16,17,,
T,2022-10-27 13:07:11,-22.91053176,-67.99964406,3.22,3099.894,,22.030,90,18,19,,
T,2022-10-27 13:07:12,-22.91053526,-67.99942670,3.22,3101.967,,22.240,90,17,18,,
T,2022-10-27 13:07:13,-22.91053119,-67.99921376,3.22,3103.878,,22.420,90,18,19,,
T,2022-10-27 13:07:14,-22.91053052,-67.99899316,3.22,3104.518,,22.460,90,18,19,,
T,2022-10-27 13:07:15,-22.91052938,-67.99877821,3.22,3106.560,,22.540,90,16,17,,
T,2022-10-27 13:07:16,-22.91052820,-67.99855569,3.22,3107.642,,22.620,90,18,20,,
T,2022-10-27 13:07:17,-22.91052625,-67.99833469,3.22,3109.308,,22.940,90,17,20,,
T,2022-10-27 13:07:18,-22.91052755,-67.99811553,3.22,3110.784,,22.510,90,15,19,,
T,2022-10-27 13:07:19,-22.91053190,-67.99789825,3.22,3112.633,,22.510,90,15,19,,
T,2022-10-27 13:07:20,-22.91053152,-67.99768437,3.22,3114.506,,22.470,91,14,17,,
T,2022-10-27 13:07:21,-22.91053763,-67.99746240,3.22,3117.884,,22.520,92,15,18,,
T,2022-10-27 13:07:22,-22.91055122,-67.99723740,3.22,3119.443,,22.540,92,14,16,,
T,2022-10-27 13:07:23,-22.91055583,-67.99701672,3.22,3122.014,,22.620,92,17,19,,
T,2022-10-27 13:07:24,-22.91056503,-67.99679869,3.22,3124.407,,22.620,93,17,19,,
T,2022-10-27 13:07:25,-22.91057026,-67.99658017,3.22,3127.149,,22.610,93,17,19,,
T,2022-10-27 13:07:26,-22.91058299,-67.99636059,3.22,3130.710,,22.660,93,17,19,,
T,2022-10-27 13:07:27,-22.91058756,-67.99613718,3.22,3133.107,,22.670,93,17,19,,
T,2022-10-27 13:07:28,-22.91059048,-67.99591647,3.22,3135.139,,22.710,94,17,19,,
T,2022-10-27 13:07:29,-22.91060724,-67.99569394,3.22,3137.418,,22.880,94,16,18,,
T,2022-10-27 13:07:30,-22.91061397,-67.99547817,3.22,3138.630,,22.900,94,18,19,,
T,2022-10-27 13:07:31,-22.91062182,-67.99525617,3.22,3141.064,,23.060,94,18,19,,
T,2022-10-27 13:07:32,-22.91063497,-67.99502586,3.22,3143.459,,23.210,94,16,18,,
T,2022-10-27 13:07:33,-22.91064574,-67.99480986,3.22,3145.007,,23.350,94,18,20,,
T,2022-10-27 13:07:34,-22.91065824,-67.99458368,3.22,3147.413,,23.310,93,18,20,,
T,2022-10-27 13:07:35,-22.91066318,-67.99435995,3.22,3149.578,,23.260,93,15,18,,
T,2022-10-27 13:07:36,-22.91067563,-67.99413361,3.22,3150.746,,23.270,93,15,18,,
T,2022-10-27 13:07:37,-22.91068851,-67.99390570,3.22,3153.687,,23.510,94,16,19,,
T,2022-10-27 13:07:38,-22.91070540,-67.99367909,3.22,3155.145,,23.630,95,17,19,,
T,2022-10-27 13:07:39,-22.91072251,-67.99345417,3.22,3157.681,,23.350,94,17,19,,
T,2022-10-27 13:07:40,-22.91074213,-67.99322529,3.22,3159.742,,23.460,94,18,19,,
T,2022-10-27 13:07:41,-22.91076067,-67.99299949,3.22,3161.650,,23.640,94,19,20,,
T,2022-10-27 13:07:42,-22.91075673,-67.99277572,3.22,3164.388,,23.770,93,17,18,,
T,2022-10-27 13:07:43,-22.91077234,-67.99254635,3.22,3165.922,,24.050,94,17,18,,
T,2022-10-27 13:07:44,-22.91078291,-67.99231530,3.22,3168.209,,24.390,94,16,17,,
T,2022-10-27 13:07:45,-22.91079733,-67.99207958,3.22,3170.521,,24.640,93,19,20,,
T,2022-10-27 13:07:46,-22.91081078,-67.99183667,3.22,3172.043,,24.780,93,19,20,,
T,2022-10-27 13:07:47,-22.91081993,-67.99159174,3.22,3173.153,,24.870,93,18,19,,
T,2022-10-27 13:07:48,-22.91082547,-67.99135364,3.22,3174.361,,24.840,92,16,17,,
T,2022-10-27 13:07:49,-22.91082689,-67.99111608,3.22,3176.304,,24.600,89,17,19,,
T,2022-10-27 13:07:50,-22.91081488,-67.99086932,3.22,3178.012,,25.350,88,15,16,,
T,2022-10-27 13:07:51,-22.91079669,-67.99061749,3.22,3179.683,,26.010,86,18,19,,
T,2022-10-27 13:07:52,-22.91076867,-67.99038924,3.22,3182.370,,24.890,83,18,19,,
T,2022-10-27 13:07:53,-22.91074599,-67.99014006,3.22,3184.143,,25.090,82,18,19,,
T,2022-10-27 13:07:54,-22.91072208,-67.98987605,3.22,3185.217,,24.810,81,18,19,,
T,2022-10-27 13:07:55,-22.91068354,-67.98964335,3.22,3186.670,,24.640,81,17,18,,
T,2022-10-27 13:07:56,-22.91064644,-67.98940593,4.29,3187.575,,23.730,79,18,19,,
T,2022-10-27 13:07:57,-22.91061108,-67.98918002,4.29,3190.360,,23.120,79,16,17,,
T,2022-10-27 13:07:58,-22.91056740,-67.98896699,3.22,3192.390,,23.260,78,18,19,,
T,2022-10-27 13:07:59,-22.91051554,-67.98875142,3.22,3194.152,,23.330,77,18,19,,
T,2022-10-27 13:08:00,-22.91045952,-67.98853348,3.22,3196.375,,23.480,76,18,19,,
T,2022-10-27 13:08:01,-22.91040266,-67.98831369,3.22,3198.308,,23.520,76,17,18,,
T,2022-10-27 13:08:02,-22.91034306,-67.98809475,3.22,3200.452,,23.680,76,18,19,,
T,2022-10-27 13:08:03,-22.91029669,-67.98787070,3.22,3202.458,,23.880,77,17,18,,
T,2022-10-27 13:08:04,-22.91025488,-67.98764195,3.22,3204.376,,24.070,79,18,19,,
T,2022-10-27 13:08:05,-22.91021250,-67.98741274,3.22,3206.036,,24.170,81,19,20,,
T,2022-10-27 13:08:06,-22.91018992,-67.98717088,3.22,3207.591,,24.290,82,18,19,,
T,2022-10-27 13:08:07,-22.91016219,-67.98692798,3.22,3209.224,,24.370,84,17,18,,
T,2022-10-27 13:08:08,-22.91013661,-67.98668655,3.22,3212.693,,24.710,84,16,17,,
T,2022-10-27 13:08:09,-22.91011895,-67.98645441,3.22,3214.922,,24.870,85,18,19,,
T,2022-10-27 13:08:10,-22.91009737,-67.98620080,3.22,3216.571,,25.140,85,16,17,,
T,2022-10-27 13:08:11,-22.91007079,-67.98595778,3.22,3217.824,,25.140,84,18,19,,
T,2022-10-27 13:08:12,-22.91004494,-67.98570667,3.22,3220.022,,25.340,85,18,19,,
T,2022-10-27 13:08:13,-22.91002532,-67.98544912,3.22,3222.749,,25.440,84,19,20,,
T,2022-10-27 13:08:14,-22.91000500,-67.98520650,3.22,3225.567,,25.580,84,17,18,,
T,2022-10-27 13:08:15,-22.90997994,-67.98496620,3.22,3228.237,,25.660,84,18,20,,
T,2022-10-27 13:08:16,-22.90996295,-67.98470667,3.22,3229.737,,25.790,85,17,18,,
T,2022-10-27 13:08:17,-22.90994027,-67.98445724,3.22,3231.231,,25.740,85,18,19,,
T,2022-10-27 13:08:18,-22.90992404,-67.98421468,3.22,3233.727,,25.680,85,16,17,,
T,2022-10-27 13:08:19,-22.90989930,-67.98395581,3.22,3235.947,,25.640,85,18,19,,
T,2022-10-27 13:08:20,-22.90988688,-67.98370387,3.22,3238.269,,25.580,85,17,19,,
T,2022-10-27 13:08:21,-22.90986873,-67.98345772,3.22,3240.335,,25.460,84,18,20,,
T,2022-10-27 13:08:22,-22.90985068,-67.98321254,3.22,3241.098,,25.460,84,18,20,,
T,2022-10-27 13:08:23,-22.90982391,-67.98296485,3.22,3243.865,,25.390,84,17,19,,
T,2022-10-27 13:08:24,-22.90980584,-67.98272225,3.22,3244.948,,25.470,85,16,18,,
T,2022-10-27 13:08:25,-22.90978129,-67.98247619,3.22,3246.115,,25.560,85,19,20,,
T,2022-10-27 13:08:26,-22.90975251,-67.98223469,4.29,3246.704,,25.450,84,18,19,,
T,2022-10-27 13:08:27,-22.90972568,-67.98198497,3.22,3248.432,,25.470,85,16,17,,
T,2022-10-27 13:08:28,-22.90970987,-67.98173335,3.22,3250.089,,25.480,84,18,19,,
T,2022-10-27 13:08:29,-22.90968822,-67.98148485,3.22,3252.039,,25.410,84,16,17,,
T,2022-10-27 13:08:30,-22.90966525,-67.98124334,3.22,3253.255,,25.380,84,18,19,,
T,2022-10-27 13:08:31,-22.90964320,-67.98100563,3.22,3255.009,,25.320,84,17,18,,
T,2022-10-27 13:08:32,-22.90961698,-67.98076164,3.22,3257.525,,25.070,84,19,20,,
T,2022-10-27 13:08:33,-22.90959858,-67.98052101,3.22,3259.198,,25.050,84,18,19,,
T,2022-10-27 13:08:34,-22.90957277,-67.98027725,3.22,3262.350,,25.020,84,18,19,,
T,2022-10-27 13:08:35,-22.90954707,-67.98003860,3.22,3263.733,,24.890,84,15,17,,
T,2022-10-27 13:08:36,-22.90953032,-67.97979684,3.22,3266.768,,24.990,85,18,20,,
T,2022-10-27 13:08:37,-22.90950267,-67.97955456,3.22,3268.634,,24.980,85,18,20,,
T,2022-10-27 13:08:38,-22.90947726,-67.97930956,3.22,3269.400,,25.040,85,18,19,,
T,2022-10-27 13:08:39,-22.90945709,-67.97907429,3.22,3270.360,,25.060,84,18,19,,
T,2022-10-27 13:08:42.464,-22.90938192,-67.97822985,3.22,3273.091,,25.320,84,,28,,
T,2022-10-27 13:08:44,-22.90934415,-67.97785465,3.22,3275.279,,25.370,84,21,28,,
T,2022-10-27 13:08:45,-22.90931644,-67.97761156,3.22,3277.652,,25.260,84,22,28,,
T,2022-10-27 13:08:46,-22.90929127,-67.97736293,3.22,3279.544,,25.490,84,22,28,,
T,2022-10-27 13:08:47,-22.90926548,-67.97711061,3.22,3280.326,,25.660,84,23,28,,
T,2022-10-27 13:08:48,-22.90924354,-67.97685857,3.22,3281.273,,25.790,85,23,28,,
T,2022-10-27 13:08:49,-22.90922386,-67.97660649,3.22,3282.371,,25.870,85,23,28,,
T,2022-10-27 13:08:50,-22.90920670,-67.97635324,3.22,3282.495,,26.170,85,23,28,,
T,2022-10-27 13:08:51,-22.90917959,-67.97609914,3.22,3284.620,,26.020,84,23,28,,
T,2022-10-27 13:08:52,-22.90915308,-67.97585052,3.22,3286.921,,25.930,84,23,28,,
T,2022-10-27 13:08:53,-22.90912106,-67.97559581,3.22,3289.736,,25.970,84,23,28,,
T,2022-10-27 13:08:54,-22.90909621,-67.97534467,3.22,3292.323,,25.980,84,23,28,,
T,2022-10-27 13:08:55,-22.90907117,-67.97509357,3.22,3295.730,,25.510,84,19,19,,
T,2022-10-27 13:08:56,-22.90904544,-67.97484299,3.22,3298.948,,25.240,84,19,19,,
T,2022-10-27 13:08:57,-22.90902511,-67.97460551,3.22,3301.314,,24.840,85,18,18,,
T,2022-10-27 13:08:58,-22.90900410,-67.97436971,3.22,3303.099,,24.560,85,17,17,,
T,2022-10-27 13:08:59,-22.90898519,-67.97414200,3.22,3305.176,,24.150,85,20,20,,
T,2022-10-27 13:09:00,-22.90896409,-67.97391013,3.22,3308.534,,23.840,85,17,17,,
T,2022-10-27 13:09:01,-22.90894298,-67.97367767,3.22,3311.510,,23.480,85,18,19,,
T,2022-10-27 13:09:02,-22.90891858,-67.97344725,3.22,3313.630,,23.270,84,16,18,,
T,2022-10-27 13:09:03,-22.90889824,-67.97321378,3.22,3315.097,,23.270,85,15,18,,
T,2022-10-27 13:09:04,-22.90887767,-67.97300227,3.22,3316.874,,23.190,85,17,20,,
T,2022-10-27 13:09:05,-22.90885815,-67.97278452,3.22,3318.429,,22.930,86,16,18,,
T,2022-10-27 13:09:06,-22.90885257,-67.97256146,3.22,3319.814,,22.900,86,15,18,,
T,2022-10-27 13:09:07,-22.90883877,-67.97234556,3.22,3321.514,,22.910,87,17,20,,
T,2022-10-27 13:09:08,-22.90882716,-67.97212454,3.22,3323.118,,23.110,87,18,20,,
T,2022-10-27 13:09:09,-22.90881757,-67.97189537,3.22,3324.072,,23.110,88,16,19,,
T,2022-10-27 13:09:10,-22.90880604,-67.97167096,3.22,3324.785,,23.000,88,18,20,,
T,2022-10-27 13:09:11,-22.90879554,-67.97144951,3.22,3326.075,,23.050,88,16,17,,
T,2022-10-27 13:09:12,-22.90880177,-67.97122442,3.22,3327.007,,23.060,88,17,19,,
T,2022-10-27 13:09:13,-22.90879810,-67.97099752,3.22,3326.859,,23.160,89,18,20,,
T,2022-10-27 13:09:14,-22.90879481,-67.97077238,3.22,3328.861,,23.290,89,17,19,,
T,2022-10-27 13:09:15,-22.90879112,-67.97053652,3.22,3330.701,,23.440,89,16,18,,
T,2022-10-27 13:09:16,-22.90878603,-67.97031263,3.22,3330.856,,23.620,89,18,20,,
T,2022-10-27 13:09:17,-22.90878213,-67.97008005,4.29,3332.163,,23.940,89,17,20,,
T,2022-10-27 13:09:18,-22.90877375,-67.96983730,3.22,3333.286,,24.110,88,16,20,,
T,2022-10-27 13:09:19,-22.90877179,-67.96959538,3.22,3333.634,,24.500,88,15,18,,
T,2022-10-27 13:09:20,-22.90877056,-67.96935522,3.22,3333.924,,24.820,88,17,20,,
T,2022-10-27 13:09:21,-22.90876437,-67.96911247,3.22,3333.701,,25.090,88,16,19,,
T,2022-10-27 13:09:22,-22.90875440,-67.96887410,3.22,3335.240,,25.220,88,15,18,,
T,2022-10-27 13:09:23,-22.90873734,-67.96863270,3.22,3336.355,,25.230,88,18,20,,
T,2022-10-27 13:09:24,-22.90872684,-67.96838592,3.22,3337.552,,25.320,88,16,17,,
T,2022-10-27 13:09:25,-22.90872300,-67.96813372,3.22,3338.918,,25.320,88,19,20,,
T,2022-10-27 13:09:26,-22.90871372,-67.96788096,3.22,3340.357,,25.220,88,19,20,,
T,2022-10-27 13:09:27,-22.90871241,-67.96763731,3.22,3341.767,,25.120,88,17,18,,
T,2022-10-27 13:09:28,-22.90871282,-67.96739176,3.22,3343.432,,25.060,88,18,19,,
T,2022-10-27 13:09:29,-22.90870738,-67.96714532,3.22,3345.138,,25.150,89,19,20,,
T,2022-10-27 13:09:30,-22.90868961,-67.96691018,3.22,3347.750,,24.900,88,17,18,,
T,2022-10-27 13:09:31,-22.90868182,-67.96667319,3.22,3350.094,,24.910,88,17,18,,
T,2022-10-27 13:09:32,-22.90866350,-67.96642646,3.22,3352.350,,24.840,88,19,20,,
T,2022-10-27 13:09:33,-22.90865889,-67.96618475,3.22,3353.927,,24.680,88,16,18,,
T,2022-10-27 13:09:34,-22.90865584,-67.96594089,3.22,3356.814,,24.610,88,18,20,,
T,2022-10-27 13:09:35,-22.90865064,-67.96571002,3.22,3358.473,,24.410,88,18,20,,
T,2022-10-27 13:09:36,-22.90862907,-67.96547572,3.22,3361.330,,24.250,88,17,19,,
T,2022-10-27 13:09:37,-22.90861583,-67.96524167,3.22,3363.232,,24.020,88,18,20,,
T,2022-10-27 13:09:38,-22.90860953,-67.96500392,3.22,3365.087,,23.770,88,18,20,,
T,2022-10-27 13:09:39,-22.90859944,-67.96476894,3.22,3366.683,,23.610,88,17,19,,
T,2022-10-27 13:09:40,-22.90859811,-67.96454002,3.22,3367.955,,23.430,89,18,20,,
T,2022-10-27 13:09:41,-22.90860193,-67.96430853,3.22,3369.104,,23.290,89,16,18,,
T,2022-10-27 13:09:42,-22.90859855,-67.96408324,3.22,3370.721,,23.220,89,18,20,,
T,2022-10-27 13:09:43,-22.90859531,-67.96384883,3.22,3372.505,,23.110,90,16,18,,
T,2022-10-27 13:09:44,-22.90859589,-67.96362007,3.22,3374.397,,23.100,90,17,18,,
T,2022-10-27 13:09:45,-22.90860454,-67.96339166,3.22,3374.854,,23.010,91,18,19,,
T,2022-10-27 13:09:46,-22.90861137,-67.96316947,3.22,3375.918,,23.010,92,19,20,,
T,2022-10-27 13:09:47,-22.90861523,-67.96294928,3.22,3377.675,,22.780,91,16,18,,
