type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-10-27 15:27:29,-22.95964115,-67.78721945,9.65,5193.146,,0.000,,13,26,,
T,2022-10-27 15:27:30,-22.95964624,-67.78721655,10.72,5192.911,,0.000,,14,26,,
T,2022-10-27 15:27:31,-22.95964670,-67.78721615,10.72,5193.355,,0.000,,14,26,,
T,2022-10-27 15:27:32,-22.95964694,-67.78721542,10.72,5193.324,,0.000,,14,26,,
T,2022-10-27 15:27:33,-22.95964705,-67.78721507,10.72,5193.326,,0.000,,14,26,,
T,2022-10-27 15:27:34,-22.95964708,-67.78721490,10.72,5193.324,,0.000,,14,26,,
T,2022-10-27 15:27:35,-22.95964702,-67.78721481,10.72,5193.324,,0.000,,15,26,,
T,2022-10-27 15:27:36,-22.95964700,-67.78721476,11.79,5193.322,,0.000,,15,26,,
T,2022-10-27 15:27:37,-22.95964700,-67.78721474,10.72,5193.320,,0.000,,15,26,,
T,2022-10-27 15:27:38,-22.95964698,-67.78721475,10.72,5193.322,,0.000,,13,26,,
T,2022-10-27 15:27:39,-22.95964696,-67.78721476,10.72,5193.323,,0.000,,13,26,,
T,2022-10-27 15:27:40,-22.95964696,-67.78721475,10.72,5193.324,,0.000,,10,26,,
T,2022-10-27 15:27:41,-22.95964695,-67.78721475,10.72,5193.326,,0.000,,10,26,,
T,2022-10-27 15:27:42,-22.95964693,-67.78721476,10.72,5193.330,,0.000,,11,26,,
T,2022-10-27 15:27:43,-22.95964698,-67.78721477,10.72,5193.325,,0.000,,11,26,,
T,2022-10-27 15:27:44,-22.95964699,-67.78721476,10.72,5193.329,,0.000,,11,26,,
T,2022-10-27 15:27:45,-22.95964699,-67.78721479,10.72,5193.338,,0.000,,12,26,,
T,2022-10-27 15:27:46,-22.95964703,-67.78721475,10.72,5193.335,,0.000,,12,26,,
T,2022-10-27 15:27:47,-22.95964701,-67.78721471,11.79,5193.331,,0.000,,14,26,,
T,2022-10-27 15:27:48,-22.95964699,-67.78721467,11.79,5193.333,,0.000,,14,26,,
T,2022-10-27 15:27:49,-22.95964697,-67.78721463,10.72,5193.329,,0.000,,14,26,,
T,2022-10-27 15:27:50,-22.95964690,-67.78721457,11.79,5193.327,,0.000,,14,26,,
T,2022-10-27 15:27:51,-22.95964682,-67.78721455,11.79,5193.331,,0.000,,11,26,,
T,2022-10-27 15:27:52,-22.95964677,-67.78721450,11.79,5193.331,,0.000,,11,26,,
T,2022-10-27 15:27:53,-22.95964674,-67.78721449,11.79,5193.333,,0.000,,11,26,,
T,2022-10-27 15:27:54,-22.95964672,-67.78721451,11.79,5193.333,,0.000,,13,26,,
T,2022-10-27 15:27:55,-22.95964676,-67.78721455,11.79,5193.338,,0.000,,13,26,,
T,2022-10-27 15:27:56,-22.95964678,-67.78721457,11.79,5193.338,,0.000,,12,26,,
T,2022-10-27 15:27:57,-22.95964678,-67.78721459,11.79,5193.339,,0.000,,11,26,,
T,2022-10-27 15:27:58,-22.95964679,-67.78721459,11.79,5193.339,,0.000,,9,26,,
T,2022-10-27 15:27:59,-22.95964682,-67.78721457,11.79,5193.333,,0.000,,9,26,,
T,2022-10-27 15:28:00,-22.95964681,-67.78721454,11.79,5193.329,,0.000,,8,26,,
T,2022-10-27 15:28:01,-22.95964679,-67.78721451,11.79,5193.329,,0.000,,8,26,,
T,2022-10-27 15:28:02,-22.95964677,-67.78721449,10.72,5193.328,,0.000,,9,26,,
T,2022-10-27 15:28:03,-22.95964674,-67.78721449,10.72,5193.332,,0.000,,12,26,,
T,2022-10-27 15:28:04,-22.95964669,-67.78721450,10.72,5193.338,,0.000,,13,26,,
T,2022-10-27 15:28:05,-22.95964664,-67.78721449,10.72,5193.341,,0.000,,13,26,,
T,2022-10-27 15:28:06,-22.95964662,-67.78721447,10.72,5193.341,,0.000,,15,26,,
T,2022-10-27 15:28:07,-22.95964660,-67.78721444,10.72,5193.337,,0.000,,15,26,,
T,2022-10-27 15:28:08,-22.95964658,-67.78721442,10.72,5193.336,,0.000,,12,26,,
T,2022-10-27 15:28:09,-22.95964657,-67.78721442,10.72,5193.338,,0.000,,12,26,,
T,2022-10-27 15:28:10,-22.95964656,-67.78721444,10.72,5193.339,,0.000,,12,26,,
T,2022-10-27 15:28:11,-22.95964653,-67.78721448,10.72,5193.341,,0.000,,12,26,,
T,2022-10-27 15:28:12,-22.95964653,-67.78721447,9.65,5193.336,,0.000,,14,26,,
T,2022-10-27 15:28:13,-22.95964654,-67.78721448,9.65,5193.339,,0.000,,15,26,,
T,2022-10-27 15:28:14,-22.95964654,-67.78721448,9.65,5193.345,,0.000,,16,26,,
T,2022-10-27 15:28:15,-22.95964649,-67.78721445,9.65,5193.336,,0.000,,16,26,,
T,2022-10-27 15:28:16,-22.95964650,-67.78721439,9.65,5193.330,,0.000,,16,26,,
T,2022-10-27 15:28:17,-22.95964649,-67.78721435,9.65,5193.327,,0.000,,16,26,,
T,2022-10-27 15:28:18,-22.95964657,-67.78721412,9.65,5193.331,,0.000,,13,26,,
T,2022-10-27 15:28:19,-22.95964672,-67.78721377,9.65,5193.337,,0.000,,13,26,,
T,2022-10-27 15:28:20,-22.95964682,-67.78721362,10.72,5193.338,,0.000,,15,26,,
T,2022-10-27 15:28:21,-22.95964687,-67.78721354,10.72,5193.339,,0.000,,15,26,,
T,2022-10-27 15:28:22,-22.95964696,-67.78721339,10.72,5193.330,,0.000,,15,26,,
T,2022-10-27 15:28:23,-22.95964702,-67.78721329,10.72,5193.327,,0.000,,15,26,,
T,2022-10-27 15:28:24,-22.95964708,-67.78721319,10.72,5193.322,,0.000,,17,26,,
T,2022-10-27 15:28:25,-22.95964707,-67.78721317,10.72,5193.322,,0.000,,18,26,,
T,2022-10-27 15:28:26,-22.95964712,-67.78721314,10.72,5193.314,,0.000,,21,26,,
T,2022-10-27 15:28:27,-22.95964708,-67.78721309,10.72,5193.311,,0.000,,21,26,,
T,2022-10-27 15:28:28,-22.95964641,-67.78721941,10.72,5192.980,,0.000,,21,26,,
T,2022-10-27 15:28:29,-22.95964598,-67.78722248,10.72,5192.969,,0.000,,21,26,,
T,2022-10-27 15:28:30,-22.95964574,-67.78722393,10.72,5192.959,,0.000,,21,26,,
T,2022-10-27 15:28:31,-22.95964325,-67.78722604,9.65,5193.275,,0.000,,21,26,,
T,2022-10-27 15:28:32,-22.95964022,-67.78723440,10.72,5193.187,,0.000,,21,26,,
T,2022-10-27 15:28:33,-22.95963904,-67.78723806,9.65,5193.246,,0.000,,21,26,,
T,2022-10-27 15:28:34,-22.95963848,-67.78723991,9.65,5193.250,,0.000,,21,26,,
T,2022-10-27 15:28:35,-22.95963821,-67.78724079,9.65,5193.250,,0.000,,21,26,,
T,2022-10-27 15:28:36,-22.95963432,-67.78723874,9.65,5194.177,,0.000,,23,26,,
T,2022-10-27 15:28:37,-22.95963465,-67.78723233,9.65,5195.201,,0.240,3,23,26,,
T,2022-10-27 15:28:38,-22.95963057,-67.78722082,9.65,5194.139,,1.030,95,23,26,,
T,2022-10-27 15:28:39,-22.95962856,-67.78720971,9.65,5193.670,,0.000,,23,26,,
T,2022-10-27 15:28:40,-22.95962702,-67.78720540,9.65,5193.645,,0.000,,23,26,,
T,2022-10-27 15:28:41,-22.95962650,-67.78720393,9.65,5193.655,,0.000,,23,26,,
T,2022-10-27 15:28:42,-22.95962429,-67.78719954,9.65,5193.277,,0.190,72,23,26,,
T,2022-10-27 15:28:43,-22.95962127,-67.78719705,9.65,5193.030,,0.190,348,23,26,,
T,2022-10-27 15:28:44,-22.95961729,-67.78719219,9.65,5192.968,,0.150,1,23,26,,
T,2022-10-27 15:28:45,-22.95962099,-67.78719211,9.65,5194.236,,1.920,220,23,26,,
T,2022-10-27 15:28:46,-22.95963228,-67.78719559,9.65,5194.866,,1.910,211,23,26,,
T,2022-10-27 15:28:47,-22.95963901,-67.78719238,9.65,5193.978,,0.490,208,23,26,,
T,2022-10-27 15:28:48,-22.95964236,-67.78718720,9.65,5193.936,,0.670,206,23,26,,
T,2022-10-27 15:28:49,-22.95964633,-67.78718254,9.65,5193.301,,0.550,200,23,26,,
T,2022-10-27 15:28:50,-22.95964892,-67.78716850,3.22,5192.476,,1.620,127,23,26,,
T,2022-10-27 15:28:51,-22.95964413,-67.78715129,3.22,5191.013,,1.490,65,23,26,,
T,2022-10-27 15:28:52,-22.95963558,-67.78713528,3.22,5191.833,,1.370,46,23,26,,
T,2022-10-27 15:28:53,-22.95962577,-67.78712522,3.22,5190.799,,1.310,25,23,26,,
T,2022-10-27 15:28:54,-22.95961643,-67.78711983,3.22,5190.312,,1.260,21,24,26,,
T,2022-10-27 15:28:55,-22.95961704,-67.78711838,3.22,5191.020,,0.000,,24,26,,
T,2022-10-27 15:28:56,-22.95962074,-67.78712122,3.22,5191.005,,0.000,,24,26,,
T,2022-10-27 15:28:57,-22.95962105,-67.78712243,3.22,5190.860,,0.500,19,24,26,,
T,2022-10-27 15:28:58,-22.95962044,-67.78712258,3.22,5189.917,,0.000,,24,26,,
T,2022-10-27 15:28:59,-22.95962185,-67.78712248,3.22,5190.730,,0.240,32,24,26,,
T,2022-10-27 15:29:00,-22.95962367,-67.78712085,3.22,5189.945,,0.160,66,24,26,,
T,2022-10-27 15:29:01,-22.95963523,-67.78711777,3.22,5188.367,,1.190,153,24,26,,
T,2022-10-27 15:29:02,-22.95964983,-67.78711495,3.22,5188.883,,1.140,167,17,17,,
T,2022-10-27 15:29:03,-22.95966407,-67.78711392,3.22,5188.748,,1.090,171,15,15,,
T,2022-10-27 15:29:04,-22.95967584,-67.78711319,3.22,5188.197,,1.040,171,15,15,,
T,2022-10-27 15:29:05,-22.95968532,-67.78711058,3.22,5188.043,,1.030,163,15,15,,
T,2022-10-27 15:29:06,-22.95969419,-67.78710609,3.22,5187.730,,1.060,154,15,15,,
T,2022-10-27 15:29:07,-22.95970073,-67.78709837,3.22,5188.107,,1.080,132,18,18,,
T,2022-10-27 15:29:08,-22.95970755,-67.78708884,3.22,5188.721,,1.050,127,18,18,,
T,2022-10-27 15:29:09,-22.95970832,-67.78707846,3.22,5187.799,,1.090,96,14,14,,
T,2022-10-27 15:29:10,-22.95970620,-67.78706889,3.22,5187.661,,1.100,77,14,14,,
T,2022-10-27 15:29:11,-22.95969835,-67.78706533,3.22,5187.191,,0.000,,14,14,,
T,2022-10-27 15:29:12,-22.95969883,-67.78706395,3.22,5187.262,,1.100,83,14,14,,
T,2022-10-27 15:29:13,-22.95970483,-67.78706838,3.22,5187.602,,0.000,,17,17,,
T,2022-10-27 15:29:14,-22.95970767,-67.78707379,3.22,5187.616,,0.000,,18,18,,
T,2022-10-27 15:29:15,-22.95970917,-67.78707653,3.22,5187.606,,0.000,,17,17,,
T,2022-10-27 15:29:16,-22.95971003,-67.78707797,3.22,5187.615,,0.000,,16,17,,
T,2022-10-27 15:29:17,-22.95971042,-67.78707878,4.29,5187.619,,0.000,,16,17,,
T,2022-10-27 15:29:18,-22.95971063,-67.78707920,4.29,5187.633,,0.000,,16,17,,
T,2022-10-27 15:29:19,-22.95971076,-67.78707941,4.29,5187.638,,0.000,,16,17,,
T,2022-10-27 15:29:20,-22.95971083,-67.78707958,4.29,5187.646,,0.000,,16,17,,
T,2022-10-27 15:29:21,-22.95971085,-67.78707967,4.29,5187.658,,0.000,,16,18,,
T,2022-10-27 15:29:22,-22.95971084,-67.78707979,4.29,5187.661,,0.000,,16,18,,
T,2022-10-27 15:29:23,-22.95971080,-67.78707989,3.22,5187.662,,0.000,,16,18,,
T,2022-10-27 15:29:24,-22.95970996,-67.78708133,3.22,5187.602,,0.000,,12,12,,
T,2022-10-27 15:29:25,-22.95970812,-67.78707729,3.22,5187.581,,0.640,53,12,12,,
T,2022-10-27 15:29:26,-22.95970420,-67.78707587,3.22,5186.944,,0.000,,14,14,,
T,2022-10-27 15:29:27,-22.95970179,-67.78707633,3.22,5187.009,,0.000,,15,15,,
T,2022-10-27 15:29:28,-22.95970061,-67.78707656,3.22,5187.007,,0.000,,16,16,,
T,2022-10-27 15:29:29,-22.95969992,-67.78707668,3.22,5187.012,,0.000,,18,18,,
T,2022-10-27 15:29:30,-22.95969951,-67.78707674,3.22,5187.015,,0.000,,15,15,,
T,2022-10-27 15:29:31,-22.95969925,-67.78707678,3.22,5187.016,,0.000,,15,15,,
T,2022-10-27 15:29:32,-22.95969905,-67.78707679,3.22,5187.016,,0.000,,15,15,,
T,2022-10-27 15:29:33,-22.95969887,-67.78707681,3.22,5187.021,,0.000,,14,14,,
T,2022-10-27 15:29:34,-22.95969685,-67.78707579,3.22,5187.358,,0.000,,17,17,,
T,2022-10-27 15:29:35,-22.95969644,-67.78707645,3.22,5187.269,,0.000,,16,16,,
T,2022-10-27 15:29:36,-22.95969535,-67.78707586,3.22,5187.438,,0.400,107,16,16,,
T,2022-10-27 15:29:37,-22.95969540,-67.78707200,3.22,5187.656,,0.560,82,16,16,,
T,2022-10-27 15:29:38,-22.95969409,-67.78707288,3.22,5188.335,,0.000,,16,16,,
T,2022-10-27 15:29:39,-22.95969439,-67.78706814,3.22,5187.545,,0.690,134,18,18,,
T,2022-10-27 15:29:40,-22.95969467,-67.78706355,3.22,5186.450,,0.290,108,17,17,,
T,2022-10-27 15:29:41,-22.95969509,-67.78706072,3.22,5186.566,,0.300,136,17,17,,
T,2022-10-27 15:29:42,-22.95969430,-67.78705617,3.22,5185.670,,0.170,19,17,17,,
T,2022-10-27 15:29:43,-22.95969261,-67.78705213,3.22,5186.083,,0.000,,17,17,,
T,2022-10-27 15:29:44,-22.95969203,-67.78704675,4.29,5185.646,,0.380,140,17,17,,
T,2022-10-27 15:29:45,-22.95969199,-67.78703928,3.22,5184.963,,1.050,111,17,17,,
T,2022-10-27 15:29:46,-22.95968725,-67.78703463,3.22,5184.970,,0.000,,15,15,,
T,2022-10-27 15:29:47,-22.95968374,-67.78703455,3.22,5184.968,,0.000,,17,18,,
T,2022-10-27 15:29:48,-22.95968142,-67.78703882,3.22,5184.968,,0.000,,17,18,,
T,2022-10-27 15:29:49,-22.95968260,-67.78703695,3.22,5184.925,,0.300,287,16,16,,
T,2022-10-27 15:29:50,-22.95968738,-67.78704138,3.22,5184.185,,1.010,199,16,16,,
T,2022-10-27 15:29:51,-22.95969134,-67.78704777,3.22,5184.265,,0.340,286,17,17,,
T,2022-10-27 15:29:52,-22.95968895,-67.78705309,4.29,5183.406,,0.150,308,18,18,,
T,2022-10-27 15:29:53,-22.95968749,-67.78705810,4.29,5182.991,,0.180,309,18,18,,
T,2022-10-27 15:29:54,-22.95968595,-67.78706096,5.36,5185.131,,0.000,,18,18,,
T,2022-10-27 15:29:55,-22.95968225,-67.78706565,5.36,5185.182,,0.000,,18,18,,
T,2022-10-27 15:29:56,-22.95967457,-67.78707000,5.36,5185.069,,0.880,332,12,13,,
T,2022-10-27 15:29:57,-22.95966652,-67.78707670,5.36,5185.534,,0.870,293,16,16,,
T,2022-10-27 15:29:58,-22.95966124,-67.78707987,5.36,5185.559,,0.000,,14,15,,
T,2022-10-27 15:29:59,-22.95965934,-67.78707953,5.36,5185.560,,0.000,,15,17,,
T,2022-10-27 15:30:00,-22.95965829,-67.78707913,5.36,5185.572,,0.000,,14,15,,
T,2022-10-27 15:30:01,-22.95965769,-67.78707865,4.29,5185.578,,0.000,,14,15,,
T,2022-10-27 15:30:02,-22.95965738,-67.78707839,4.29,5185.586,,0.000,,14,15,,
T,2022-10-27 15:30:03,-22.95965722,-67.78707826,4.29,5185.586,,0.000,,14,15,,
T,2022-10-27 15:30:04,-22.95965714,-67.78707826,4.29,5185.586,,0.000,,11,14,,
T,2022-10-27 15:30:05,-22.95965707,-67.78707832,4.29,5185.584,,0.000,,14,16,,
T,2022-10-27 15:30:06,-22.95965704,-67.78707835,4.29,5185.584,,0.000,,14,16,,
T,2022-10-27 15:30:07,-22.95965697,-67.78707837,4.29,5185.586,,0.000,,14,16,,
T,2022-10-27 15:30:08,-22.95965694,-67.78707838,4.29,5185.585,,0.000,,14,16,,
T,2022-10-27 15:30:09,-22.95965685,-67.78707846,3.22,5185.596,,0.000,,14,16,,
T,2022-10-27 15:30:10,-22.95965679,-67.78707844,3.22,5185.603,,0.000,,15,16,,
T,2022-10-27 15:30:11,-22.95965677,-67.78707844,3.22,5185.604,,0.000,,14,15,,
T,2022-10-27 15:30:12,-22.95965675,-67.78707844,3.22,5185.604,,0.000,,14,15,,
T,2022-10-27 15:30:13,-22.95965674,-67.78707840,3.22,5185.601,,0.000,,14,15,,
T,2022-10-27 15:30:14,-22.95965669,-67.78707842,3.22,5185.600,,0.000,,14,15,,
T,2022-10-27 15:30:15,-22.95965667,-67.78707843,3.22,5185.600,,0.000,,14,15,,
T,2022-10-27 15:30:16,-22.95965662,-67.78707848,3.22,5185.602,,0.000,,14,15,,
T,2022-10-27 15:30:17,-22.95965656,-67.78707860,3.22,5185.611,,0.000,,14,15,,
T,2022-10-27 15:30:18,-22.95965654,-67.78707866,3.22,5185.611,,0.000,,14,15,,
T,2022-10-27 15:30:19,-22.95965648,-67.78707875,3.22,5185.622,,0.000,,14,15,,
T,2022-10-27 15:30:20,-22.95965644,-67.78707882,3.22,5185.630,,0.000,,15,16,,
T,2022-10-27 15:30:21,-22.95965639,-67.78707892,3.22,5185.641,,0.000,,14,16,,
T,2022-10-27 15:30:22,-22.95965632,-67.78707899,3.22,5185.626,,0.000,,15,17,,
T,2022-10-27 15:30:23,-22.95965629,-67.78707908,3.22,5185.616,,0.000,,12,14,,
T,2022-10-27 15:30:24,-22.95965765,-67.78707617,3.22,5184.983,,0.000,,14,16,,
T,2022-10-27 15:30:25,-22.95965749,-67.78707505,3.22,5184.811,,0.000,,14,14,,
T,2022-10-27 15:30:26,-22.95965741,-67.78707451,3.22,5184.810,,0.000,,14,14,,
T,2022-10-27 15:30:27,-22.95965737,-67.78707406,3.22,5184.813,,0.000,,14,14,,
T,2022-10-27 15:30:28,-22.95965735,-67.78707384,3.22,5184.817,,0.000,,14,14,,
T,2022-10-27 15:30:29,-22.95965733,-67.78707368,4.29,5184.813,,0.000,,14,14,,
T,2022-10-27 15:30:30,-22.95965730,-67.78707360,4.29,5184.814,,0.000,,14,14,,
T,2022-10-27 15:30:31,-22.95965731,-67.78707355,4.29,5184.826,,0.000,,14,16,,
T,2022-10-27 15:30:32,-22.95965525,-67.78707506,3.22,5184.462,,0.000,,14,16,,
T,2022-10-27 15:30:33,-22.95965434,-67.78707561,4.29,5184.489,,0.000,,15,17,,
T,2022-10-27 15:30:34,-22.95965390,-67.78707589,4.29,5184.492,,0.000,,15,17,,
T,2022-10-27 15:30:35,-22.95965362,-67.78707599,4.29,5184.505,,0.000,,15,17,,
T,2022-10-27 15:30:36,-22.95965346,-67.78707607,4.29,5184.506,,0.000,,14,16,,
T,2022-10-27 15:30:37,-22.95965337,-67.78707612,4.29,5184.507,,0.000,,14,16,,
T,2022-10-27 15:30:38,-22.95965323,-67.78707609,4.29,5184.516,,0.000,,14,16,,
T,2022-10-27 15:30:39,-22.95965315,-67.78707608,4.29,5184.516,,0.000,,14,16,,
T,2022-10-27 15:30:40,-22.95965304,-67.78707601,4.29,5184.529,,0.000,,14,16,,
T,2022-10-27 15:30:41,-22.95965300,-67.78707598,3.22,5184.529,,0.000,,13,15,,
T,2022-10-27 15:30:42,-22.95965298,-67.78707597,3.22,5184.529,,0.000,,13,14,,
T,2022-10-27 15:30:43,-22.95965296,-67.78707593,4.29,5184.550,,0.000,,13,14,,
T,2022-10-27 15:30:44,-22.95965286,-67.78707591,3.22,5184.576,,0.000,,13,14,,
T,2022-10-27 15:30:45,-22.95965283,-67.78707587,4.29,5184.575,,0.000,,13,14,,
T,2022-10-27 15:30:46,-22.95965455,-67.78707250,3.22,5185.664,,0.000,,16,17,,
T,2022-10-27 15:30:47,-22.95965585,-67.78707036,3.22,5185.552,,0.000,,14,15,,
T,2022-10-27 15:30:48,-22.95965654,-67.78706928,3.22,5185.559,,0.000,,14,15,,
T,2022-10-27 15:30:49,-22.95965687,-67.78706872,3.22,5185.561,,0.000,,15,15,,
T,2022-10-27 15:30:50,-22.95965705,-67.78706844,3.22,5185.564,,0.000,,14,15,,
T,2022-10-27 15:30:51,-22.95965715,-67.78706828,3.22,5185.569,,0.000,,14,15,,
T,2022-10-27 15:30:52,-22.95965720,-67.78706819,3.22,5185.569,,0.000,,14,15,,
T,2022-10-27 15:30:53,-22.95965720,-67.78706819,3.22,5185.579,,0.000,,14,15,,
T,2022-10-27 15:30:54,-22.95965715,-67.78706822,3.22,5185.587,,0.000,,14,14,,
T,2022-10-27 15:30:55,-22.95965709,-67.78706820,3.22,5185.584,,0.000,,14,15,,
T,2022-10-27 15:30:56,-22.95965703,-67.78706817,3.22,5185.588,,0.000,,14,15,,
T,2022-10-27 15:30:57,-22.95965703,-67.78706814,3.22,5185.595,,0.000,,14,15,,
T,2022-10-27 15:30:58,-22.95965705,-67.78706811,3.22,5185.583,,0.000,,14,15,,
T,2022-10-27 15:30:59,-22.95965704,-67.78706809,3.22,5185.578,,0.000,,13,15,,
T,2022-10-27 15:31:00,-22.95965703,-67.78706812,3.22,5185.583,,0.000,,15,15,,
T,2022-10-27 15:31:01,-22.95965697,-67.78706814,3.22,5185.602,,0.000,,15,15,,
T,2022-10-27 15:31:02,-22.95965695,-67.78706814,3.22,5185.602,,0.000,,15,15,,
T,2022-10-27 15:31:03,-22.95965695,-67.78706814,3.22,5185.618,,0.000,,15,15,,
T,2022-10-27 15:31:04,-22.95965693,-67.78706810,3.22,5185.612,,0.000,,16,17,,
T,2022-10-27 15:31:05,-22.95965692,-67.78706809,3.22,5185.598,,0.000,,15,16,,
T,2022-10-27 15:31:06,-22.95965690,-67.78706807,3.22,5185.604,,0.000,,15,16,,
T,2022-10-27 15:31:07,-22.95965690,-67.78706808,3.22,5185.613,,0.000,,15,16,,
T,2022-10-27 15:31:08,-22.95965689,-67.78706812,3.22,5185.622,,0.000,,14,17,,
T,2022-10-27 15:31:09,-22.95965689,-67.78706815,3.22,5185.622,,0.000,,14,17,,
T,2022-10-27 15:31:10,-22.95965691,-67.78706817,3.22,5185.619,,0.000,,11,13,,
T,2022-10-27 15:31:11,-22.95965691,-67.78706821,3.22,5185.612,,0.000,,13,15,,
T,2022-10-27 15:31:12,-22.95965691,-67.78706825,3.22,5185.606,,0.000,,12,14,,
T,2022-10-27 15:31:13,-22.95965691,-67.78706827,3.22,5185.607,,0.000,,15,17,,
T,2022-10-27 15:31:14,-22.95965687,-67.78706822,3.22,5185.608,,0.000,,15,17,,
T,2022-10-27 15:31:15,-22.95965681,-67.78706819,3.22,5185.607,,0.000,,15,17,,
T,2022-10-27 15:31:16,-22.95965678,-67.78706819,3.22,5185.612,,0.000,,15,17,,
T,2022-10-27 15:31:17,-22.95965678,-67.78706819,3.22,5185.626,,0.000,,15,17,,
T,2022-10-27 15:31:18,-22.95965678,-67.78706819,4.29,5185.625,,0.000,,15,17,,
T,2022-10-27 15:31:19,-22.95965679,-67.78706822,3.22,5185.625,,0.000,,13,15,,
T,2022-10-27 15:31:20,-22.95965675,-67.78706818,3.22,5185.639,,0.000,,13,15,,
T,2022-10-27 15:31:21,-22.95965674,-67.78706817,3.22,5185.642,,0.000,,13,15,,
T,2022-10-27 15:31:22,-22.95965474,-67.78707258,3.22,5185.981,,0.270,292,13,15,,
T,2022-10-27 15:31:23,-22.95965440,-67.78708023,3.22,5185.161,,0.000,,13,15,,
T,2022-10-27 15:31:24,-22.95965443,-67.78708359,4.29,5185.178,,0.000,,13,15,,
T,2022-10-27 15:31:25,-22.95965445,-67.78708529,4.29,5185.179,,0.000,,15,16,,
T,2022-10-27 15:31:26,-22.95965445,-67.78708614,4.29,5185.167,,0.000,,15,16,,
T,2022-10-27 15:31:27,-22.95965447,-67.78708659,4.29,5185.161,,0.000,,15,16,,
T,2022-10-27 15:31:28,-22.95965446,-67.78708683,4.29,5185.147,,0.000,,15,17,,
T,2022-10-27 15:31:29,-22.95965446,-67.78708702,4.29,5185.150,,0.000,,14,16,,
T,2022-10-27 15:31:30,-22.95965447,-67.78708716,4.29,5185.150,,0.000,,17,18,,
T,2022-10-27 15:31:31,-22.95965448,-67.78708724,4.29,5185.151,,0.000,,15,18,,
T,2022-10-27 15:31:32,-22.95965448,-67.78708732,4.29,5185.146,,0.000,,13,16,,
T,2022-10-27 15:31:33,-22.95965451,-67.78708738,4.29,5185.149,,0.000,,13,16,,
T,2022-10-27 15:31:34,-22.95965453,-67.78708741,4.29,5185.137,,0.000,,13,16,,
T,2022-10-27 15:31:35,-22.95965452,-67.78708744,4.29,5185.139,,0.000,,13,16,,
T,2022-10-27 15:31:36,-22.95965448,-67.78708747,4.29,5185.131,,0.000,,13,16,,
T,2022-10-27 15:31:37,-22.95965445,-67.78708755,4.29,5185.125,,0.000,,13,15,,
T,2022-10-27 15:31:38,-22.95965442,-67.78708761,4.29,5185.119,,0.000,,14,16,,
T,2022-10-27 15:31:39,-22.95965440,-67.78708766,4.29,5185.123,,0.000,,14,16,,
T,2022-10-27 15:31:40,-22.95965440,-67.78708768,4.29,5185.123,,0.000,,14,16,,
T,2022-10-27 15:31:41,-22.95965438,-67.78708774,4.29,5185.119,,0.000,,14,16,,
T,2022-10-27 15:31:42,-22.95965435,-67.78708777,3.22,5185.116,,0.000,,14,16,,
T,2022-10-27 15:31:43,-22.95965433,-67.78708781,4.29,5185.117,,0.000,,12,17,,
T,2022-10-27 15:31:44,-22.95965432,-67.78708785,4.29,5185.112,,0.000,,12,17,,
T,2022-10-27 15:31:45,-22.95965431,-67.78708788,4.29,5185.112,,0.000,,12,17,,
T,2022-10-27 15:31:46,-22.95965436,-67.78708798,3.22,5185.128,,0.000,,12,17,,
T,2022-10-27 15:31:47,-22.95965443,-67.78708806,3.22,5185.141,,0.000,,11,15,,
T,2022-10-27 15:31:48,-22.95965445,-67.78708811,3.22,5185.138,,0.000,,10,14,,
T,2022-10-27 15:31:49,-22.95965423,-67.78709072,3.22,5184.632,,0.000,,10,14,,
T,2022-10-27 15:31:50,-22.95965427,-67.78709152,3.22,5184.421,,0.000,,10,14,,
T,2022-10-27 15:31:51,-22.95965618,-67.78709112,3.22,5185.198,,0.000,,10,14,,
T,2022-10-27 15:31:52,-22.95965705,-67.78709060,4.29,5185.246,,0.000,,16,18,,
T,2022-10-27 15:31:53,-22.95965747,-67.78709040,4.29,5185.271,,0.000,,16,17,,
T,2022-10-27 15:31:54,-22.95965766,-67.78709035,3.22,5185.267,,0.000,,16,17,,
T,2022-10-27 15:31:55,-22.95965775,-67.78709033,3.22,5185.263,,0.000,,16,17,,
T,2022-10-27 15:31:56,-22.95965776,-67.78709036,3.22,5185.254,,0.000,,16,17,,
T,2022-10-27 15:31:57,-22.95965777,-67.78709034,3.22,5185.251,,0.000,,14,17,,
T,2022-10-27 15:31:58,-22.95965780,-67.78709029,3.22,5185.249,,0.000,,12,14,,
T,2022-10-27 15:31:59,-22.95965777,-67.78709027,3.22,5185.242,,0.000,,12,14,,
T,2022-10-27 15:32:00,-22.95965774,-67.78709023,3.22,5185.249,,0.000,,12,14,,
T,2022-10-27 15:32:01,-22.95965773,-67.78709019,3.22,5185.245,,0.000,,12,14,,
T,2022-10-27 15:32:02,-22.95965775,-67.78709019,3.22,5185.247,,0.000,,17,18,,
T,2022-10-27 15:32:03,-22.95965776,-67.78709020,3.22,5185.252,,0.000,,15,16,,
T,2022-10-27 15:32:04,-22.95965773,-67.78709020,3.22,5185.256,,0.000,,14,15,,
T,2022-10-27 15:32:05,-22.95965774,-67.78709022,3.22,5185.261,,0.000,,17,18,,
