type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-10-27 16:56:59,-22.94502230,-67.81805918,4.29,4678.238,,11.090,287,13,18,,
T,2022-10-27 16:57:00,-22.94499445,-67.81816494,4.29,4677.709,,11.220,286,13,18,,
T,2022-10-27 16:57:01,-22.94496691,-67.81827022,5.36,4677.059,,11.220,286,13,18,,
T,2022-10-27 16:57:02,-22.94493374,-67.81837910,4.29,4674.774,,11.520,285,12,19,,
T,2022-10-27 16:57:03,-22.94491079,-67.81848751,4.29,4673.488,,11.370,285,11,16,,
T,2022-10-27 16:57:04,-22.94488407,-67.81859460,6.43,4673.017,,11.380,285,11,16,,
T,2022-10-27 16:57:05,-22.94486104,-67.81872259,5.36,4671.148,,11.220,285,12,17,,
T,2022-10-27 16:57:06,-22.94482464,-67.81882255,5.36,4668.731,,11.270,286,12,18,,
T,2022-10-27 16:57:07,-22.94478703,-67.81892397,5.36,4667.545,,11.240,285,12,16,,
T,2022-10-27 16:57:08,-22.94476243,-67.81903932,5.36,4665.583,,11.470,286,14,19,,
T,2022-10-27 16:57:09,-22.94472370,-67.81914926,4.29,4663.192,,11.620,286,13,18,,
T,2022-10-27 16:57:10,-22.94469732,-67.81925832,4.29,4662.838,,11.690,285,13,18,,
T,2022-10-27 16:57:11,-22.94465514,-67.81935627,5.36,4661.033,,11.890,287,13,17,,
T,2022-10-27 16:57:12,-22.94462438,-67.81947707,4.29,4659.977,,12.110,287,12,17,,
T,2022-10-27 16:57:13,-22.94459229,-67.81959461,4.29,4658.509,,12.210,287,13,17,,
T,2022-10-27 16:57:14,-22.94456629,-67.81972339,4.29,4656.518,,12.170,286,13,18,,
T,2022-10-27 16:57:15,-22.94452679,-67.81983650,4.29,4655.396,,12.000,287,14,19,,
T,2022-10-27 16:57:16,-22.94449323,-67.81994659,4.29,4653.976,,11.680,286,12,17,,
T,2022-10-27 16:57:17,-22.94446482,-67.82004985,4.29,4652.536,,11.150,285,12,17,,
T,2022-10-27 16:57:18,-22.94445668,-67.82015885,5.36,4652.557,,10.830,284,14,18,,
T,2022-10-27 16:57:19,-22.94443329,-67.82026362,5.36,4652.425,,10.680,285,12,17,,
T,2022-10-27 16:57:20,-22.94440832,-67.82036400,6.43,4652.157,,10.670,285,12,17,,
T,2022-10-27 16:57:21,-22.94439568,-67.82045768,5.36,4652.039,,10.000,287,11,17,,
T,2022-10-27 16:57:22,-22.94437000,-67.82055111,6.43,4651.623,,10.000,287,11,17,,
T,2022-10-27 16:57:23,-22.94433632,-67.82064093,5.36,4650.538,,9.680,287,11,17,,
T,2022-10-27 16:57:24,-22.94432135,-67.82073813,5.36,4650.452,,9.800,286,12,17,,
T,2022-10-27 16:57:25,-22.94430054,-67.82083592,4.29,4649.950,,10.210,286,13,19,,
T,2022-10-27 16:57:26,-22.94427476,-67.82093141,5.36,4649.637,,10.210,286,13,19,,
T,2022-10-27 16:57:27,-22.94423889,-67.82102612,4.29,4649.159,,10.660,288,10,15,,
T,2022-10-27 16:57:28,-22.94420891,-67.82112447,4.29,4648.826,,10.870,285,11,17,,
T,2022-10-27 16:57:29,-22.94418316,-67.82122661,5.36,4648.459,,10.860,285,11,17,,
T,2022-10-27 16:57:30,-22.94414621,-67.82132075,4.29,4646.555,,10.780,287,10,17,,
T,2022-10-27 16:57:31,-22.94413935,-67.82142129,4.29,4646.915,,10.690,286,12,19,,
T,2022-10-27 16:57:32,-22.94411462,-67.82152549,4.29,4646.365,,10.710,287,12,17,,
T,2022-10-27 16:57:33,-22.94408438,-67.82162756,4.29,4645.474,,10.640,287,9,15,,
T,2022-10-27 16:57:34,-22.94405648,-67.82172787,4.29,4645.553,,10.700,286,13,19,,
T,2022-10-27 16:57:35,-22.94402987,-67.82182795,4.29,4645.215,,10.690,286,13,19,,
T,2022-10-27 16:57:36,-22.94401553,-67.82193370,4.29,4644.837,,10.820,287,12,18,,
T,2022-10-27 16:57:37,-22.94399644,-67.82203503,4.29,4644.678,,10.750,288,11,17,,
T,2022-10-27 16:57:38,-22.94396123,-67.82213635,4.29,4643.864,,10.660,288,13,19,,
T,2022-10-27 16:57:39,-22.94392661,-67.82222909,4.29,4642.561,,10.580,289,11,18,,
T,2022-10-27 16:57:40,-22.94389583,-67.82232676,5.36,4642.339,,10.580,289,11,18,,
T,2022-10-27 16:57:41,-22.94385805,-67.82241728,5.36,4640.836,,10.620,286,11,15,,
T,2022-10-27 16:57:42,-22.94382974,-67.82252311,5.36,4640.280,,10.760,285,11,18,,
T,2022-10-27 16:57:43,-22.94381366,-67.82261474,5.36,4638.978,,10.700,286,11,18,,
T,2022-10-27 16:57:44,-22.94378781,-67.82271517,7.50,4638.676,,10.700,286,11,18,,
T,2022-10-27 16:57:45,-22.94375599,-67.82281474,6.43,4637.720,,11.110,287,11,18,,
T,2022-10-27 16:57:46,-22.94372733,-67.82291852,7.50,4637.111,,11.110,287,11,18,,
T,2022-10-27 16:57:47,-22.94368475,-67.82302025,5.36,4636.330,,11.250,286,10,18,,
T,2022-10-27 16:57:48,-22.94364243,-67.82312809,5.36,4633.006,,11.300,286,11,19,,
T,2022-10-27 16:57:49,-22.94362642,-67.82323777,6.43,4633.058,,11.130,286,10,17,,
T,2022-10-27 16:57:50,-22.94360937,-67.82332905,6.43,4633.674,,10.880,287,12,18,,
T,2022-10-27 16:57:51,-22.94358126,-67.82343069,8.58,4633.275,,10.880,287,12,18,,
T,2022-10-27 16:57:52,-22.94356112,-67.82354294,6.43,4631.403,,10.580,287,11,16,,
T,2022-10-27 16:57:53,-22.94352901,-67.82364381,6.43,4629.527,,10.560,286,14,18,,
T,2022-10-27 16:57:54,-22.94350259,-67.82374270,7.50,4628.896,,10.560,286,14,18,,
T,2022-10-27 16:57:55,-22.94348045,-67.82383219,6.43,4627.958,,10.300,286,11,23,,
T,2022-10-27 16:57:56,-22.94345379,-67.82392778,6.43,4625.977,,10.030,286,12,24,,
T,2022-10-27 16:57:57,-22.94342751,-67.82401862,5.36,4625.666,,9.900,287,14,25,,
T,2022-10-27 16:57:58,-22.94340171,-67.82410431,5.36,4625.172,,9.760,287,14,25,,
T,2022-10-27 16:57:59,-22.94337178,-67.82419218,4.29,4623.789,,9.440,288,14,25,,
T,2022-10-27 16:58:00,-22.94334644,-67.82427519,5.36,4623.597,,9.130,287,14,25,,
T,2022-10-27 16:58:01,-22.94331541,-67.82436130,5.36,4622.997,,9.140,288,14,25,,
T,2022-10-27 16:58:02,-22.94328915,-67.82444682,4.29,4622.772,,9.090,287,14,25,,
T,2022-10-27 16:58:03,-22.94326176,-67.82453228,4.29,4622.618,,9.000,287,14,25,,
T,2022-10-27 16:58:04,-22.94324281,-67.82462030,4.29,4621.467,,8.800,288,14,25,,
T,2022-10-27 16:58:05,-22.94321048,-67.82469908,4.29,4620.602,,8.600,289,14,25,,
T,2022-10-27 16:58:06,-22.94318719,-67.82477395,4.29,4620.143,,8.420,288,12,25,,
T,2022-10-27 16:58:07,-22.94315669,-67.82484932,3.22,4619.854,,8.110,288,12,25,,
T,2022-10-27 16:58:08,-22.94313228,-67.82492327,3.22,4619.182,,7.970,288,12,25,,
T,2022-10-27 16:58:09,-22.94310757,-67.82499640,3.22,4618.223,,7.950,288,12,25,,
T,2022-10-27 16:58:10,-22.94308308,-67.82507131,3.22,4617.470,,8.020,287,12,25,,
T,2022-10-27 16:58:11,-22.94307517,-67.82514278,4.29,4617.717,,7.860,287,12,25,,
T,2022-10-27 16:58:12,-22.94306011,-67.82521101,4.29,4617.217,,7.480,287,13,25,,
T,2022-10-27 16:58:13,-22.94304005,-67.82527481,3.22,4616.879,,6.950,288,13,25,,
T,2022-10-27 16:58:14,-22.94300876,-67.82533850,3.22,4615.133,,6.290,291,14,25,,
T,2022-10-27 16:58:15,-22.94299023,-67.82537811,3.22,4614.386,,4.630,294,13,25,,
T,2022-10-27 16:58:16,-22.94297840,-67.82539816,3.22,4612.615,,2.450,297,13,25,,
T,2022-10-27 16:58:17,-22.94296139,-67.82541046,3.22,4613.009,,2.550,323,14,25,,
T,2022-10-27 16:58:18,-22.94293419,-67.82542528,3.22,4612.088,,2.570,327,14,25,,
T,2022-10-27 16:58:19,-22.94290813,-67.82544373,3.22,4611.506,,2.670,324,14,25,,
T,2022-10-27 16:58:20,-22.94287801,-67.82547017,3.22,4610.202,,2.970,324,14,25,,
T,2022-10-27 16:58:21,-22.94284784,-67.82549138,3.22,4608.953,,3.700,325,14,25,,
T,2022-10-27 16:58:22,-22.94282271,-67.82551462,3.22,4608.856,,3.880,324,14,25,,
T,2022-10-27 16:58:23,-22.94279288,-67.82554539,3.22,4608.724,,4.120,314,14,25,,
T,2022-10-27 16:58:24,-22.94277254,-67.82557923,3.22,4609.695,,4.540,308,14,25,,
T,2022-10-27 16:58:25,-22.94275552,-67.82561138,3.22,4609.552,,3.810,298,14,25,,
T,2022-10-27 16:58:26,-22.94274385,-67.82564117,3.22,4608.212,,3.200,291,13,25,,
T,2022-10-27 16:58:27,-22.94273604,-67.82566773,3.22,4607.935,,2.590,276,13,25,,
T,2022-10-27 16:58:28,-22.94273175,-67.82568937,3.22,4607.395,,2.100,273,14,25,,
T,2022-10-27 16:58:29,-22.94273037,-67.82570536,3.22,4606.958,,1.310,274,14,25,,
T,2022-10-27 16:58:30,-22.94272917,-67.82571742,3.22,4607.212,,1.320,274,14,25,,
T,2022-10-27 16:58:31,-22.94272869,-67.82572571,3.22,4606.571,,0.600,274,14,19,,
T,2022-10-27 16:58:32,-22.94272878,-67.82572764,3.22,4606.274,,0.000,,12,16,,
T,2022-10-27 16:58:33,-22.94272951,-67.82572591,3.22,4605.632,,0.000,,14,18,,
T,2022-10-27 16:58:34,-22.94273100,-67.82572330,3.22,4605.626,,0.000,,10,15,,
T,2022-10-27 16:58:35,-22.94273295,-67.82572228,3.22,4605.518,,0.000,,11,15,,
T,2022-10-27 16:58:36,-22.94273394,-67.82572179,3.22,4605.518,,0.000,,11,15,,
T,2022-10-27 16:58:37,-22.94273428,-67.82572184,3.22,4605.368,,0.000,,14,19,,
T,2022-10-27 16:58:38,-22.94273461,-67.82572236,3.22,4605.469,,0.000,,13,18,,
T,2022-10-27 16:58:39,-22.94273472,-67.82572392,3.22,4605.293,,0.000,,13,16,,
T,2022-10-27 16:58:40,-22.94273428,-67.82572472,3.22,4605.257,,0.000,,11,17,,
T,2022-10-27 16:58:41,-22.94273406,-67.82572513,3.22,4605.257,,0.000,,11,17,,
T,2022-10-27 16:58:42,-22.94273337,-67.82572553,3.22,4605.228,,0.000,,12,19,,
T,2022-10-27 16:58:43,-22.94273391,-67.82572438,3.22,4604.820,,0.000,,11,15,,
T,2022-10-27 16:58:44,-22.94273426,-67.82572452,3.22,4604.836,,0.000,,12,17,,
T,2022-10-27 16:58:45,-22.94273445,-67.82572460,3.22,4604.836,,0.000,,12,17,,
T,2022-10-27 16:58:46,-22.94273468,-67.82572528,3.22,4604.788,,0.000,,13,18,,
T,2022-10-27 16:58:47,-22.94273481,-67.82572557,3.22,4604.781,,0.000,,11,17,,
T,2022-10-27 16:58:48,-22.94273488,-67.82572572,3.22,4604.784,,0.000,,11,17,,
T,2022-10-27 16:58:49,-22.94273490,-67.82572580,3.22,4604.786,,0.000,,11,18,,
T,2022-10-27 16:58:50,-22.94273491,-67.82572584,3.22,4604.787,,0.000,,12,18,,
T,2022-10-27 16:58:51,-22.94273489,-67.82572578,4.29,4604.787,,0.000,,13,19,,
T,2022-10-27 16:58:52,-22.94273486,-67.82572573,4.29,4604.790,,0.000,,12,18,,
T,2022-10-27 16:58:53,-22.94273485,-67.82572571,4.29,4604.790,,0.000,,12,18,,
T,2022-10-27 16:58:54,-22.94273484,-67.82572568,4.29,4604.792,,0.000,,11,17,,
T,2022-10-27 16:58:55,-22.94273485,-67.82572567,4.29,4604.792,,0.000,,11,17,,
T,2022-10-27 16:58:56,-22.94273485,-67.82572565,5.36,4604.789,,0.000,,10,17,,
T,2022-10-27 16:58:57,-22.94273486,-67.82572565,5.36,4604.789,,0.000,,10,17,,
T,2022-10-27 16:58:58,-22.94273490,-67.82572564,5.36,4604.789,,0.000,,9,15,,
T,2022-10-27 16:58:59,-22.94273492,-67.82572563,4.29,4604.789,,0.000,,11,17,,
T,2022-10-27 16:59:00,-22.94273494,-67.82572563,4.29,4604.788,,0.000,,12,19,,
T,2022-10-27 16:59:01,-22.94273495,-67.82572563,4.29,4604.788,,0.000,,12,19,,
T,2022-10-27 16:59:02,-22.94273496,-67.82572563,4.29,4604.789,,0.000,,11,16,,
T,2022-10-27 16:59:03,-22.94273498,-67.82572564,5.36,4604.787,,0.000,,12,18,,
T,2022-10-27 16:59:04,-22.94273500,-67.82572564,5.36,4604.785,,0.000,,11,18,,
T,2022-10-27 16:59:05,-22.94273501,-67.82572563,5.36,4604.786,,0.000,,10,16,,
T,2022-10-27 16:59:06,-22.94273500,-67.82572562,6.43,4604.786,,0.000,,12,19,,
T,2022-10-27 16:59:07,-22.94273500,-67.82572562,5.36,4604.785,,0.000,,12,19,,
T,2022-10-27 16:59:08,-22.94273501,-67.82572563,5.36,4604.786,,0.000,,10,18,,
T,2022-10-27 16:59:09,-22.94273500,-67.82572563,5.36,4604.786,,0.000,,10,18,,
T,2022-10-27 16:59:10,-22.94273499,-67.82572563,6.43,4604.787,,0.000,,11,18,,
T,2022-10-27 16:59:11,-22.94273498,-67.82572563,6.43,4604.787,,0.000,,11,18,,
T,2022-10-27 16:59:12,-22.94273500,-67.82572563,6.43,4604.785,,0.000,,9,15,,
T,2022-10-27 16:59:13,-22.94273501,-67.82572564,6.43,4604.784,,0.000,,11,18,,
T,2022-10-27 16:59:14,-22.94273502,-67.82572564,7.50,4604.785,,0.000,,11,18,,
T,2022-10-27 16:59:15,-22.94273503,-67.82572564,7.50,4604.785,,0.000,,11,18,,
T,2022-10-27 16:59:16,-22.94273505,-67.82572564,8.58,4604.784,,0.000,,10,17,,
T,2022-10-27 16:59:17,-22.94273508,-67.82572564,7.50,4604.784,,0.000,,9,16,,
T,2022-10-27 16:59:18,-22.94273510,-67.82572563,7.50,4604.782,,0.000,,12,18,,
T,2022-10-27 16:59:19,-22.94273510,-67.82572564,6.43,4604.786,,0.000,,11,19,,
T,2022-10-27 16:59:20,-22.94273509,-67.82572565,6.43,4604.787,,0.000,,9,17,,
T,2022-10-27 16:59:21,-22.94273509,-67.82572566,6.43,4604.787,,0.000,,11,19,,
T,2022-10-27 16:59:22,-22.94273509,-67.82572567,6.43,4604.787,,0.000,,11,19,,
T,2022-10-27 16:59:23,-22.94273511,-67.82572565,7.50,4604.784,,0.000,,9,18,,
T,2022-10-27 16:59:24,-22.94273512,-67.82572564,7.50,4604.784,,0.000,,9,18,,
T,2022-10-27 16:59:25,-22.94273512,-67.82572563,7.50,4604.784,,0.000,,9,18,,
T,2022-10-27 16:59:26,-22.94273511,-67.82572562,7.50,4604.784,,0.000,,10,17,,
T,2022-10-27 16:59:27,-22.94273509,-67.82572562,7.50,4604.786,,0.000,,11,18,,
T,2022-10-27 16:59:28,-22.94273509,-67.82572562,7.50,4604.785,,0.000,,11,19,,
T,2022-10-27 16:59:29,-22.94273509,-67.82572563,7.50,4604.785,,0.000,,10,17,,
T,2022-10-27 16:59:30,-22.94273509,-67.82572563,7.50,4604.785,,0.000,,10,17,,
T,2022-10-27 16:59:31,-22.94273510,-67.82572563,6.43,4604.785,,0.000,,11,18,,
T,2022-10-27 16:59:32,-22.94273509,-67.82572564,6.43,4604.786,,0.000,,9,17,,
T,2022-10-27 16:59:33,-22.94273509,-67.82572565,7.50,4604.787,,0.000,,8,16,,
T,2022-10-27 16:59:34,-22.94273508,-67.82572565,7.50,4604.786,,0.000,,9,17,,
T,2022-10-27 16:59:35,-22.94273508,-67.82572564,8.58,4604.787,,0.000,,9,16,,
T,2022-10-27 16:59:36,-22.94273506,-67.82572569,7.50,4604.795,,0.000,,11,25,,
T,2022-10-27 16:59:37,-22.94273568,-67.82572572,7.50,4604.456,,0.570,289,12,25,,
T,2022-10-27 16:59:38,-22.94273576,-67.82572623,7.50,4606.037,,0.000,,12,25,,
T,2022-10-27 16:59:39,-22.94273883,-67.82572677,6.43,4608.142,,0.280,274,12,25,,
T,2022-10-27 16:59:40,-22.94273237,-67.82571854,4.29,4601.840,,0.540,319,13,25,,
T,2022-10-27 16:59:41,-22.94272345,-67.82570800,3.22,4601.536,,0.000,,14,26,,
T,2022-10-27 16:59:42,-22.94271820,-67.82569844,3.22,4605.126,,0.000,,12,18,,
T,2022-10-27 16:59:43,-22.94271943,-67.82569135,3.22,4604.772,,0.000,,11,18,,
T,2022-10-27 16:59:44,-22.94272081,-67.82568757,3.22,4605.523,,0.000,,13,19,,
T,2022-10-27 16:59:45,-22.94272286,-67.82568783,4.29,4606.155,,0.000,,12,18,,
T,2022-10-27 16:59:46,-22.94272362,-67.82568932,4.29,4606.185,,0.000,,12,18,,
T,2022-10-27 16:59:47,-22.94272472,-67.82569161,4.29,4606.592,,0.000,,13,19,,
T,2022-10-27 16:59:48,-22.94272638,-67.82569360,4.29,4606.958,,0.000,,11,17,,
T,2022-10-27 16:59:49,-22.94272978,-67.82569333,3.22,4607.639,,0.000,,13,19,,
T,2022-10-27 16:59:50,-22.94273093,-67.82569310,3.22,4608.639,,0.000,,13,19,,
T,2022-10-27 16:59:51,-22.94273114,-67.82569242,3.22,4608.668,,0.000,,11,16,,
T,2022-10-27 16:59:52,-22.94273124,-67.82569208,3.22,4608.668,,0.000,,11,16,,
T,2022-10-27 16:59:53,-22.94273142,-67.82569284,3.22,4608.427,,0.000,,11,17,,
T,2022-10-27 16:59:54,-22.94273180,-67.82569349,3.22,4608.397,,0.000,,14,20,,
T,2022-10-27 16:59:55,-22.94273201,-67.82569380,3.22,4608.331,,0.000,,12,17,,
T,2022-10-27 16:59:56,-22.94273388,-67.82569581,3.22,4608.778,,0.000,,14,19,,
T,2022-10-27 16:59:57,-22.94273369,-67.82569184,3.22,4608.786,,0.920,46,12,17,,
T,2022-10-27 16:59:58,-22.94273289,-67.82568973,3.22,4609.116,,0.000,,12,17,,
T,2022-10-27 16:59:59,-22.94273525,-67.82569182,3.22,4608.765,,0.000,,12,19,,
T,2022-10-27 17:00:00,-22.94273420,-67.82569451,3.22,4608.714,,0.000,,13,20,,
T,2022-10-27 17:00:01,-22.94273426,-67.82569754,3.22,4608.872,,0.000,,11,18,,
T,2022-10-27 17:00:02,-22.94273248,-67.82570006,3.22,4608.229,,0.770,0,13,20,,
T,2022-10-27 17:00:03,-22.94273220,-67.82570574,3.22,4609.068,,0.640,250,12,19,,
T,2022-10-27 17:00:04,-22.94273382,-67.82571347,3.22,4611.810,,0.830,263,13,20,,
T,2022-10-27 17:00:05,-22.94273503,-67.82572163,3.22,4611.798,,0.820,238,12,19,,
T,2022-10-27 17:00:06,-22.94273601,-67.82572849,3.22,4611.992,,0.700,238,13,20,,
T,2022-10-27 17:00:07,-22.94273861,-67.82573509,3.22,4610.996,,0.790,238,12,19,,
T,2022-10-27 17:00:08,-22.94274143,-67.82573818,3.22,4610.926,,0.420,238,12,19,,
T,2022-10-27 17:00:09,-22.94274505,-67.82574419,3.22,4611.966,,1.280,238,11,17,,
T,2022-10-27 17:00:10,-22.94274977,-67.82575454,3.22,4611.745,,1.130,238,13,20,,
T,2022-10-27 17:00:11,-22.94275401,-67.82576524,3.22,4611.570,,1.220,232,13,20,,
T,2022-10-27 17:00:12,-22.94275849,-67.82577613,3.22,4610.855,,1.180,239,12,19,,
T,2022-10-27 17:00:13,-22.94276396,-67.82578677,3.22,4610.926,,1.420,216,13,20,,
T,2022-10-27 17:00:14,-22.94277261,-67.82579810,3.22,4609.930,,1.530,216,12,18,,
T,2022-10-27 17:00:15,-22.94277974,-67.82580956,3.22,4610.006,,1.350,216,10,14,,
T,2022-10-27 17:00:16,-22.94278647,-67.82581926,4.29,4608.817,,1.300,227,13,19,,
T,2022-10-27 17:00:17,-22.94279505,-67.82583366,4.29,4609.292,,2.210,237,13,18,,
T,2022-10-27 17:00:18,-22.94280580,-67.82584926,4.29,4609.791,,1.690,225,13,19,,
T,2022-10-27 17:00:19,-22.94281539,-67.82586221,4.29,4609.180,,1.680,232,13,19,,
T,2022-10-27 17:00:20,-22.94282509,-67.82587432,4.29,4608.776,,1.640,229,13,18,,
T,2022-10-27 17:00:21,-22.94283498,-67.82588344,4.29,4608.580,,1.540,225,11,19,,
T,2022-10-27 17:00:22,-22.94284497,-67.82589315,4.29,4607.183,,1.490,220,10,16,,
T,2022-10-27 17:00:23,-22.94285631,-67.82590336,4.29,4607.878,,1.230,217,12,19,,
T,2022-10-27 17:00:24,-22.94286738,-67.82591366,4.29,4608.168,,1.250,218,10,17,,
T,2022-10-27 17:00:25,-22.94287748,-67.82592330,5.36,4608.483,,1.250,220,11,18,,
T,2022-10-27 17:00:26,-22.94288667,-67.82593276,5.36,4607.813,,1.250,221,12,19,,
T,2022-10-27 17:00:27,-22.94289378,-67.82594329,4.29,4607.454,,1.240,222,10,17,,
T,2022-10-27 17:00:28,-22.94290246,-67.82595450,4.29,4607.060,,1.250,224,12,19,,
T,2022-10-27 17:00:29,-22.94291122,-67.82596703,4.29,4607.270,,1.240,225,10,16,,
T,2022-10-27 17:00:30,-22.94292180,-67.82597877,4.29,4607.634,,1.250,221,12,19,,
T,2022-10-27 17:00:31,-22.94293458,-67.82598724,4.29,4608.255,,1.240,215,9,16,,
T,2022-10-27 17:00:32,-22.94294853,-67.82599849,4.29,4607.198,,1.280,208,11,16,,
T,2022-10-27 17:00:33,-22.94296021,-67.82600659,5.36,4606.772,,1.250,207,11,16,,
T,2022-10-27 17:00:34,-22.94297063,-67.82601352,4.29,4605.718,,1.220,202,12,19,,
T,2022-10-27 17:00:35,-22.94297968,-67.82601943,5.36,4604.986,,1.190,201,12,18,,
T,2022-10-27 17:00:36,-22.94298884,-67.82602454,5.36,4605.089,,1.170,198,12,18,,
T,2022-10-27 17:00:37,-22.94300025,-67.82602654,4.29,4605.791,,1.150,195,10,18,,
T,2022-10-27 17:00:38,-22.94301322,-67.82602981,4.29,4604.475,,1.150,193,10,18,,
T,2022-10-27 17:00:39,-22.94302418,-67.82603259,5.36,4604.494,,1.130,191,11,19,,
T,2022-10-27 17:00:40,-22.94303418,-67.82603797,5.36,4604.868,,1.110,202,11,18,,
T,2022-10-27 17:00:41,-22.94304269,-67.82604356,5.36,4605.271,,1.100,207,10,17,,
T,2022-10-27 17:00:42,-22.94305140,-67.82604663,5.36,4605.641,,1.080,204,7,14,,
T,2022-10-27 17:00:43,-22.94305912,-67.82605110,4.29,4604.680,,1.070,204,12,19,,
T,2022-10-27 17:00:44,-22.94306623,-67.82605445,4.29,4604.743,,1.040,203,10,17,,
T,2022-10-27 17:00:45,-22.94307249,-67.82605859,4.29,4604.282,,0.990,217,10,17,,
T,2022-10-27 17:00:46,-22.94307557,-67.82606258,4.29,4605.027,,0.970,222,11,18,,
T,2022-10-27 17:00:47,-22.94307725,-67.82606410,5.36,4605.035,,0.880,229,10,17,,
T,2022-10-27 17:00:48,-22.94307798,-67.82606554,5.36,4604.616,,0.840,228,11,16,,
T,2022-10-27 17:00:49,-22.94308025,-67.82606710,5.36,4605.167,,0.840,228,10,16,,
T,2022-10-27 17:00:50,-22.94308323,-67.82606863,5.36,4604.665,,0.830,232,12,18,,
T,2022-10-27 17:00:51,-22.94308600,-67.82607307,4.29,4603.944,,0.840,236,10,17,,
T,2022-10-27 17:00:52,-22.94308960,-67.82607817,4.29,4603.754,,0.830,237,11,18,,
T,2022-10-27 17:00:53,-22.94309337,-67.82608212,4.29,4604.029,,0.830,226,10,17,,
T,2022-10-27 17:00:54,-22.94309848,-67.82608407,5.36,4603.947,,0.810,213,12,19,,
T,2022-10-27 17:00:55,-22.94310362,-67.82608551,5.36,4604.689,,0.840,203,8,15,,
T,2022-10-27 17:00:56,-22.94311098,-67.82608898,5.36,4604.631,,0.900,203,12,18,,
T,2022-10-27 17:00:57,-22.94312007,-67.82609542,5.36,4605.351,,0.940,206,9,16,,
T,2022-10-27 17:00:58,-22.94312899,-67.82610186,5.36,4605.328,,0.960,208,9,16,,
T,2022-10-27 17:00:59,-22.94313812,-67.82610705,5.36,4605.711,,0.960,204,11,17,,
T,2022-10-27 17:01:00,-22.94314615,-67.82611199,5.36,4605.496,,0.960,203,12,19,,
T,2022-10-27 17:01:01,-22.94315518,-67.82611671,6.43,4605.381,,0.970,202,12,19,,
T,2022-10-27 17:01:02,-22.94316380,-67.82611938,5.36,4605.000,,0.950,205,10,17,,
T,2022-10-27 17:01:03,-22.94317370,-67.82612340,5.36,4603.856,,0.950,200,12,18,,
T,2022-10-27 17:01:04,-22.94318481,-67.82612838,5.36,4604.144,,0.950,200,11,18,,
T,2022-10-27 17:01:05,-22.94319037,-67.82613422,5.36,4604.715,,0.910,204,12,19,,
T,2022-10-27 17:01:06,-22.94319552,-67.82614058,6.43,4604.498,,0.890,213,12,19,,
T,2022-10-27 17:01:07,-22.94319950,-67.82614549,6.43,4602.640,,0.840,215,11,18,,
T,2022-10-27 17:01:08,-22.94320288,-67.82614946,5.36,4602.756,,0.820,214,12,19,,
T,2022-10-27 17:01:09,-22.94320589,-67.82615244,5.36,4602.431,,0.810,212,10,17,,
T,2022-10-27 17:01:10,-22.94320978,-67.82615822,4.29,4601.845,,0.810,220,11,18,,
T,2022-10-27 17:01:11,-22.94321345,-67.82616218,4.29,4601.833,,0.800,211,10,16,,
T,2022-10-27 17:01:12,-22.94321774,-67.82616575,4.29,4602.059,,0.800,199,11,18,,
T,2022-10-27 17:01:13,-22.94321402,-67.82616693,5.36,4602.099,,0.000,,12,18,,
T,2022-10-27 17:01:14,-22.94321675,-67.82616786,5.36,4602.096,,0.790,200,12,18,,
T,2022-10-27 17:01:15,-22.94321944,-67.82616811,4.29,4602.841,,0.000,,10,18,,
T,2022-10-27 17:01:16,-22.94321929,-67.82616825,4.29,4602.935,,0.000,,11,18,,
T,2022-10-27 17:01:17,-22.94321924,-67.82616832,3.22,4602.939,,0.000,,11,18,,
T,2022-10-27 17:01:18,-22.94321911,-67.82616829,3.22,4603.405,,0.000,,9,15,,
T,2022-10-27 17:01:19,-22.94321941,-67.82616644,3.22,4603.628,,0.000,,12,19,,
T,2022-10-27 17:01:20,-22.94322070,-67.82616603,3.22,4603.444,,0.230,212,11,17,,
T,2022-10-27 17:01:21,-22.94322205,-67.82616828,3.22,4602.827,,0.000,,12,19,,
T,2022-10-27 17:01:22,-22.94322267,-67.82616918,3.22,4602.869,,0.000,,12,19,,
T,2022-10-27 17:01:23,-22.94322299,-67.82616964,3.22,4602.863,,0.000,,11,17,,
T,2022-10-27 17:01:24,-22.94322314,-67.82616986,3.22,4602.865,,0.000,,11,17,,
T,2022-10-27 17:01:25,-22.94322322,-67.82616998,3.22,4602.865,,0.000,,9,16,,
T,2022-10-27 17:01:26,-22.94322324,-67.82617005,3.22,4602.865,,0.000,,12,19,,
T,2022-10-27 17:01:27,-22.94322327,-67.82617007,3.22,4602.877,,0.000,,11,18,,
T,2022-10-27 17:01:28,-22.94322329,-67.82617003,3.22,4602.856,,0.000,,10,15,,
T,2022-10-27 17:01:29,-22.94322330,-67.82617001,3.22,4602.853,,0.000,,12,19,,
T,2022-10-27 17:01:30,-22.94322331,-67.82617001,3.22,4602.851,,0.000,,11,19,,
T,2022-10-27 17:01:31,-22.94322331,-67.82617002,3.22,4602.847,,0.000,,11,18,,
T,2022-10-27 17:01:32,-22.94322334,-67.82616998,3.22,4602.849,,0.000,,10,18,,
T,2022-10-27 17:01:33,-22.94322335,-67.82617000,3.22,4602.859,,0.000,,11,18,,
