type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-10-26 14:50:06,-22.94739579,-67.68542425,4.29,4822.778,,3.940,144,16,21,,
T,2022-10-26 14:50:07,-22.94742973,-67.68540548,4.29,4823.020,,3.980,145,10,18,,
T,2022-10-26 14:50:08,-22.94746872,-67.68538439,4.29,4822.100,,4.030,144,14,20,,
T,2022-10-26 14:50:09,-22.94749168,-67.68536064,4.29,4821.932,,3.870,140,13,18,,
T,2022-10-26 14:50:10,-22.94751290,-67.68533228,4.29,4821.485,,3.850,139,15,20,,
T,2022-10-26 14:50:11,-22.94750286,-67.68529930,4.29,4822.179,,3.710,139,13,17,,
T,2022-10-26 14:50:12,-22.94753467,-67.68527525,4.29,4822.243,,3.700,143,15,19,,
T,2022-10-26 14:50:13,-22.94756404,-67.68525628,4.29,4821.828,,3.740,142,17,21,,
T,2022-10-26 14:50:14,-22.94758832,-67.68523818,4.29,4822.396,,3.690,141,16,21,,
T,2022-10-26 14:50:15,-22.94761812,-67.68521357,3.22,4821.016,,3.750,138,14,19,,
T,2022-10-26 14:50:16,-22.94763938,-67.68518925,4.29,4819.985,,3.720,139,16,21,,
T,2022-10-26 14:50:17,-22.94766529,-67.68516576,3.22,4820.030,,3.930,139,10,17,,
T,2022-10-26 14:50:18,-22.94769234,-67.68514166,4.29,4819.982,,3.930,140,10,17,,
T,2022-10-26 14:50:19,-22.94772361,-67.68511583,4.29,4819.449,,4.350,141,13,19,,
T,2022-10-26 14:50:20,-22.94776034,-67.68508694,3.22,4819.449,,4.940,142,12,16,,
T,2022-10-26 14:50:21,-22.94779943,-67.68505605,3.22,4819.522,,4.870,143,16,20,,
T,2022-10-26 14:50:22,-22.94785855,-67.68501528,3.22,4819.710,,5.160,144,15,19,,
T,2022-10-26 14:50:23,-22.94789773,-67.68498632,3.22,4819.373,,5.350,144,16,20,,
T,2022-10-26 14:50:24,-22.94792111,-67.68496067,3.22,4820.572,,5.500,147,16,20,,
T,2022-10-26 14:50:25,-22.94796988,-67.68492663,3.22,4819.042,,5.690,146,17,21,,
T,2022-10-26 14:50:26,-22.94800839,-67.68489663,3.22,4819.609,,5.530,146,14,19,,
T,2022-10-26 14:50:27,-22.94804681,-67.68486175,3.22,4818.605,,5.780,150,15,20,,
T,2022-10-26 14:50:28,-22.94809177,-67.68483330,3.22,4818.175,,5.770,150,15,20,,
T,2022-10-26 14:50:29,-22.94814569,-67.68479390,3.22,4818.218,,5.710,145,13,18,,
T,2022-10-26 14:50:30,-22.94819542,-67.68476749,3.22,4818.386,,5.880,148,14,18,,
T,2022-10-26 14:50:31,-22.94824576,-67.68473621,3.22,4818.387,,5.970,149,17,21,,
T,2022-10-26 14:50:32,-22.94829134,-67.68470651,3.22,4819.312,,6.150,148,16,20,,
T,2022-10-26 14:50:33,-22.94833861,-67.68467499,3.22,4819.201,,6.150,148,16,20,,
T,2022-10-26 14:50:34,-22.94837447,-67.68464681,3.22,4819.824,,6.140,143,17,21,,
T,2022-10-26 14:50:35,-22.94841783,-67.68461304,3.22,4819.264,,6.410,143,16,20,,
T,2022-10-26 14:50:36,-22.94846359,-67.68457197,3.22,4819.424,,6.560,142,14,18,,
T,2022-10-26 14:50:37,-22.94850514,-67.68453241,3.22,4819.067,,6.560,141,15,19,,
T,2022-10-26 14:50:38,-22.94854662,-67.68449094,3.22,4818.855,,6.290,137,17,21,,
T,2022-10-26 14:50:39,-22.94859358,-67.68444853,3.22,4818.033,,6.440,136,15,19,,
T,2022-10-26 14:50:40,-22.94863532,-67.68440484,3.22,4818.215,,6.440,136,15,19,,
T,2022-10-26 14:50:41,-22.94867235,-67.68435138,3.22,4818.347,,6.540,130,15,18,,
T,2022-10-26 14:50:42,-22.94870668,-67.68429804,3.22,4818.490,,6.780,129,16,19,,
T,2022-10-26 14:50:43,-22.94874344,-67.68424514,3.22,4818.923,,6.680,127,14,18,,
T,2022-10-26 14:50:44,-22.94878004,-67.68419332,3.22,4818.999,,6.680,127,14,18,,
T,2022-10-26 14:50:45,-22.94881655,-67.68413799,3.22,4818.821,,6.520,126,17,20,,
T,2022-10-26 14:50:46,-22.94884617,-67.68408496,3.22,4818.792,,6.590,125,17,20,,
T,2022-10-26 14:50:47,-22.94890004,-67.68403496,3.22,4817.104,,6.750,126,16,20,,
T,2022-10-26 14:50:48,-22.94893355,-67.68397727,3.22,4817.342,,6.670,123,16,19,,
T,2022-10-26 14:50:49,-22.94896407,-67.68392544,3.22,4817.184,,6.650,122,15,19,,
T,2022-10-26 14:50:50,-22.94897489,-67.68386556,4.29,4820.100,,6.700,121,17,21,,
T,2022-10-26 14:50:51,-22.94900646,-67.68380983,4.29,4820.318,,6.700,122,17,21,,
T,2022-10-26 14:50:52,-22.94903998,-67.68377174,4.29,4818.732,,5.850,121,16,19,,
T,2022-10-26 14:50:53,-22.94905593,-67.68371569,3.22,4819.538,,5.630,120,15,18,,
T,2022-10-26 14:50:54,-22.94908178,-67.68366936,3.22,4819.942,,5.510,120,17,20,,
T,2022-10-26 14:50:55,-22.94910366,-67.68362245,3.22,4819.168,,5.350,120,16,19,,
T,2022-10-26 14:50:56,-22.94912045,-67.68356722,3.22,4820.027,,5.380,119,17,20,,
T,2022-10-26 14:50:57,-22.94914044,-67.68352316,3.22,4819.904,,5.420,121,17,20,,
T,2022-10-26 14:50:58,-22.94917030,-67.68347897,3.22,4820.106,,5.780,123,15,19,,
T,2022-10-26 14:50:59,-22.94919781,-67.68343743,3.22,4820.076,,5.940,123,14,17,,
T,2022-10-26 14:51:00,-22.94923234,-67.68338887,3.22,4820.256,,6.140,122,15,18,,
T,2022-10-26 14:51:01,-22.94926562,-67.68333693,3.22,4820.141,,6.380,124,15,18,,
T,2022-10-26 14:51:02,-22.94929895,-67.68328607,3.22,4820.404,,6.450,125,15,18,,
T,2022-10-26 14:51:03,-22.94933390,-67.68323553,4.29,4820.173,,6.670,124,17,20,,
T,2022-10-26 14:51:04,-22.94937166,-67.68317978,3.22,4820.294,,6.400,126,16,19,,
T,2022-10-26 14:51:05,-22.94940460,-67.68313352,3.22,4821.416,,6.190,129,14,17,,
T,2022-10-26 14:51:06,-22.94943977,-67.68308657,4.29,4821.403,,6.190,129,14,17,,
T,2022-10-26 14:51:07,-22.94947608,-67.68302973,3.22,4822.421,,5.840,127,16,19,,
T,2022-10-26 14:51:08,-22.94949502,-67.68299146,3.22,4822.353,,5.130,125,15,18,,
T,2022-10-26 14:51:09,-22.94952177,-67.68296061,3.22,4821.939,,4.720,127,17,20,,
T,2022-10-26 14:51:10,-22.94954938,-67.68293775,4.29,4821.723,,3.850,128,18,21,,
T,2022-10-26 14:51:11,-22.94955614,-67.68290419,3.22,4820.751,,2.860,127,15,18,,
T,2022-10-26 14:51:12,-22.94957157,-67.68288184,4.29,4820.814,,2.860,127,15,18,,
T,2022-10-26 14:51:13,-22.94958644,-67.68286519,3.22,4821.515,,2.420,124,15,18,,
T,2022-10-26 14:51:14,-22.94959701,-67.68285065,3.22,4821.480,,2.140,130,15,19,,
T,2022-10-26 14:51:15,-22.94961323,-67.68283394,4.29,4821.584,,2.090,127,15,19,,
T,2022-10-26 14:51:16,-22.94962735,-67.68281690,3.22,4820.691,,1.670,127,16,20,,
T,2022-10-26 14:51:17,-22.94963175,-67.68280498,3.22,4820.335,,1.380,127,15,19,,
T,2022-10-26 14:51:18,-22.94964112,-67.68279772,3.22,4820.097,,0.960,128,16,20,,
T,2022-10-26 14:51:19,-22.94964429,-67.68279203,4.29,4820.132,,0.380,128,13,17,,
T,2022-10-26 14:51:20,-22.94964357,-67.68279179,4.29,4819.727,,0.000,,17,21,,
T,2022-10-26 14:51:21,-22.94964309,-67.68279200,3.22,4819.924,,0.000,,16,20,,
T,2022-10-26 14:51:22,-22.94964413,-67.68279284,3.22,4820.040,,0.000,,16,20,,
T,2022-10-26 14:51:23,-22.94964409,-67.68279399,3.22,4820.431,,0.000,,16,20,,
T,2022-10-26 14:51:24,-22.94964542,-67.68279522,3.22,4820.695,,0.000,,17,21,,
T,2022-10-26 14:51:25,-22.94964848,-67.68279890,3.22,4820.228,,0.000,,16,21,,
T,2022-10-26 14:51:26,-22.94965156,-67.68279945,3.22,4820.220,,0.000,,16,21,,
T,2022-10-26 14:51:27,-22.94965516,-67.68279909,3.22,4820.160,,0.000,,16,21,,
T,2022-10-26 14:51:28,-22.94965613,-67.68279924,3.22,4820.088,,0.000,,13,18,,
T,2022-10-26 14:51:29,-22.94965662,-67.68279932,3.22,4820.088,,0.000,,13,18,,
T,2022-10-26 14:51:30,-22.94965696,-67.68279809,3.22,4820.347,,0.000,,13,18,,
T,2022-10-26 14:51:31,-22.94965693,-67.68279733,3.22,4820.435,,0.000,,15,19,,
T,2022-10-26 14:51:32,-22.94965692,-67.68279668,3.22,4820.471,,0.000,,15,19,,
T,2022-10-26 14:51:33,-22.94965684,-67.68279625,3.22,4820.471,,0.000,,17,21,,
T,2022-10-26 14:51:34,-22.94965681,-67.68279603,3.22,4820.471,,0.000,,17,21,,
T,2022-10-26 14:51:35,-22.94965681,-67.68279596,3.22,4820.461,,0.000,,17,21,,
T,2022-10-26 14:51:36,-22.94965679,-67.68279591,3.22,4820.468,,0.000,,14,18,,
T,2022-10-26 14:51:37,-22.94965678,-67.68279587,3.22,4820.470,,0.000,,15,19,,
T,2022-10-26 14:51:38,-22.94965678,-67.68279585,3.22,4820.470,,0.000,,15,19,,
T,2022-10-26 14:51:39,-22.94965682,-67.68279592,3.22,4820.467,,0.000,,17,21,,
T,2022-10-26 14:51:40,-22.94965684,-67.68279595,3.22,4820.467,,0.000,,17,21,,
T,2022-10-26 14:51:41,-22.94965686,-67.68279597,3.22,4820.466,,0.000,,16,20,,
T,2022-10-26 14:51:42,-22.94965686,-67.68279594,3.22,4820.470,,0.000,,17,30,,
T,2022-10-26 14:51:43,-22.94965686,-67.68279590,3.22,4820.472,,0.000,,18,30,,
T,2022-10-26 14:51:44,-22.94965685,-67.68279587,3.22,4820.477,,0.000,,18,30,,
T,2022-10-26 14:51:45,-22.94965686,-67.68279586,3.22,4820.474,,0.000,,18,30,,
T,2022-10-26 14:51:46,-22.94965687,-67.68279584,3.22,4820.475,,0.000,,18,30,,
T,2022-10-26 14:51:47,-22.94965689,-67.68279584,3.22,4820.471,,0.000,,18,30,,
T,2022-10-26 14:51:48,-22.94965688,-67.68279579,3.22,4820.476,,0.000,,19,30,,
T,2022-10-26 14:51:49,-22.94965688,-67.68279574,3.22,4820.475,,0.000,,19,30,,
T,2022-10-26 14:51:50,-22.94965689,-67.68279570,3.22,4820.475,,0.000,,18,30,,
T,2022-10-26 14:51:51,-22.94965688,-67.68279566,3.22,4820.478,,0.000,,18,30,,
T,2022-10-26 14:51:52,-22.94965688,-67.68279563,3.22,4820.478,,0.000,,18,30,,
T,2022-10-26 14:51:53,-22.94965688,-67.68279563,3.22,4820.477,,0.000,,18,30,,
T,2022-10-26 14:51:54,-22.94965689,-67.68279562,3.22,4820.478,,0.000,,18,30,,
T,2022-10-26 14:51:55,-22.94965688,-67.68279561,3.22,4820.479,,0.000,,18,30,,
T,2022-10-26 14:51:56,-22.94965687,-67.68279556,3.22,4820.482,,0.000,,18,31,,
T,2022-10-26 14:51:57,-22.94965688,-67.68279550,3.22,4820.484,,0.000,,18,31,,
T,2022-10-26 14:51:58,-22.94965838,-67.68279443,3.22,4820.213,,0.170,128,17,31,,
T,2022-10-26 14:51:59,-22.94966260,-67.68278847,3.22,4820.224,,0.840,126,17,31,,
T,2022-10-26 14:52:00,-22.94967117,-67.68277667,3.22,4819.732,,1.510,127,18,31,,
T,2022-10-26 14:52:01,-22.94968367,-67.68275891,3.22,4820.368,,2.180,124,18,31,,
T,2022-10-26 14:52:02,-22.94969981,-67.68273475,3.22,4820.584,,2.890,124,18,31,,
T,2022-10-26 14:52:03,-22.94971714,-67.68270696,3.22,4821.313,,3.030,125,18,31,,
T,2022-10-26 14:52:04,-22.94973442,-67.68267961,3.22,4820.668,,3.270,125,18,31,,
T,2022-10-26 14:52:05,-22.94975103,-67.68265163,3.22,4820.913,,3.280,124,17,31,,
T,2022-10-26 14:52:06,-22.94976777,-67.68262263,3.22,4821.208,,3.400,123,17,31,,
T,2022-10-26 14:52:07,-22.94978585,-67.68259170,3.22,4821.278,,3.860,122,17,31,,
T,2022-10-26 14:52:08,-22.94980567,-67.68255763,3.22,4821.118,,4.110,122,17,31,,
T,2022-10-26 14:52:09,-22.94982764,-67.68252168,3.22,4820.982,,4.360,123,17,31,,
T,2022-10-26 14:52:10,-22.94985083,-67.68248458,3.22,4820.555,,4.470,123,17,31,,
T,2022-10-26 14:52:11,-22.94987595,-67.68244604,3.22,4820.294,,4.810,126,17,31,,
T,2022-10-26 14:52:12,-22.94990275,-67.68240572,3.22,4820.297,,4.970,125,17,31,,
T,2022-10-26 14:52:13,-22.94992972,-67.68236584,3.22,4820.382,,4.840,125,17,31,,
T,2022-10-26 14:52:14,-22.94995626,-67.68232633,3.22,4820.368,,4.870,125,17,31,,
T,2022-10-26 14:52:15,-22.94998254,-67.68228701,3.22,4820.511,,4.840,125,17,31,,
T,2022-10-26 14:52:16,-22.95000844,-67.68224767,3.22,4820.459,,4.830,124,16,31,,
T,2022-10-26 14:52:17,-22.95003367,-67.68220952,3.22,4819.868,,4.870,123,16,31,,
T,2022-10-26 14:52:18,-22.95005867,-67.68217135,3.22,4819.726,,4.790,124,17,31,,
T,2022-10-26 14:52:19,-22.95008272,-67.68213284,3.22,4819.782,,4.770,123,16,31,,
T,2022-10-26 14:52:20,-22.95010629,-67.68209425,3.22,4819.973,,4.700,124,16,31,,
T,2022-10-26 14:52:21,-22.95012892,-67.68205523,3.22,4820.262,,4.560,125,16,31,,
T,2022-10-26 14:52:22,-22.95015174,-67.68201722,3.22,4820.895,,4.420,125,16,31,,
T,2022-10-26 14:52:23,-22.95017501,-67.68197988,3.22,4820.861,,4.450,126,17,31,,
T,2022-10-26 14:52:24,-22.95019779,-67.68194317,3.22,4820.622,,4.300,126,17,31,,
T,2022-10-26 14:52:25,-22.95021964,-67.68190793,3.22,4820.422,,4.310,125,17,31,,
T,2022-10-26 14:52:26,-22.95024097,-67.68187195,3.22,4820.450,,4.330,124,17,31,,
T,2022-10-26 14:52:27,-22.95026167,-67.68183647,3.22,4820.560,,4.210,122,17,31,,
T,2022-10-26 14:52:28,-22.95028158,-67.68180120,3.22,4820.514,,4.210,122,17,31,,
T,2022-10-26 14:52:29,-22.95030141,-67.68176869,3.22,4819.686,,4.140,123,16,23,,
T,2022-10-26 14:52:30,-22.95032094,-67.68173522,3.22,4818.908,,4.160,124,16,23,,
T,2022-10-26 14:52:31,-22.95034100,-67.68170162,3.22,4819.803,,4.110,125,16,22,,
T,2022-10-26 14:52:32,-22.95036139,-67.68166876,3.22,4819.592,,4.110,125,16,22,,
T,2022-10-26 14:52:33,-22.95038313,-67.68163650,3.22,4818.745,,4.180,126,16,22,,
T,2022-10-26 14:52:34,-22.95040541,-67.68160413,3.22,4818.746,,4.170,126,16,22,,
T,2022-10-26 14:52:35,-22.95042636,-67.68157262,3.22,4819.019,,4.360,124,16,21,,
T,2022-10-26 14:52:36,-22.95044753,-67.68153944,3.22,4819.285,,4.360,125,16,21,,
T,2022-10-26 14:52:37,-22.95046707,-67.68150883,3.22,4819.414,,3.820,129,15,20,,
T,2022-10-26 14:52:38,-22.95048120,-67.68148901,3.22,4819.903,,1.670,125,16,21,,
T,2022-10-26 14:52:39,-22.95049084,-67.68147677,3.22,4819.928,,1.710,129,14,19,,
T,2022-10-26 14:52:40,-22.95050050,-67.68146431,3.22,4819.979,,1.540,127,15,20,,
T,2022-10-26 14:52:41,-22.95051301,-67.68144755,3.22,4820.169,,2.390,126,16,21,,
T,2022-10-26 14:52:42,-22.95052733,-67.68142768,4.29,4820.184,,2.390,126,16,21,,
T,2022-10-26 14:52:43,-22.95054182,-67.68140734,3.22,4820.231,,2.610,129,16,20,,
T,2022-10-26 14:52:44,-22.95055703,-67.68138445,3.22,4820.073,,2.870,126,16,20,,
T,2022-10-26 14:52:45,-22.95057238,-67.68136074,3.22,4820.154,,2.880,125,16,20,,
T,2022-10-26 14:52:46,-22.95058783,-67.68133592,3.22,4819.882,,3.050,122,15,19,,
T,2022-10-26 14:52:47,-22.95060824,-67.68130724,3.22,4817.862,,3.820,121,15,19,,
T,2022-10-26 14:52:48,-22.95062510,-67.68128160,3.22,4817.631,,1.750,121,16,20,,
T,2022-10-26 14:52:49,-22.95063632,-67.68126504,3.22,4817.533,,1.750,121,16,20,,
T,2022-10-26 14:52:50,-22.95065368,-67.68123419,3.22,4817.520,,4.460,120,17,21,,
T,2022-10-26 14:52:51,-22.95067762,-67.68119184,3.22,4817.735,,4.580,122,15,19,,
T,2022-10-26 14:52:52,-22.95073414,-67.68110525,3.22,4817.726,,4.460,127,16,19,,
T,2022-10-26 14:52:53,-22.95075145,-67.68107457,3.22,4817.963,,4.090,126,16,20,,
T,2022-10-26 14:52:54,-22.95077300,-67.68104258,3.22,4817.737,,4.090,126,16,20,,
T,2022-10-26 14:52:55,-22.95079364,-67.68101061,3.22,4818.137,,4.060,127,15,19,,
T,2022-10-26 14:52:56,-22.95081313,-67.68098081,3.22,4818.228,,4.050,126,15,19,,
T,2022-10-26 14:52:57,-22.95083233,-67.68094288,3.22,4818.445,,4.410,122,15,20,,
T,2022-10-26 14:52:58,-22.95085321,-67.68090630,4.29,4818.466,,4.400,122,15,20,,
T,2022-10-26 14:52:59,-22.95086188,-67.68089102,3.22,4818.317,,0.000,,14,19,,
T,2022-10-26 14:53:00,-22.95087177,-67.68088101,3.22,4817.498,,1.840,127,15,20,,
T,2022-10-26 14:53:01,-22.95088428,-67.68086523,3.22,4817.222,,1.850,127,15,20,,
T,2022-10-26 14:53:02,-22.95089725,-67.68084595,3.22,4816.989,,1.980,127,15,20,,
T,2022-10-26 14:53:03,-22.95090580,-67.68083308,4.29,4816.875,,0.800,127,15,20,,
T,2022-10-26 14:53:04,-22.95091828,-67.68081629,3.22,4816.745,,2.520,124,14,20,,
T,2022-10-26 14:53:05,-22.95093334,-67.68079422,3.22,4815.790,,2.200,127,14,19,,
T,2022-10-26 14:53:06,-22.95094661,-67.68077719,3.22,4816.178,,1.830,129,15,20,,
T,2022-10-26 14:53:07,-22.95095885,-67.68076367,3.22,4816.467,,1.410,121,16,21,,
T,2022-10-26 14:53:08,-22.95096723,-67.68075400,3.22,4816.606,,0.470,131,16,21,,
T,2022-10-26 14:53:09,-22.95097676,-67.68074649,3.22,4816.249,,0.000,,14,19,,
T,2022-10-26 14:53:10,-22.95098106,-67.68074356,3.22,4816.240,,0.000,,16,21,,
T,2022-10-26 14:53:11,-22.95098324,-67.68074206,3.22,4816.237,,0.000,,14,18,,
T,2022-10-26 14:53:12,-22.95098433,-67.68074131,3.22,4816.237,,0.000,,14,18,,
T,2022-10-26 14:53:13,-22.95098589,-67.68073895,3.22,4816.044,,0.000,,18,22,,
T,2022-10-26 14:53:14,-22.95098655,-67.68073756,3.22,4816.039,,0.000,,17,21,,
T,2022-10-26 14:53:15,-22.95098687,-67.68073688,3.22,4816.042,,0.000,,17,21,,
T,2022-10-26 14:53:16,-22.95098703,-67.68073648,3.22,4816.050,,0.000,,18,22,,
T,2022-10-26 14:53:17,-22.95098713,-67.68073626,3.22,4816.046,,0.000,,16,21,,
T,2022-10-26 14:53:18,-22.95098717,-67.68073614,3.22,4816.045,,0.000,,16,21,,
T,2022-10-26 14:53:19,-22.95098721,-67.68073604,3.22,4816.041,,0.000,,17,22,,
T,2022-10-26 14:53:20,-22.95098722,-67.68073595,3.22,4816.040,,0.000,,15,20,,
T,2022-10-26 14:53:21,-22.95098724,-67.68073591,3.22,4816.038,,0.000,,17,22,,
T,2022-10-26 14:53:22,-22.95098724,-67.68073586,3.22,4816.040,,0.000,,15,20,,
T,2022-10-26 14:53:23,-22.95098724,-67.68073582,3.22,4816.037,,0.000,,16,21,,
T,2022-10-26 14:53:24,-22.95098722,-67.68073580,3.22,4816.032,,0.000,,16,21,,
T,2022-10-26 14:53:25,-22.95098718,-67.68073578,3.22,4816.026,,0.000,,15,20,,
T,2022-10-26 14:53:26,-22.95098816,-67.68073410,3.22,4816.301,,0.000,,14,19,,
T,2022-10-26 14:53:27,-22.95098907,-67.68073276,3.22,4816.291,,0.000,,16,21,,
T,2022-10-26 14:53:28,-22.95098943,-67.68073226,3.22,4816.290,,0.000,,16,21,,
T,2022-10-26 14:53:29,-22.95098966,-67.68073196,3.22,4816.291,,0.000,,16,21,,
T,2022-10-26 14:53:30,-22.95098978,-67.68073179,3.22,4816.288,,0.000,,17,22,,
T,2022-10-26 14:53:31,-22.95098984,-67.68073171,3.22,4816.289,,0.000,,13,18,,
T,2022-10-26 14:53:32,-22.95098990,-67.68073164,3.22,4816.290,,0.000,,15,21,,
T,2022-10-26 14:53:33,-22.95098996,-67.68073159,3.22,4816.286,,0.000,,16,22,,
T,2022-10-26 14:53:34,-22.95099000,-67.68073152,3.22,4816.296,,0.000,,14,20,,
T,2022-10-26 14:53:35,-22.95099003,-67.68073144,3.22,4816.296,,0.000,,14,20,,
T,2022-10-26 14:53:36,-22.95099005,-67.68073140,3.22,4816.284,,0.000,,16,22,,
T,2022-10-26 14:53:37,-22.95099006,-67.68073135,3.22,4816.282,,0.000,,13,19,,
T,2022-10-26 14:53:38,-22.95099008,-67.68073133,3.22,4816.281,,0.000,,16,21,,
T,2022-10-26 14:53:39,-22.95099010,-67.68073129,3.22,4816.281,,0.000,,16,21,,
T,2022-10-26 14:53:40,-22.95099009,-67.68073128,3.22,4816.282,,0.000,,16,21,,
T,2022-10-26 14:53:41,-22.95099009,-67.68073125,3.22,4816.282,,0.000,,15,20,,
T,2022-10-26 14:53:42,-22.95099009,-67.68073123,3.22,4816.282,,0.000,,15,20,,
T,2022-10-26 14:53:43,-22.95099393,-67.68072778,3.22,4816.081,,0.000,,14,19,,
T,2022-10-26 14:53:44,-22.95099567,-67.68072570,3.22,4816.150,,0.000,,16,21,,
T,2022-10-26 14:53:45,-22.95099656,-67.68072464,3.22,4816.147,,0.000,,15,20,,
T,2022-10-26 14:53:46,-22.95099673,-67.68072359,3.22,4816.031,,0.000,,15,20,,
T,2022-10-26 14:53:47,-22.95099673,-67.68072307,3.22,4816.018,,0.000,,15,20,,
T,2022-10-26 14:53:48,-22.95099803,-67.68072342,3.22,4815.830,,0.000,,14,22,,
T,2022-10-26 14:53:49,-22.95099863,-67.68072362,3.22,4815.833,,0.000,,12,18,,
T,2022-10-26 14:53:50,-22.95099893,-67.68072371,3.22,4815.831,,0.000,,13,19,,
T,2022-10-26 14:53:51,-22.95099910,-67.68072375,3.22,4815.830,,0.000,,14,20,,
T,2022-10-26 14:53:52,-22.95099915,-67.68072377,3.22,4815.827,,0.000,,12,19,,
T,2022-10-26 14:53:53,-22.95099918,-67.68072378,3.22,4815.827,,0.000,,12,19,,
T,2022-10-26 14:53:54,-22.95099919,-67.68072378,3.22,4815.822,,0.000,,13,20,,
T,2022-10-26 14:53:55,-22.95099921,-67.68072380,3.22,4815.820,,0.000,,15,21,,
T,2022-10-26 14:53:56,-22.95099922,-67.68072381,3.22,4815.820,,0.000,,15,21,,
T,2022-10-26 14:53:57,-22.95099925,-67.68072379,3.22,4815.816,,0.000,,15,20,,
T,2022-10-26 14:53:58,-22.95099927,-67.68072380,3.22,4815.811,,0.000,,16,21,,
T,2022-10-26 14:53:59,-22.95099928,-67.68072380,3.22,4815.809,,0.000,,16,22,,
T,2022-10-26 14:54:00,-22.95099928,-67.68072378,3.22,4815.808,,0.000,,16,22,,
T,2022-10-26 14:54:01,-22.95099931,-67.68072377,3.22,4815.807,,0.000,,16,22,,
T,2022-10-26 14:54:02,-22.95099934,-67.68072377,3.22,4815.805,,0.000,,11,16,,
T,2022-10-26 14:54:03,-22.95099936,-67.68072375,3.22,4815.801,,0.000,,16,21,,
T,2022-10-26 14:54:04,-22.95099937,-67.68072374,3.22,4815.801,,0.000,,16,21,,
T,2022-10-26 14:54:05,-22.95099790,-67.68072111,3.22,4816.219,,0.000,,14,18,,
T,2022-10-26 14:54:06,-22.95099177,-67.68072059,3.22,4816.331,,0.000,,16,19,,
T,2022-10-26 14:54:07,-22.95099092,-67.68072039,3.22,4815.744,,0.000,,14,18,,
T,2022-10-26 14:54:08,-22.95098972,-67.68071926,3.22,4815.507,,0.180,54,14,18,,
T,2022-10-26 14:54:09,-22.95098937,-67.68071914,3.22,4815.479,,0.000,,16,20,,
T,2022-10-26 14:54:10,-22.95098948,-67.68071934,3.22,4815.452,,0.000,,15,18,,
T,2022-10-26 14:54:11,-22.95098953,-67.68071941,3.22,4815.455,,0.000,,17,21,,
T,2022-10-26 14:54:12,-22.95098955,-67.68071944,3.22,4815.451,,0.000,,12,16,,
T,2022-10-26 14:54:13,-22.95099023,-67.68071972,3.22,4815.508,,0.000,,17,21,,
T,2022-10-26 14:54:14,-22.95099065,-67.68071979,3.22,4815.453,,0.000,,17,21,,
T,2022-10-26 14:54:15,-22.95099082,-67.68071979,3.22,4815.464,,0.000,,15,20,,
T,2022-10-26 14:54:16,-22.95099164,-67.68071949,3.22,4815.524,,0.000,,16,20,,
T,2022-10-26 14:54:17,-22.95099125,-67.68071867,3.22,4815.993,,0.000,,16,20,,
T,2022-10-26 14:54:18,-22.95099126,-67.68071796,3.22,4816.070,,0.000,,17,21,,
T,2022-10-26 14:54:19,-22.95099128,-67.68071760,3.22,4816.069,,0.000,,18,22,,
T,2022-10-26 14:54:20,-22.95099128,-67.68071744,3.22,4816.062,,0.000,,18,22,,
T,2022-10-26 14:54:21,-22.95099126,-67.68071733,3.22,4816.062,,0.000,,18,22,,
T,2022-10-26 14:54:22,-22.95099126,-67.68071728,3.22,4816.065,,0.000,,15,20,,
T,2022-10-26 14:54:23,-22.95099126,-67.68071724,3.22,4816.061,,0.000,,16,22,,
T,2022-10-26 14:54:24,-22.95099128,-67.68071723,3.22,4816.056,,0.000,,16,22,,
T,2022-10-26 14:54:25,-22.95099126,-67.68071720,3.22,4816.060,,0.000,,16,22,,
T,2022-10-26 14:54:26,-22.95099124,-67.68071714,3.22,4816.069,,0.000,,14,20,,
T,2022-10-26 14:54:27,-22.95099124,-67.68071711,3.22,4816.071,,0.000,,16,22,,
T,2022-10-26 14:54:28,-22.95099123,-67.68071709,3.22,4816.071,,0.000,,16,22,,
T,2022-10-26 14:54:29,-22.95099124,-67.68071705,3.22,4816.077,,0.000,,14,19,,
T,2022-10-26 14:54:30,-22.95099123,-67.68071700,3.22,4816.075,,0.000,,16,20,,
T,2022-10-26 14:54:31,-22.95099122,-67.68071692,3.22,4816.074,,0.000,,18,22,,
T,2022-10-26 14:54:32,-22.95099122,-67.68071687,3.22,4816.075,,0.000,,17,21,,
T,2022-10-26 14:54:33,-22.95099123,-67.68071684,3.22,4816.077,,0.000,,16,20,,
T,2022-10-26 14:54:34,-22.95099124,-67.68071679,3.22,4816.077,,0.000,,15,20,,
T,2022-10-26 14:54:35,-22.95099125,-67.68071671,3.22,4816.082,,0.000,,14,18,,
T,2022-10-26 14:54:36,-22.95099126,-67.68071668,3.22,4816.082,,0.000,,14,18,,
T,2022-10-26 14:54:37,-22.95099127,-67.68071665,3.22,4816.081,,0.000,,17,22,,
T,2022-10-26 14:54:38,-22.95099127,-67.68071662,3.22,4816.079,,0.000,,15,20,,
T,2022-10-26 14:54:39,-22.95099128,-67.68071660,3.22,4816.079,,0.000,,15,20,,
T,2022-10-26 14:54:40,-22.95099131,-67.68071659,3.22,4816.080,,0.000,,13,19,,
